id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
21,6,1,Heard the new podcast on true crime?,Слышали новый подкаст о реальных преступлениях?,¿Has oído el nuevo podcast sobre crímenes reales?,slyshali novyi podkast o realnykh prestupleniiakh,as oido el nuevo podkast sobre kr imenes reales,jerd de niu podkast on tru kraim,as oido el nuevo podkast sobre kr imenes reales,jerd de niu podkast on tru kraim,slyshali novyi podkast o realnyx prestupleniiakh,NPC
22,6,2,"Addicted already, episodes fly by.","Уже зависим, эпизоды пролетают.","Ya estoy enganchado, los episodios vuelan.",uzhe zavisim epizody proleta iut,ia esto enganchado los episodios buelan,adikt ed alredi epizods flai bai,ia esto enganchado los episodios buelan,adikt ed alredi epizods flai bai,uzhe zavisim epizodi proleta iut,User
23,6,3,Gripping stuff. Scariest case so far?,Захватывающая тема. Самое страшное дело на данный момент?,Tema cautivadora. ¿El caso más aterrador hasta ahora?,zakhvatyvaiushchaia tema samoe strashnoe delo na dannyi moment,tema kautibadora el kaso mas ater rador asta ahora,griping staf sk eriest keis so far,tema kautibadora el kaso mas ater rador asta ahora,griping staf sk eriest keis so far,zaxvatyvaiushchaia tema samoe strashnoe delo na dannyi moment,NPC
24,6,4,The one about the unsolved mystery.,"Тот, что о нераскрытой тайне.",El de la misterio sin resolver.,tot chto o neraskrytoi taine,el de la misterio sin resolver,de uan abaut de unsolvd misteri,el de la misterio sin resolver,de uan abaut de unsolvd misteri,tot chto o neraskrytoi taine,User
25,7,1,Just watched that horror flick. Thoughts?,Только что посмотрел тот хоррор. Мысли?,Acabo de ver esa película de terror. ¿Qué piensas?,tolko chto posmotrel tot khorror mysli,akabo de ber esa pelikula de terror ke piensas,dzhast uotcht dat hor or flik tots,akabo de ber esa pelikula de terror ke piensas,dzhast uotcht dat hor or flik tots,tolko chto posmotrel tot xorror mysli,NPC
26,7,2,"Creepy atmosphere, but predictable plot.","Жуткая атмосфера, но предсказуемый сюжет.","Atmósfera escalofriante, pero trama predecible.",zhutkaia atmosfera no predskazuemyi siuzhet,atmosfera es kalo friante pero trama pre de sible,kripi atmosfera bat prediktabl plot,atmosfera es kalo friante pero trama pre de sible,kripi atmosfera bat prediktabl plot,zhutkaia atmosfera no predskazuemii siuzhet,User
27,7,3,Classic horror trope. Better villains next time?,Классический приём хоррора. Лучшие злодеи в следующий раз?,Tropo clásico de terror. ¿Mejores villanos la próxima?,klassicheskii priyom khorrora luchshie zlodei v sleduiushchii raz,tro po klasiko de terror mex ores billanos la proksima,klasik hor or trop bet er villains nekst taim,tro po klasiko de terror mex ores billanos la proksima,klasik hor or trop bet er villains nekst taim,klassicheskii priiom xorrora luchshie zlodei v sleduiushchii raz,NPC
28,7,4,"Absolutely, need more depth there.","Абсолютно, нужно больше глубины там.","Absolutamente, necesitan más profundidad ahí.",absoliutno nuzhno bol she glubiny tam,absolutamente necesitan mas pro fundi dad ai,absoliutli nid mor depz der,absolutamente necesitan mas pro fundi dad ai,absoliutli nid mor depz der,absoliutno nuzhno bol she glubini tam,User
29,7,5,Spot on. Rate it out of ten?,Верно. Оцените по десятибалльной шкале?,En el clavo. ¿Calificación de diez?,verno o tsenite po desiatibalnoi shkalie,en el klabo kalifikasion de dies,spot on reit it aut ov ten,en el klabo kalifikasion de dies,spot on reit it aut ov ten,verno o tsenite po desiatibal noi shkalie,NPC
30,7,6,"Seven, solid but not groundbreaking.","Семь, крепко, но не прорыв.","Siete, sólido pero no innovador.",sem krepko no ne pror yv,siete solido pero no in o bador,se ven solid bat not graundbreiking,siete solido pero no in o bador,se ven solid bat not graundbreiking,sem krepko no ne proryv,User
31,8,1,That rom-com had me in stitches. Agree?,Та романтическая комедия заставила меня хохотать. Согласны?,Esa comedia romántica me hizo reír a carcajadas. ¿Estás de acuerdo?,ta romanticheskaia komediia zastavila menia khokotat soglasny,esa komedia romantika me iso reir a kar kajadas estas de akuerdo,dat rom kom jad mi in stich es egri,esa komedia romantika me iso reir a kar kajadas estas de akuerdo,dat rom kom jad mi in stich es egri,ta romanticheskaia komediia zastavila menia joxotat soglasny,NPC
32,8,2,"Totally, the chemistry was spot-on.","Полностью, химия была идеальной.","Totalmente, la química fue perfecta.",polnost iu khimiia bila ideal noi,total mente la kimika fue per fekta,tot ali de kemistri uas spot on,total mente la kimika fue per fekta,tot ali de kemistri uas spot on,polnost iu ximiia bila ideal noi,User
33,8,3,Love when that happens. Weakest scene?,"Люблю, когда так бывает. Самая слабая сцена?",Me encanta cuando pasa eso. ¿Escena más débil?,liubliu kogda tak byvaet samai a slabai a stsena,me enkanta kuando pasa eso esena mas debil,lov uen dat jepens uikest sin,me enkanta kuando pasa eso esena mas debil,lov uen dat jepens uikest sin,liubliu kogda tak byvaet samai a slabai a stsena,NPC
34,8,4,"The airport goodbye, a bit clichéd.","Прощание в аэропорту, немного клише.","La despedida en el aeropuerto, un poco cliché.",proshchanie v aeroportu nemnogo klishe,la des pedida en el aero puerto un poko klise,de aeroport gudbai a bit klish eid,la des pedida en el aero puerto un poko klise,de aeroport gudbai a bit klish eid,proshchanie v aeroportu nemnogo klishe,User
35,8,5,"True, but forgivable. Rewatch value?","Верно, но прощаемо. Стоит пересмотреть?","Cierto, pero perdonable. ¿Vale la pena verla de nuevo?",verno no proshchaemo stoit peresmotret,serto pero per donable bale la pena verla de nuevo,tru bat for gib el ri uotsh valiu,serto pero per donable bale la pena verla de nuevo,tru bat for gib el ri uotsh valiu,verno no proshchaemo stoit peresmotret,NPC
36,8,6,"High, pure feel-good vibes.","Высокая, чистые позитивные вибрации.","Alta, vibras feel-good puras.",vysokaia chistye pozitivnye vibratsii,alta biras fil gud puras,jai pur fil gud vaibs,alta biras fil gud puras,jai pur fil gud vaibs,vysokaia chistye pozitivnye vibratsii,User
37,9,1,The documentary on climate change opened my eyes. Seen it?,Документальный фильм о изменении климата открыл мне глаза. Смотрели?,El documental sobre cambio climático me abrió los ojos. ¿Lo has visto?,dokumentalnyi fil m o izmenenii klimata otkryl mne glaza smotreli,el dokumental sobre kam bio k limatiko me abrio los oxos lo as bisto,de dokumenteri on kleimit cheindj opend mai aiz sin it,el dokumental sobre kam bio k limatiko me abrio los oxos lo as bisto,de dokumenteri on kleimit cheindj opend mai aiz sin it,dokumental nyi fil m o izmenenii klimata otkryl mne glaza smotreli,NPC
38,9,2,"Yes, eye-opening and urgent.","Да, открывает глаза и срочно.","Sí, revelador y urgente.",da otkryvaet glaza i srochno,si re be lador i urxente,ies ai opning and erdzhent,si re be lador i urxente,ies ai opning and erdzhent,da otkryvaet glaza i srochno,User
39,9,3,Motivating message. Call to action inspire you?,Мотивирующее послание. Призыв к действию вдохновил?,Mensaje motivador. ¿Te inspiró la llamada a la acción?,motiviruiushchee poslanie prizyv k deistviiu vdokhnovil,men sa xe mo ti bador te inspir o la yam ada a la aksion,motiveiting mes idj kol tu ekshn inspir iu,men sa xe mo ti bador te inspir o la yam ada a la aksion,motiveiting mes idj kol tu ekshn inspir iu,motiviruiushchee poslanie prizyv k deistviiu vdoxnovil,NPC
40,9,4,"Definitely, time to make changes.","Определённо, пора вносить изменения.","Definitivamente, hora de hacer cambios.",opredelenno pora vnosit izmeneniia,definitibamente ora de aser kam bios,def initli taim tu meik cheindj es,definitibamente ora de aser kam bios,def initli taim tu meik cheindj es,opredelenno pora vnosit izmeneniia,User
41,9,5,Empowering. Share with friends?,Воодушевляюще. Поделитесь с друзьями?,Empoderador. ¿Lo compartes con amigos?,voodushevliaiushche podelites s dru ziami,em p o derador lo kom partes kon amigos,em pauring sher uid frends,em p o derador lo kom partes kon amigos,em pauring sher uid frends,voodushevliaiushche podelites s druziami,NPC
42,9,6,"Already did, sparking conversations.","Уже сделал, вызвало разговоры.","Ya lo hice, generó conversaciones.",uzhe sdelal vyzyvalo razgovory,ia lo is e x enero kon b ersasiones,alredi did sparking konverseshns,ia lo is e x enero kon b ersasiones,alredi did sparking konverseshns,uzhe sdelal vyzyvalo razgovori,User
43,10,1,That action sequel disappointed me. You?,Этот сиквел боевика меня разочаровал. А вас?,Esa secuela de acción me decepcionó. ¿Y a ti?,etot sikvel boevika menia razochoroval a vas,esa se kuela de aksion me des ep siono i a ti,dat ekshn sikuel disapoint ed mi iu,esa se kuela de aksion me des ep siono i a ti,dat ekshn sikuel disapoint ed mi iu,etot sikvel boevika menia razochoroval a vas,NPC
44,10,2,"Same, lacked the original spark.","То же самое, не хватило искры оригинала.","Igual, le faltó la chispa del original.",to zhe samoe ne khvatilo iskry originala,igual le falt o la chispa del orixinal,seim lakd de oridjinal spark,igual le falt o la chispa del orixinal,seim lakd de oridjinal spark,to zhe samoe ne xvatilo iskry originala,User
45,10,3,Frustrating. Better casting next?,Разочаровывающе. Лучший кастинг в следующий раз?,Frustrante. ¿Mejor elenco la próxima?,razochovyvaiushche luchshii kast ing v sleduiushchii raz,frustrante mex or elenco la proksima,frastreiting bet er kasting nekst,frustrante mex or elenco la proksima,frastreiting bet er kasting nekst,razochovyvaiushche luchshii kasting v sleduiushchii raz,NPC
46,10,4,"Hope so, fresh faces could help.","Надеюсь, свежие лица могли бы помочь.","Espero que sí, caras nuevas podrían ayudar.",nadeius svi ezhie litsa mogli by pomoch,es pero ke si karas nuevas podrian ayudar,joup so fresh feises kud jelp,es pero ke si karas nuevas podrian ayudar,joup so fresh feises kud jelp,nadeius svi ezhie litsa mogli bi pomoch,User
47,10,5,Optimistic. Skip the franchise or wait?,Оптимистично. Пропустить франшизу или подождать?,Optimista. ¿Saltarte la franquicia o esperar?,optimistichno propustit franchizu ili podozhdat,opti mista saltarte la fran kisia o es perar,opti mistik skip de franchaiz or ueit,opti mista saltarte la fran kisia o es perar,opti mistik skip de franchaiz or ueit,optimistichno propustit franchizu ili podozhdat,NPC
48,10,6,"Wait and see, potential still there.","Подождать и посмотреть, потенциал всё ещё есть.","Espera y ve, el potencial sigue ahí.",podozhdat i posmotret potentsial vse eshche est,es pera i be el potencial si ge ai,ueit and si potenshal stil der,es pera i be el potencial si ge ai,ueit and si potenshal stil der,podozhdat i posmotret potentsial vse eshche est,User
