id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,3,3,What lesson stands out for you?,Какой урок для вас выделяется?,¿Qué lección destaca para ti?,kakoi uro k dlia vas vydeliaetsia,ke le ks ion des ta ka pa ra ti,uat les n stands aut for iu,ke le ks ion des ta ka pa ra ti,ke leks ión des ta ka para ti,kakoi uro k dlia vas vydeliaetsia,NPC
12,3,4,Patience truly pays off in the end.,Терпение действительно окупается в конце.,La paciencia realmente vale la pena al final.,terpenie deistvitelno okupaetsia v kontse,la pa siens ia re al men te ba le la pe na al fi nal,peishns tri li peis of in de end,la pa siens ia re al men te ba le la pe na al fi nal,la pas iens ia real mente vale la pe na al final,terpenie deistvitelno okupaetsia v kontse,User
13,4,1,"As we say goodbye, whats next for us?","Пока мы прощаемся, что дальше для нас?","Al despedirnos, ¿qué sigue para nosotros?",poka my proshchaemsia chto dalshe dlia nas,al des pe dir nos ke si gue pa ra no so tros,az ui sei gudaib uats nekst for as,al des pe dir nos ke si gue pa ra no so tros,al des pe dir nos ke sigue para noso tros,poka my proshchaemsia chto dalshe dlia nas,NPC
14,4,2,"More adventures together, I hope.","Больше приключений вместе, надеюсь.","Más aventuras juntos, espero.",bolshe prikliuchenii vmeste nadeius,mas a ben tu ras x un tos es pe ro,mor ad ven chers tu ge der ai joup,mas a ben tu ras x un tos es pe ro,más a ben turas jun tos es pero,bolshe prikliuchenii vmeste nadeius,User
15,4,3,Sounds promising. Until next time then.,Звучит многообещающе. До следующего раза тогда.,Suena prometedor. Hasta la próxima entonces.,zvuchit mnogoobeshchaiushche do sleduiushchego raza togda,su e na pro me te dor as ta la proks i ma en ton ses,saunds prom i zing un til nekst ta im den,su e na pro me te dor as ta la proks i ma en ton ses,su ena pro me tedor as ta la proks ima en tones,zvuchit mnogoobeshchaiushche do sleduiushchego raza togda,NPC
16,4,4,Farewell for now. Take care.,Прощайте пока. Берегите себя.,Adiós por ahora. Cuídate.,proshchaite poka beregite sebia,a diós por a o ra kui da te,fer uel for nau teik ker,a diós por a o ra kui da te,adíos por a ora kuí da te,proshchaite poka beregite sebia,User
17,5,1,"Looking back, what changed for you?","Оглядываясь назад, что изменилось для вас?","Mirando atrás, ¿qué ha cambiado para ti?",oglyadyvajas nazad chto izmenilos dlia vas,mi ran do a trás ke a kam bi a do pa ra ti,luk ing bak uat cheindjd for iu,mi ran do a trás ke a kam bi a do pa ra ti,mi ran do a trás ke a kam bi ado para ti,oglyadyvajas nazad chto izmenilos dlia vas,NPC
18,5,2,My perspective on friendship grew deeper.,Мое понимание дружбы стало глубже.,Mi perspectiva sobre la amistad se profundizó.,moe ponimanie druzhby stalo glubzhe,mi per spek ti ba so bre la amis tad se pro fun di só,mai per spek tiv on frend ship gru dip er,mi per spek ti ba so bre la amis tad se pro fun di só,mi perspek ti ba so bre la amis tad se pro fun di só,moe ponimanie druzhby stalo glubzhe,User
19,5,3,Thats beautiful. How will you apply it?,Это прекрасно. Как вы это примените?,Eso es hermoso. ¿Cómo lo aplicarás?,eto prekrasno kak vy eto primenite,e so es er mo so ko mo lo a pli ka rás,dats biu ti ful jau uil iu ap lai it,e so es er mo so ko mo lo a pli ka rás,eso es er mo so kó mo lo a plicará s,eto prekrasno kak vy eto primenite,NPC
20,5,4,By reaching out more to old friends.,Больше связываясь со старыми друзьями.,Contactando más a viejos amigos.,bolshe sviaz yvajas so star ymi druziami,kon tak tan do mas a be xos a mi gos,bai ri ching aut mor tu old frendz,kon tak tan do mas a be xos a mi gos,kon tak tan do más a be xos a mi gos,bolshe sviaz yvajas so star ymi druziami,User
21,6,1,Our conversation made me think deeply.,Наш разговор заставил меня глубоко задуматься.,Nuestra conversación me hizo reflexionar profundamente.,nash razgovor zastavil menia gluboko zadumatsia,nues tra kon ber sa sion me i so re flek sio nar pro fun da men te,aur kon ver sei shn meid mi think dip li,nues tra kon ber sa sion me i so re flek sio nar pro fun da men te,nuestra kon ber sas ión me i so re flek sio nar pro fun da mente,nash razgovor zastavil menia gluboko zadumatsia,NPC
22,6,2,Me too. About priorities in life.,Мне тоже. О приоритетах в жизни.,A mí también. Sobre prioridades en la vida.,mne tozhe o prioritetakh v zhizni,a mi ta m bién so bre pri o ri da des en la bi da,mi tu abaut prai or itiz in laif,a mi ta m bién so bre pri o ri da des en la bi da,a mí ta m bién so bre pri ori dá des en la bi da,mne tozhe o prioritetakh v zhizni,User
23,6,3,Any shifts in your daily routine?,Есть ли изменения в вашем распорядке дня?,¿Algún cambio en tu rutina diaria?,est li izmeneniia v vashem raspoliadke dnia,al gun kam bio en tu ru ti na di a r ia,eni shif ts in ior deili ru tin,al gun kam bio en tu ru ti na di a r ia,al gun kam bio en tu ru ti na di a ria,est li izmeneniia v vashem raspoliadke dnia,NPC
24,6,4,"Yes, more time for reflection each evening.","Да, больше времени на размышления каждый вечер.","Sí, más tiempo para reflexionar cada noche.",da bolshe vremeni na razmyshlieniia kazhdyi vecher,si mas tiem po pa ra re flek sio nar ka da no che,ies mor ta im for ri flek shn ich iv ning,si mas tiem po pa ra re flek sio nar ka da no che,si más tiem po para re flek sio nar ka da no che,da bolshe vremeni na razmyshlieniia kazhdyi vecher,User
25,7,1,"Before we end, one last reflection.","Перед тем как закончить, одно последнее размышление.","Antes de terminar, una última reflexión.",pered tem kak zakonchit odno poslednee razmyshlenie,an tes de ter mi nar u na ul ti ma re flek sion,bifor ui end uan last ri flek shn,an tes de ter mi nar u na ul ti ma re flek sion,an tes de ter mi nar una úl tima re flek sión,pered tem kak zakonchit odno poslednee razmyshlenie,NPC
26,7,2,Gratitude turns what we have into enough.,"Благодарность превращает то, что у нас есть, в достаточно.",La gratitud convierte lo que tenemos en suficiente.,blagodarnost prevrashchaet to chto u nas est v dostatochno,la gra ti tud kon bier te lo ke te ne mos en su fi sien te,gret i tiud turns uat ui jev in tu inaf,la gra ti tud kon bier te lo ke te ne mos en su fi sien te,la gra ti tud kon bier te lo ke te ne mos en su fisien te,blagodarnost prevrashchaet to chto u nas est v dostatochno,User
27,7,3,Wise words. Ill remember that.,Мудрые слова. Я это запомню.,Palabras sabias. Lo recordaré.,mudrye slova ia eto zapomniu,pa la bras sa bi as lo re kor da ré,uaiz uordz ail ri mem ber dat,pa la bras sa bi as lo re kor da ré,pa la bras sa bias lo re kor da ré,mudrye slova ia eto zapomniu,NPC
28,7,4,Share it with others too.,Поделитесь этим с другими тоже.,Compártelo con otros también.,pod elites etim s drugimi tozhe,kom par te lo kon o tros tam bién,sher it uidh a zers tu,kom par te lo kon o tros tam bién,kom pár te lo kon o tros ta m bién,pod elites etim s drugimi tozhe,User
29,7,5,"Absolutely. Now, safe travels home.",Абсолютно. Теперь безопасного пути домой.,"Absolutamente. Ahora, buen viaje a casa.",absoliutno teper bezopas nogo puti domoi,ab so lu ta men te a o ra buen bi a he a ka sa,absoliut li nau seif trav elz jom,ab so lu ta men te a o ra buen bi a he a ka sa,ab so lu ta mente a ora buen bi ahe a kasa,absoliutno teper bezopas nogo puti domoi,NPC
30,7,6,Thanks. See you soon.,Спасибо. Увидимся скоро.,Gracias. Nos vemos pronto.,spasibo uvidimsia skoro,gra si as nos be mos pron to,zanks si iu sun,gra si as nos be mos pron to,grá sias nos be mos pron to,spasibo uvidimsia skoro,User
31,8,1,"Wrapping up our day, what a gift it was.","Завершая наш день, какой подарок это было.","Cerrando nuestro día, qué regalo fue.",zavershaia nash den kaka i podarok eto bylo,ser ran do nues tro di a ke re ga lo fue,rap ing ap aur dei uat a gift it uas,ser ran do nues tro di a ke re ga lo fue,ser ran do nuestro di a ke re ga lo fue,zavershaia nash den kaka i podarok eto bylo,NPC
32,8,2,"Indeed, connections like this are rare.","Действительно, такие связи редки.","En efecto, conexiones como esta son raras.",deistvitelno takie sviazi redki,en e fek to ko nek sio nes ko mo es ta son ra ras,in di d konek shns laik dis ar rer,en e fek to ko nek sio nes ko mo es ta son ra ras,en e fek to koneks io nes ko mo esta son ra ras,deistvitelno takie sviazi redki,User
33,8,3,How has it impacted your week?,Как это повлияло на вашу неделю?,¿Cómo ha impactado tu semana?,kak eto povliialo na vashu nedeliu,ko mo a im pak ta do tu se ma na,jau haz it im pak ted ior uik,ko mo a im pak ta do tu se ma na,kó mo a im pak tado tu se mana,kak eto povliialo na vashu nedeliu,NPC
34,8,4,Brightened it with new hope.,Осветило ее новой надеждой.,La iluminó con nueva esperanza.,osvetilo ee novoi nadezhdoy,la i lu mi nó kon nue ba es pe ran sa,brai ten d it uidh ni u joup,la i lu mi nó kon nue ba es pe ran sa,la i lu mi nó kon nue ba es pe ran sa,osvetilo ee novoi nadezhdoy,User
35,8,5,Wonderful. Keep that light shining.,Чудесно. Пусть этот свет сияет.,Maravilloso. Mantén esa luz brillando.,chudesno pust etot svet siaet,ma ra bi llo so man tien e sa lus bri llan do,uan der ful kip dat lait shai ning,ma ra bi llo so man tien e sa lus bri llan do,ma ra bi llo so man tien esa lus bri llan do,chudesno pust etot svet siaet,NPC
36,8,6,I will. Goodbye and good luck.,Я буду. Прощайте и удачи.,Lo haré. Adiós y buena suerte.,ia budu proshchaite i udachi,lo a ré a diós i bu e na suer te,ai uil gudaib and gud lak,lo a ré a diós i bu e na suer te,lo a ré adiós y buena suer te,ia budu proshchaite i udachi,User
37,9,1,"In closing, thanks for the memories.","В заключение, спасибо за воспоминания.","Al cerrar, gracias por los recuerdos.",v zakliuchenie spasibo za vospominaniia,al ser rar gra si as por los re kor dos,in kloz ing zanks for de mem or iz,al ser rar gra si as por los re kor dos,al ser rar grá sias por los re kor dos,v zakliuchenie spasibo za vospominaniia,NPC
38,9,2,Theyll last a lifetime.,Они продержатся всю жизнь.,Durarán toda la vida.,oni proderzhatsiu vsu zhizn,du ra rán to da la bi da,deil last a laif ta im,du ra rán to da la bi da,du ra rán toda la bi da,oni proderzhatsiu vsu zhizn,User
39,9,3,What memory will you hold onto?,Какое воспоминание вы сохраните?,¿Qué recuerdo guardarás?,kakoe vospominanie vy sokhranite,ke re kor do guar da rás,uat mem ori uil iu jold on tu,ke re kor do guar da rás,ke re kor do guar da rás,kakoe vospominanie vy sokhranite,NPC
40,9,4,This honest exchange of hearts.,Этот честный обмен сердцами.,Este intercambio honesto de corazones.,etot chestnyi obmen serdtsami,es te in ter kam bio o nes to de ko ra so nes,dis hon est ek sch eindj of jarts,es te in ter kam bio o nes to de ko ra so nes,este in ter kam bio o nes to de ko ra so nes,etot chestnyi obmen serdtsami,User
41,9,5,Precious indeed. Until we meet again.,Драгоценно. До нашей следующей встречи.,Precioso. Hasta que nos veamos de nuevo.,dragotzenno do nashei sleduiushchei vstrechi,pre si o so as ta ke nos be a mos de nue bo,pre sh us in di d un til ui mit e gain,pre si o so as ta ke nos be a mos de nue bo,pre si o so as ta ke nos be a mos de nue bo,dragotzenno do nashei sleduiushchei vstrechi,NPC
42,9,6,Looking forward to it. Farewell.,Жду этого с нетерпением. Прощайте.,Esperando con ansias. Adiós.,zhdu etogo s neterpeniem proshchaite,es pe ran do kon an si as a diós,luk ing for uard tu it fer uel,es pe ran do kon an si as a diós,es pe ran do kon an si as adiós,zhdu etogo s neterpeniem proshchaite,User
43,10,1,"Our paths cross briefly, but impact deeply.","Наши пути пересекаются кратко, но влияние глубокое.","Nuestros caminos se cruzan brevemente, pero impactan profundamente.",nashi puti peresekaiutsia kratko no vliianie glubokoe,nues tros ka mi nos se kru san bre be men te pe ro im pak tan pro fun da men te,aur pazh kros brif li bat im pak t dip li,nues tros ka mi nos se kru san bre be men te pe ro im pak tan pro fun da men te,nuestros ka mi nos se kru san bre be men te pe ro im pak tan pro fun da mente,nashi puti peresekaiutsia kratko no vliianie glubokoe,NPC
44,10,2,"Yes, ripples from this talk will linger.","Да, волны от этого разговора задержатся.","Sí, las ondas de esta charla perdurarán.",da volny ot etogo razgovora zaderzhat sia,si las on das de es ta char la per du ra rán,ies rip lz from dis tok uil ling er,si las on das de es ta char la per du ra rán,si las on das de esta char la per du ra rán,da volny ot etogo razgovora zaderzhat sia,User
45,10,3,How do you plan to carry it forward?,Как вы планируете нести это дальше?,¿Cómo planeas llevarlo adelante?,kak vy planiruite nesti eto dalshe,ko mo pla ne as le bar lo a de lan te,jau du iu plan tu ker i it for uard,ko mo pla ne as le bar lo a de lan te,kó mo pla ne as le bar lo ade lan te,kak vy planiruite nesti eto dalshe,NPC
46,10,4,Through small acts of kindness daily.,Через маленькие акты доброты ежедневно.,A través de pequeños actos de bondad diariamente.,cherez malenkie akty dobrot y ezhednevno,a tra bes de pe ke ños ak tos de bon dad di a r ia men te,thru smol akts of kain d nes deili,a tra bes de pe ke ños ak tos de bon dad di a r ia men te,a tra bes de pe ke ños ak tos de bon dad di a ria men te,cherez malenkie akty dobrot y ezhednevno,User
47,10,5,Inspiring. May your path be bright.,Вдохновляюще. Пусть ваш путь будет светлым.,Inspirador. Que tu camino sea luminoso.,vdokhnovliaiushche pust vash put budet svetlym,in spi ra dor ke tu ka mi no sea lu mi no so,in spai ring mei ior pazh bi brai t,in spi ra dor ke tu ka mi no sea lu mi no so,in spi ra dor ke tu ka mi no sea lu mi no so,vdokhnovliaiushche pust vash put budet svetlym,NPC
48,10,6,"And yours too. Until next time, adieu.","И ваш тоже. До следующего раза, прощайте.","Y el tuyo también. Hasta la vista, adiós.",i vash tozhe do sleduiushchego raza proshchaite,i el tu yo tam bién as ta la bis ta a diós,and iorz tu un til nekst ta im adiu,i el tu yo tam bién as ta la bis ta a diós,y el tuyo ta m bién as ta la bis ta adiós,i vash tozhe do sleduiushchego raza proshchaite,User
