id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
32,8,2,Please provide it.,"Пожалуйста, предоставьте.","Por favor, proporcionalo.",pozhaluysta predostavte,por fabor proporcionalo,плиз провайд ит,пор фабор пропорсьонало,plis provaid it,pozhaluista predostavte,User
33,8,3,Strengthen the conclusion.,Усильте заключение.,Fortalece la conclusión.,usilte zaklyucheniye,fortalese la konklusion,стрэнгθен зэ конклюжн,форталесе ла конклусьон,strendzen de konkluzhn,usilte zakliuchenie,NPC
34,8,4,"Noted, thanks.","Отмечено, спасибо.","Anotado, gracias.",otmecheno spasibo,anotado grasias,ноутед сенкс,анотадо грасиас,nouted zanks,otmecheno spasibo,User
35,8,5,Revise and resubmit.,Переработайте и перешлите.,Revisa y reenvía.,pererabotayte i pereshlite,rebisa i reenbia,ривайз энд рисубмит,ревиса и реэнвиа,rivaiz end risubmit,pererabotaite i pereshlite,NPC
36,8,6,On it.,Занимаюсь.,Lo estoy haciendo.,zanimaus,lo estoi asiendo,он ит,ло эстой асиэндо,on it,zanimaus,User
37,9,1,Collaborate on the proposal?,Сотрудничать над предложением?,¿Colaborar en la propuesta?,sotrudnichat nad predlozheniyem,kolaborar en la propuesta,коллаборат он зэ пропоузал,колаборар эн ла пропуэста,kolaborat on de propouzal,sotrudnichat nad predlozheniem,NPC
38,9,2,"Yes, let's divide sections.","Да, давайте разделим разделы.","Sí, dividamos secciones.",da davayte razdelim razdely,si dibidamos seksiones,йес летс дивайд секшнз,си дивидамос сексьонес,ies lets divaid sekshnz,da davayte razdelim razdeli,User
39,9,3,"You take intro, I take body.","Вы возьмите введение, я тело.","Tú toma la intro, yo el cuerpo.",vy vozmite vvedeniye ya telo,tu toma la intro io el kuerpo,ю тэйк интро ай тэйк боди,ту тома ла интро йо эль куэрпо,iu teik intro ai teik bodi,vi vozmite vvedenie ia telo,NPC
40,9,4,Deal.,Договорились.,Trato.,dogovorilis,trato,дил,трато,dil,dogovorilis,User
41,9,5,Feedback after draft.,Отзыв после черновика.,Feedback después del borrador.,otzyv posle chernovika,fidbak despues del borrador,фидбэк афтер драфт,фидбэк деспуэс дель боррадор,fidbek after draft,otzyv posle chernovika,NPC
42,9,6,Sure.,Конечно.,Claro.,konechno,klaro,шур,кларо,shur,konechno,User
43,10,1,Great job on the feedback session.,Отличная работа на сессии отзывов.,Gran trabajo en la sesión de feedback.,otlichnaya rabota na sessii otzyvov,gran trabajo en la sesion de fidbak,грейт джоб он зэ фидбэк сешн,гран трабахо эн ла сесион де фидбак,greit yob on de fidbek seshn,otlichnaia rabota na sessii otzivov,NPC
44,10,2,"Thanks, it was helpful.","Спасибо, это было полезно.","Gracias, fue útil.",spasibo eto bylo polezno,grasias fue util,сенкс ит уоз хелпфул,грасиас фуэ утиль,zanks it uos jelpful,spasibo eto bilo polezno,User
45,10,3,What did you learn?,Что вы узнали?,¿Qué aprendiste?,chto vy uznali,ke aprendiste,уот дид ю лёрн,ке апрендисте,guat did iu lern,chto vi uzn ali,NPC
46,10,4,Better communication.,Лучшая коммуникация.,Mejor comunicación.,luchshaya kommunikatsiya,mejor komunikasion,беттер коммуникейшн,мехор комуникасьон,beter komunikeishn,luchshaia kommunikatsiia,User
47,10,5,Implement it next time.,Внедрите в следующий раз.,Impleméntalo la próxima vez.,vnedrite v sleduyushchiy raz,implementalo la proksima bes,имплемент ит некст тайм,имплемента ло ла проксима вес,implement it nekst taim,vnedrite v sleduyushchii raz,NPC
48,10,6,Definitely.,Определённо.,Definitivamente.,opredelyonno,definitibamente,дефинитли,дефинитиваменте,definitli,opredelionno,User
