id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
24,6,4,"Yes, and free parking too.","Да, и парковка бесплатно.","Sí, y estacionamiento gratis también.",da i parkovka besplatno,si i estasionamiento gratis tambien,йес энд фри па́ркинг ту,си и эстасьонамьенто гратис тамбьен,ies end fri parking tu,da i parkovka besplatno,User
25,7,1,Could I have a wake-up call at 6:30 AM?,Можно будильник на 6:30 утра?,¿Puedo pedir una llamada de despertador a las 6:30 AM?,mozhno budilnik na 6:30 utra,puedo pedir una yamada de despertador a las 6:30 em,куд ай хэв э уэ́йк-ап кол эт сикс-сёрти эйэ́м,пуэдо педир уна йамада де деспертадор а лас сэйс тресинта э эм,kud ai jev a ueik-ap kol et siks-serti eiem,mojno budilnik na 6:30 utra,NPC
26,7,2,"Certainly. Room number, please?",Конечно. Номер комнаты?,Claro. ¿Número de habitación?,konechno nomer komnaty,klaro numero de abitasion,сёртэнли рум намбер плиз,кларо нумеро де абитасьон,sertenli rum namber pliz,konechno nomer komnati,User
27,7,3,It's 308.,308.,308.,308,308,итс сри о́у эйт,трес о́чо о́чо,its sri ou eit,308,NPC
28,7,4,Done. You'll get a call at 6:30 sharp.,Готово. Звонок ровно в 6:30.,Hecho. Recibirá una llamada a las 6:30 en punto.,gotovo zvonok rovno v 6:30,echo resibira una yamada a las 6:30 en punto,дан юл гет э кол эт сикс-сёрти шарп,эчо ресибира уна йамада а лас сэйс тресинта эн пунто,dan iul get a kol et siks-serti sharp,gotovo zvonok rovno v 6:30,User
29,7,5,"Perfect, thank you!","Идеально, спасибо!","Perfecto, ¡gracias!",idealno spasibo,perfekto grasias,пе́рфект сенк ю,перфекто грасиас,perfekt zank iu,idealno spasibo,NPC
30,7,6,Sleep well!,Спокойной ночи!,¡Que duerma bien!,spokoynoy nochi,ke duerma bien,сли́п уэ́л,ке дуэрма бьен,slip uel,spokoinoi nochi,User
31,8,1,Do you offer laundry service?,У вас есть прачечная?,¿Ofrecen servicio de lavandería?,u vas est prachechnaya,ofresen servisio de lavanderia,ду ю о́ффер ло́ндри сёрвис,офресен сервисио де лавандерия,du iu offer londri servis,u vas est prachechnaia,NPC
32,8,2,"Yes, drop-off by 9 AM, ready by 6 PM same day.","Да, сдаёте до 9 утра — готово к 18:00 того же дня.","Sí, entrega antes de las 9 AM, listo a las 6 PM el mismo día.",da sdayote do 9 utra gotovo k 18:00 togo zhe dnya,si entrega antes de las 9 em listo a las 6 pi em el mismo dia,йес дроп-оф бай найн эйэ́м рэ́ди бай сикс пиэ́м сэйм дэй,си энтрега антес де лас нуэве эм листо а лас сэйс пи эм эль мисмо диа,ies drop-of bai nain eiem redi bai siks piem seim dei,da sdaete do 9 utra gotovo k 18:00 togo je dnia,User
33,8,3,How much per item?,Сколько за единицу?,¿Cuánto por prenda?,skolko za edinitsu,kuanto por prenda,хау мач пер айтэм,куанто пор пренда,jau mach per aitem,skolko za edinitsu,NPC
34,8,4,"Shirts $5, pants $7, dresses $10.","Рубашки 5 долларов, брюки 7, платья 10.","Camisas 5 dólares, pantalones 7, vestidos 10.",rubashki 5 dollarov bryuki 7 platya 10,kamis as 5 dolares pantalones 7 vestidos 10,шёртс файв до́лларз пэнтс сэ́вн дрэ́ссэз тэн,камисас синко доларес панталонес сьете веститос дьес,sherts faiv dollarz pents sevn dreses ten,rubashki 5 dollarov briuki 7 platia 10,User
35,8,5,"Okay, I'll bring some down later.","Хорошо, позже принесу.","De acuerdo, traeré algo más tarde.",khorosho pozzhe prinesu,de akuerdo traere algo mas tarde,оукэ́й айл бринг сам да́ун лэ́йтер,де акуэрдо траэре альго мас тарде,oukei ail bring sam daun leiter,jorosho pozje prinesu,NPC
36,8,6,Just leave it at the front desk.,Оставьте на ресепшене.,Déjelo en recepción.,ostavte na retsepshene,dejelo en resepsion,джаст ли́в ит эт зэ фронт дэск,дехело эн ресепсьон,dast liv it et de front desk,ostavte na retsepshene,User
37,9,1,"I need to check out now, please.","Мне нужно выехать сейчас, пожалуйста.","Necesito hacer el check-out ahora, por favor.",mne nuzhno vyehat seychas pozhaluysta,nesesito aser el chek-aut ahora por favor,ай ни́д ту чек-а́ут нау плиз,несесито асер эль чек-аут аора пор фавор,ai nid tu chek-aut nau pliz,mne nujno viehat seichas pojaluista,NPC
38,9,2,Certainly. Was everything satisfactory?,Конечно. Всё было в порядке?,Claro. ¿Todo estuvo satisfactorio?,konechno vsyo bylo v poryadke,klaro todo estuvo satisfaktorio,сёртэнли уо́з э́врисинг сэ́тисфэ́ктори,кларо тодо эстув о сатисфакторио,sertenli uoz evrising setisfektori,konechno vsio bilo v poriadke,User
39,9,3,"Yes, the room was very clean and comfortable.","Да, номер был очень чистый и уютный.","Sí, la habitación estaba muy limpia y cómoda.",da nomer byl ochen chistyy i uyutnyy,si la abitasion estaba mui limpia i komoda,йес зэ рум уо́з вэ́ри кли́н энд ко́мфортэбл,си ла абитасьон эстава муй лимпья и комода,ies de rum uoz veri klin end komfortebl,da nomer bil ochen chistii i uiutnii,NPC
40,9,4,Wonderful. Your total is $240. Cash or card?,Прекрасно. Итого 240 долларов. Наличные или карта?,Maravilloso. Su total es 240 dólares. ¿Efectivo o tarjeta?,prekrasno itogo 240 dollarov nalichnye ili karta,maraviyoso su total es 240 dolares efektivo o tarheta,уо́ндэрфул ёр то́утал из ту фо́рти до́лларз кэш ор кард,маравийосо су тоталь эс доссьентос куарента доларес эффективо о тархета,uonderful ior toutal iz tu forti dollarz kesh or kard,prekrasno itogo 240 dollarov nalichnie ili karta,User
41,9,5,"Card, please.","Карта, пожалуйста.","Tarjeta, por favor.",karta pozhaluysta,tarheta por favor,кард плиз,тархета пор фавор,kard pliz,karta pojaluista,NPC
42,9,6,Here's your receipt. Have a safe trip!,Вот ваша квитанция. Счастливого пути!,Aquí tiene su recibo. ¡Buen viaje!,vot vasha kvitantsiya schastlivogo puti,aki tiene su resibo buen biaje,хирс ёр риси́т хэв э сэйф трип,аки тьене су ресибо буэн виахе,jirs ior risit jev a seif trip,vot vasha kvitantsiia schastlivogo puti,User
43,10,1,Are there any good restaurants within walking distance?,Есть хорошие рестораны в пешей доступности?,¿Hay buenos restaurantes a distancia caminable?,est khoroshie restorany v peshey dostupnosti,ai buenos restorantes a distansia kaminable,ар зэр э́ни гуд рэ́стэронтс уизин уо́кинг ди́стэнс,ай буэнос рестаурантес а дистансиа камина́бле,ar der eni gud restaronts uizin uoking distens,est joroshie restorani v peshei dostupnosti,NPC
44,10,2,"Yes, turn left out the door, walk two blocks, there's an Italian place and a sushi bar.","Да, выйдите налево, два квартала — есть итальянский и суши-бар.","Sí, salga a la izquierda, camine dos cuadras, hay un italiano y un sushi bar.",da vyydite nalevo dva kvartala est italyanskiy i sushi-bar,si salga a la izkierda kamine dos kuadras ai un italiano i un sushi bar,йес тёрн лефт аут зэ дор уок ту блокс зэрс эн итэ́льян плэйс энд э су́ши бар,си сальга а ла изкьерда камине дос куадрас ай ун итальяно и ун суши бар,ies tern left aut de dor uok tu bloks ders en itelian pleis end a sushi bar,da viidite nalevo dva kvartala est italianskii i sushi-bar,User
45,10,3,Do I need a reservation?,Нужна бронь?,¿Necesito reservación?,nuzhna bron,nesesito reservasion,ду ай ни́д э резерве́йшн,несесито ресервасьон,du ai nid a rezerveishn,nujna bron,NPC
46,10,4,"For the Italian, yes. The sushi is walk-in.",Для итальянского — да. Суши — без брони.,"Para el italiano, sí. El sushi es sin reserva.",dlya italyanskogo da sushi bez broni,para el italiano si el sushi es sin reserva,фор зэ итэ́льян йес зэ су́ши из уо́к-ин,пара эль итальяно си эль суши эс син ресерва,for de italian ies de sushi iz uok-in,dlia italianskogo da sushi bez broni,User
47,10,5,Thanks for the tip!,Спасибо за совет!,¡Gracias por el consejo!,spasibo za sovet,grasias por el konseho,сенкс фор зэ тип,грасиас пор эль консехо,zanks for de tip,spasibo za sovet,NPC
48,10,6,Enjoy your meal!,Приятного аппетита!,¡Buen provecho!,priyatnogo appetita,buen provecho,инджо́й ёр мил,буэн провечо,indjoy ior mil,priiatnogo appetita,User
