id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
17,5,1,"Excuse me, can I have the sauce on the side?","Извините, можно соус отдельно?","Disculpe, ¿puede poner la salsa aparte?",izvinite mozhno sous otdelno,diskulpe puede poner la salsa aparte,экскьюз ми кэн ай хэв зэ сос он зэ сайд,дискульпе пуэде понер ла сальса апарте,ekskiuz mi ken ai jev de sos on de said,izvinite mojno sous otdelno,User
18,5,2,"Of course, no problem.","Конечно, без проблем.","Claro, sin problema.",konechno bez problem,klaro sin problema,оф корс ноу проблем,кларо син проблем,of kors nou problem,konechno bez problem,NPC
19,5,3,"Also, no onions, please.","И ещё без лука, пожалуйста.","Además, sin cebolla, por favor.",i eshchyo bez luka pozhaluysta,ademas sin seboya por fabor,олсоу ноу онионз плиз,адемас син себойя пор фавор,olsou nou onions pliz,i eshchio bez luka pozhaluista,User
20,5,4,Got it. I’ll let the kitchen know.,Понял. Передам на кухню.,Entendido. Se lo digo a la cocina.,ponyal peredam na kukhnyu,entendido se lo digo a la kosina,гот ит айл лет зэ китчен ноу,энтендидо се ло диго а ла косина,got it ail let de kichen nou,ponial peredam na kujniu,NPC
21,6,1,Would you like to see the dessert menu?,Хотите посмотреть десертное меню?,¿Les gustaría ver el menú de postres?,khotite posmotret desertnoe meny,les gustaria ber el menu de postres,ууд ю лайк ту си зэ дизёрт менью,лес густирия вер эль мену де пострес,uud iu laik tu si de dizert meniu,jotite posmotret desertnoe meniu,NPC
22,6,2,"Yes, please.","Да, пожалуйста.","Sí, por favor.",da pozhaluysta,si por fabor,йес плиз,си пор фавор,ies pliz,da pozhaluista,User
23,6,3,Here you go. The chocolate cake is popular.,"Вот, пожалуйста. Шоколадный торт пользуется спросом.",Aquí tienen. El pastel de chocolate es popular.,vot pozhaluysta shokoladnyy tort polzuetsya sprosom,aki tienen el pastel de chokolate es popular,хир ю гоу зэ чоколэт кэйк из попьюлар,аки тьенен эль пастель де чоколате эс популар,jir iu gou de chokoleit keik iz popiular,vot pozhaluista shokoladnii tort polzuetsia sprosom,NPC
24,6,4,"We’ll share one, thanks.","Мы возьмём один на двоих, спасибо.","Compartiremos uno, gracias.",my vozmyom odin na dvoikh spasibo,kompartiremos uno grasias,уил шэр уан сенкс,компартиремос уно грасиас,uil sher uan zenks,mi vozmiom odin na dvoij spasibo,User
25,7,1,Everything okay here?,Всё в порядке?,¿Todo bien por aquí?,vsyo v poryadke,todo bien por aki,эврисинг оукей хир,тодо бьен пор аки,evrising oukei jir,vsio v poriadke,NPC
26,7,2,"Yes, perfect. Can we have the check?","Да, отлично. Можно счёт?","Sí, perfecto. ¿Nos trae la cuenta?",da otlichno mozhno schyot,si perfekto nos trae la kuenta,йес перфект кэн уи хэв зэ чек,си перфекто нос траэ ла куэнта,ies perfekt ken ui jev de chek,da otlichno mojno schiot,User
27,7,3,Together or separate?,Вместе или отдельно?,¿Juntos o por separado?,vmeste ili otdelno,juntos o por separado,тугезэр ор сепэрейт,хунтос о пор сепарадо,tugeder or separeit,vmeste ili otdelno,NPC
28,7,4,"Together, please.","Вместе, пожалуйста.","Juntos, por favor.",vmeste pozhaluysta,juntos por fabor,тугезэр плиз,хунтос пор фавор,tugeder pliz,vmeste pozhaluista,User
29,7,5,Here’s your bill. No rush.,Вот ваш счёт. Не торопитесь.,Aquí está su cuenta. Sin prisa.,vot vash schyot ne toropites,aki esta su kuenta sin prisa,хирз ёр бил ноу раш,аки эста су куэнта син приса,jirz ior bil nou rash,vot vash schiot ne toropites,NPC
30,7,6,Thank you. Keep the change.,Спасибо. Сдачи не надо.,Gracias. Quédese con el cambio.,spasibo sdachi ne nado,grasias kedese kon el kambio,сенк ю кип зэ чейндж,грасиас кедесе кон эль камбио,zank iu kip de cheinj,spasibo sdachi ne nado,User
31,8,1,Welcome! Any allergies I should know about?,"Добро пожаловать! Есть аллергии, о которых нужно знать?",¡Bienvenidos! ¿Alguna alergia que deba saber?,dobro pozhalovat est allergii o kotorykh nuzhno znat,bienbenidos alguna alergia ke deba saber,уэлком эни эллерджиз ай шуд ноу эбаут,бьенвенидос альгуна алерхиа ке деба сабер,uelkom eni elerdjiz ai shud nou ebaut,dobro pozhalovat est allergii o kotoryj nuzhno znat,NPC
32,8,2,I’m gluten-free.,Я не ем глютен.,"Soy celíaco, sin gluten.",ia ne em glyuten,soi seliako sin gluten,айм глютэн-фри,сой селиако син глутен,aim gluten-fri,ia ne em gliuten,User
33,8,3,No problem. We have gluten-free options.,Без проблем. У нас есть блюда без глютена.,Sin problema. Tenemos opciones sin gluten.,bez problem u nas est blyuda bez glyutena,sin problema tenemos opsiones sin gluten,ноу проблем уи хэв глютэн-фри опшнз,син проблем тенемос опсьонес син глутен,nou problem ui jev gluten-fri opshns,bez problem u nas est bliuda bez gliutena,NPC
34,8,4,Perfect. What do you recommend?,Отлично. Что порекомендуете?,Perfecto. ¿Qué me recomienda?,otlichno chto porekomenduete,perfekto ke me rekomienda,перфект уот ду ю рэкомэнд,перфекто ке ме рекоменда,perfekt uot du iu rekomand,otlichno chto porekomenduete,User
35,8,5,The grilled chicken with vegetables is safe and tasty.,Курица-гриль с овощами — безопасно и вкусно.,El pollo a la plancha con verduras es seguro y rico.,kuritsa-gril s ovoshchami bezopasno i vkusno,el poyo a la plancha kon berduras es seguro i riko,зэ грилд чикен уиз вэджтэблз из сэйф энд тэйсти,эль пойо а ла планча кон вердурас эс сегуро и рико,de grild chiken uid vedjteblz iz seif and teisti,kuritsa-gril s ovoshchami bezopasno i vkusno,NPC
36,8,6,I’ll have that. Thanks!,Возьму это. Спасибо!,Eso tomaré. ¡Gracias!,vozmu eto spasibo,eso tomare grasias,айл хэв зэт сенкс,эсо томарэ грасиас,ail jev dat zenks,vozmu eto spasibo,User
37,9,1,How was your meal?,Как вам еда?,¿Cómo estuvo su comida?,kak vam yeda,komo estubo su komida,хау уоз ёр мил,комо эстубо су комида,jau uoz ior mil,kak vam eda,NPC
38,9,2,It was amazing! Best pasta ever.,Было потрясающе! Лучшая паста на свете.,¡Estuvo increíble! ¡La mejor pasta de todas!,bylo potryasayushche luchshaya pasta na svete,estubo inkreible la mejor pasta de todas,ит уоз эмэйзинг бест паста эвер,эстубо инкреибле ла мехор паста де тодас,it uoz emeizing best pasta ever,bilo potriasaiushche luchshaia pasta na svete,User
39,9,3,I’m so glad! I’ll tell the chef.,Очень рад! Передам шефу.,¡Qué bueno! Se lo diré al chef.,ochen rad peredam shefu,ke bueno se lo dire al chef,айм соу глэд айл тел зэ шеф,ке буэно се ло дире аль шеф,aim sou gled ail tel de shef,ochen rad peredam shefu,NPC
40,9,4,Please do. We’ll come again.,Обязательно. Мы ещё вернёмся.,Por favor. Volveremos.,obyazatelno my eshchyo vernyomsya,por fabor bolberemos,плиз ду уил кам эгейн,пор фавор вольверемос,pliz du uil kam egein,obiazatelno mi eshchio verniomsia,User
41,9,5,We’d love that. Safe travels home!,Будем рады. Счастливого пути домой!,Nos encantaría. ¡Buen viaje a casa!,budem rady schastlivogo puti domoy,nos enkantaria buen biaje a kasa,уид лав зэт сэйф трэвелз хоум,нос энкантария буэн вьяже а каса,uid lav dat seif travelz joum,budem radi schastlivogo puti domoi,NPC
42,9,6,Good night!,Спокойной ночи!,¡Buenas noches!,spokoynoy nochi,buenas noches,гуд найт,буэнас ночес,gud nait,spokoinoi nochi,User
43,10,1,"Hello, Bella Italia. How may I help you?","Здравствуйте, Белла Италия. Чем могу помочь?","Hola, Bella Italia. ¿En qué puedo ayudarle?",zdravstvuite bella italiya chem mogu pomoch,ola bella italia en ke puedo ayudarle,хэллоу белла италиа хау мэй ай хелп ю,ола белла италиа эн ке пуэдо аюдарле,jellou bella italia jau mei ai jelp iu,zdravstvuite bella italiia chem mogu pomoch,NPC
44,10,2,I’d like to book a table for four at seven.,Хочу забронировать столик на четверых на семь.,Quisiera reservar una mesa para cuatro a las siete.,khochu zabronirovat stolik na chetvertykh na sem,kisiera reserbar una mesa para kuatro a las siete,айд лайк ту бук э тэйбл фор фор эт сэвн,кисьера ресервар уна меса пара куатро а лас сьете,aid laik tu buk a teibl for for et sevn,jochu zabronirovat stolik na chetverij na sem,User
45,10,3,For tonight?,На сегодня?,¿Para esta noche?,na segodnya,para esta noche,фор тунайт,пара эста ноче,for tunait,na segodnia,NPC
46,10,4,"Yes, please.","Да, пожалуйста.","Sí, por favor.",da pozhaluysta,si por fabor,йес плиз,си пор фавор,ies pliz,da pozhaluista,User
47,10,5,Your name?,Ваше имя?,¿Su nombre?,vashe imya,su nombre,ёр нэйм,су номбре,ior neim,vashe imia,NPC
48,10,6,It’s under Lee. See you soon!,Под именем Ли. До встречи!,Está a nombre de Lee. ¡Nos vemos!,pod imenem li do vstrechi,esta a nombre de li nos bemos,итс андер ли си ю сун,эста а номбре де ли нос вемос,its ander li si iu sun,pod imenem li do vstrechi,User
