id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,3,3,"Perfect, thank you so much!","Отлично, спасибо огромное!","Perfecto, ¡muchas gracias!",otlichno spasibo ogromnoe,perfekto muchas grasias,перфект сенк ю соу мач,перфекто мучас грасиас,perfekt zank iu sou mach,otlichno spasibo ogromnoe,NPC
12,3,4,"No problem, have a great visit!","Не за что, приятного посещения!","De nada, ¡que tengas una buena visita!",ne za chto priyatnogo poseshcheniya,de nada ke tengas una buena visita,ноу проблем хэв э грейт визит,де нада ке тенгас уна буэна виситa,nou problem jev a greit visit,ne za chto priiatnogo poseshcheniia,User
13,4,1,"Excuse me, I'm looking for the post office.","Извините, я ищу почту.","Disculpe, estoy buscando la oficina de correos.",izvinite ya ischu pochtu,diskulpe estoy buskando la ofisina de koreos,экскьюз ми айм лукинг фор зэ поуст офис,дискульпе эстой бускандо ла офисина де корреос,ekskiuz mi aim luking for de poust ofis,izvinite ia ischu pochtu,NPC
14,4,2,It's just behind this building. Go around to the left and you'll see it.,"Она прямо за этим зданием. Обойдите слева, и вы её увидите.",Está justo detrás de este edificio. Rodee por la izquierda y la verá.,ona pryamo za etim zdaniem oboydite sleva i vy yeyo uvidite,esta justo detras de este edifisio rodee por la izkierda i la vera,итс джаст бихайнд зис билдинг гоу эраунд ту зэ лефт энд юл си ит,эста хусто детрас де эсте эдифисио родее пор ла изкьерда и ла вера,its dast bihaind zis bilding gou eraund tu de left end iul si it,ona priamo za etim zdaniem oboidite sleva i vi ieio uvidite,User
15,4,3,"That's very helpful, thanks!","Это очень помогает, спасибо!","Eso es muy útil, ¡gracias!",eto ochen pomogaet spasibo,eso es mui util grasias,зэтс вэри хэлпфул сенкс,эсо эс муй утиль грасиас,dats veri jelpful zanks,eto ochen pomogaet spasibo,NPC
16,4,4,You're welcome!,Пожалуйста!,¡De nada!,pozhaluysta,de nada,юр уэлкам,де нада,iur uelkam,pojaluista,User
17,5,1,How do I get to the main train station from here?,Как отсюда добраться до главного вокзала?,¿Cómo llego a la estación de tren principal desde aquí?,kak otsyuda dobratsya do glavnogo vokzala,komo yego a la estasion de tren prinsipal desde aki,хау ду ай гет ту зэ мейн трейн стэйшн фром хир,комо йего а ла этасьон де трен принсипаль десде аки,jau du ai get tu de mein trein steishn from jir,kak otsyuda dobratsia do glavnogo vokzala,NPC
18,5,2,"Turn right at the traffic light, go straight for about ten minutes, and it's on your left.","Поверните направо на светофоре, идите прямо около десяти минут, он слева.","Gire a la derecha en el semáforo, siga recto unos diez minutos, está a su izquierda.",povernite napravo na svetofore idite pryamo okolo desyati minut on sleva,gire a la derecha en el semaforo siga rekto unos dies minutos esta a su izkierda,тёрн райт эт зэ трафик лайт гоу стрейт фор эбаут тэн минутс энд итс он ёр лефт,хире а ла дереча эн эль семафоро сига ректо унос диес минутос эста а су изкьерда,tern rait et de trafik lait gou streit for ebaut ten minuts end its on ior left,povernite napravo na svetofore idite priamo okolo desiati minut on sleva,User
19,5,3,"Thanks, that's clear!","Спасибо, всё понятно!","Gracias, ¡está claro!",spasibo vsyo ponyatno,grasias esta klaro,сенкс зэтс клир,грасиас эста кларо,zanks dats klir,spasibo vsio poniatno,NPC
20,5,4,Safe travels!,Счастливого пути!,¡Buen viaje!,schastlivogo puti,buen biaje,сэйф трэвелз,буэн виахе,seif trevelz,schastlivogo puti,User
21,6,1,Is there a pharmacy around here?,Здесь поблизости есть аптека?,¿Hay una farmacia por aquí?,zdes poblizosti est apteka,ai una farmasia por aki,из зэр э фармаси эраунд хир,ай уна фармасиа пор аки,iz der a farmasi eraund jir,zdes poblizosti est apteka,NPC
22,6,2,"Yes, cross the street and it's the second shop on the right.","Да, перейдите улицу, это второй магазин справа.","Sí, cruce la calle y es la segunda tienda a la derecha.",da pereydite ulitsu eto vtoroy magazin sprava,si kruse la kale i es la segunda tienda a la derecha,йес кросс зэ стрит энд итс зэ секонд шоп он зэ райт,си крусе ла калле и эс ла сегунда тьенда а ла дереча,ies kros de strit end its de sekond shop on de rait,da pereidite ulitsu eto vtoroi magazin sprava,User
23,6,3,Thank you very much!,Большое спасибо!,¡Muchas gracias!,bolshoe spasibo,muchas grasias,сенк ю вэри мач,мучас грасиас,zank iu veri mach,bolshoe spasibo,NPC
24,6,4,Anytime!,Всегда пожалуйста!,¡Cuando quieras!,vsegda pozhaluysta,kuando kieras,энитайм,куандо кьерас,enitaim,vsegda pojaluista,User
25,7,1,"Excuse me, where's the nearest restroom?","Извините, где ближайший туалет?","Disculpe, ¿dónde está el baño más cercano?",izvinite gde blizhayshiy tualet,diskulpe donde esta el banyo mas serkano,экскьюз ми уэрс зэ ниэрест реструм,дискульпе донде эста ла банио мас серкано,ekskiuz mi uers de nierest restrum,izvinite gde blizhaishii tualet,NPC
26,7,2,"Go down this hallway, turn left at the end, and it's on your right.","Идите по этому коридору, в конце поверните налево, он справа.","Baje por este pasillo, gire a la izquierda al final, está a su derecha.",idite po etomu koridoru v kontse povernite nalevo on sprava,baje por este pasiyo gire a la izkierda al final esta a su derecha,гоу даун зис холуэй тёрн лефт эт зэ энд энд итс он ёр райт,бахе пор эсте пасийо хире а ла изкьерда аль финаль эста а су дереча,gou daun zis joluei tern left et de end end its on ior rait,idite po etomu koridoru v kontse povernite nalevo on sprava,User
27,7,3,Is it far?,Это далеко?,¿Está lejos?,eto daleko,esta lekhos,из ит фар,эста лехос,iz it far,eto daleko,NPC
28,7,4,"No, just about thirty meters.","Нет, всего метров тридцать.","No, solo unos treinta metros.",net vsego metrov tridtsat,no solo unos treynta metros,ноу джаст эбаут сёрти митерз,но соло унос трейнта метрос,nou dast ebaut serti miters,net vsego metrov tridtsat,User
29,7,5,Thanks a million!,Спасибо миллион раз!,¡Mil gracias!,spasibo million raz,mil grasias,сенкс э миллион,миль грасиас,zanks e milion,spasibo million raz,NPC
30,7,6,You're very welcome.,Очень пожалуйста.,De nada.,ochen pozhaluysta,de nada,юр вэри уэлкам,де нада,iur veri uelkam,ochen pojaluista,User
31,8,1,How can I get to Green Park?,Как добраться до парка Грин?,¿Cómo llego al Parque Verde?,kak dobratsya do parka grin,komo yego al parke verde,хау кэн ай гет ту грин парк,комо йего аль парке верде,jau ken ai get tu grin park,kak dobratsia do parka grin,NPC
32,8,2,"Walk straight until you see a big fountain, then turn right and follow the signs.","Идите прямо до большого фонтана, потом поверните направо и следуйте указателям.","Camine recto hasta que vea una gran fuente, luego gire a la derecha y siga las señales.",idite pryamo do bolshogo fontana potom povernite napravo i sleduyte ukazatelyam,kamine rekto asta ke bea una gran fuente lue go gire a la derecha i siga las seniales,уок стрейт антил ю си э биг фаунтн зэн тёрн райт энд фоллоу зэ сайнз,камине ректо аста ке беа уна гран фуэнте луэго хире а ла дереча и сига лас сеньялес,uok streit antil iu si a big faunten den tern rait end folou de sainz,idite priamo do bolshogo fontana potom povernite napravo i sleduite ukazateliam,User
33,8,3,Will I need to cross any big roads?,Придётся ли переходить большие дороги?,¿Tendré que cruzar calles grandes?,pridyotsya li perekhodit bolshie dorogi,tendre ke krusar kayes grandes,уил ай нид ту кросс эни биг роудз,тендре ке круسار кайес грандес,uil ai nid tu kros eni big roudz,pridiotsia li perejodit bolshie dorogi,NPC
34,8,4,"Yes, one. Use the pedestrian crossing with the lights.","Да, одну. Используйте пешеходный переход со светофором.","Sí, una. Use el cruce peatonal con los semáforos.",da odnu ispolzuyte peshekhodnyy perekhod so svetoforom,si una use el kruse peatonal kon los semaforos,йес уан юз зэ педестриан кроссинг уиз зэ лайтс,си уна усе эль крусе пеатональ кон лос семафорос,ies uan iuz de pedestri an krosing uid de laits,da odnu ispolzu ite peshe jodnii perekhod so svetoforom,User
35,8,5,Got it. Thank you!,Понял. Спасибо!,Entendido. ¡Gracias!,ponyal spasibo,entendido grasias,гот ит сенк ю,энтендидо грасиас,got it zank iu,ponial spasibo,NPC
36,8,6,Enjoy the park!,Приятной прогулки!,¡Disfruta el parque!,priyatnoy progulki,disfruta el parke,инджой зэ парк,дисфрута эль парке,indjoy de park,priiatnoi progulki,User
37,9,1,"Pardon me, where's the closest bank?","Простите, где ближайший банк?","Perdón, ¿dónde está el banco más cercano?",prostite gde blizhayshiy bank,perdon donde esta el banko mas serkano,пардон ми уэрс зэ клоузест бэнк,пердон донде эста ла банко мас серкано,pardon mi uers de klouzest benk,prostite gde blizhaishii bank,NPC
38,9,2,"It's two streets down. Turn left here, then right at the bakery.","Он в двух улицах отсюда. Поверните налево здесь, потом направо у пекарни.","Está a dos calles. Gire a la izquierda aquí, luego a la derecha en la panadería.",on v dvukh ulitsakh otsyuda povernite nalevo zdes potom napravo u pekarni,esta a dos kayes gire a la izkierda aki lue go a la derecha en la panaderia,итс ту стритс даун тёрн лефт хир зэн райт эт зэ бейкери,эста а дос кайес хире а ла изкьерда аки луэго а ла дереча эн ла панадерия,its tu strits daun tern left jir den rait et de beikeri,on v dvuj ulitsaj otsyuda povernite nalevo zdes potom napravo u pekarni,User
39,9,3,Is there an ATM outside?,Там есть банкомат снаружи?,¿Hay un cajero automático afuera?,tam est bankomat snaruzhi,ai un kahero automátiko afuera,из зэр эн эй-ти-эм аутсайд,ай ун кахеро аутоматико афвера,iz der en ei-ti-em autsaid,tam est bankomat snaruji,NPC
40,9,4,"Yes, right next to the entrance.","Да, прямо у входа.","Sí, justo al lado de la entrada.",da pryamo u vkhoda,si justo al lado de la entrada,йес райт некст ту зэ энтрэнс,си хусто аль ладо де ла энтрада,ies rait nekst tu de entrans,da priamo u vjoda,User
41,9,5,"Excellent, thanks!","Отлично, спасибо!","Excelente, ¡gracias!",otlichno spasibo,ekselente grasias,экселент сенкс,экселенте грасиас,ekselent zanks,otlichno spasibo,NPC
42,9,6,Happy to help!,Рад помочь!,¡Encantado de ayudar!,rad pomoch,enkantado de ayudar,хэппи ту хэлп,энкантадо де аюдар,jeppi tu jelp,rad pomoch,User
43,10,1,Can you point me to the public library?,Не подскажете дорогу до публичной библиотеки?,¿Puede indicarme cómo llegar a la biblioteca pública?,ne podskazhete dorogu do publichnoy biblioteki,puede indikarme komo yegar a la biblioteka publika,кэн ю пойнт ми ту зэ паблик лайбрери,пуэде индикарме комо йегар а ла библиотека публика,ken iu point mi tu de pablik laibreri,ne podskajete dorogu do publichnoi biblioteki,NPC
44,10,2,"Of course. Go past the supermarket, cross the bridge, and it's the large red building on the left.","Конечно. Пройдите мимо супермаркета, перейдите мост, это большое красное здание слева.","Claro. Pase el supermercado, cruce el puente, es el edificio rojo grande a la izquierda.",konechno proydite mimo supermarketa pereydite most eto bolshoe krasnoe zdanie sleva,klaro pase el supermerkado kruse el puente es el edifisio roho grande a la izkierda,ов корс гоу паст зэ супермаркет кросс зэ бридж энд итс зэ лардж ред билдинг он зэ лефт,кларо пасе эль супермаркадо крусе эль пуэнте эс эль эдифисио рохо гранде а ла изкьерда,ov kors gou past de supermar ket kros de bridj end its de lardj red bilding on de left,konechno proidite mimo supermarketa pereidite most eto bolshoe krasnoe zdanie sleva,User
45,10,3,How long will it take on foot?,Сколько времени пешком?,¿Cuánto tiempo a pie?,skolko vremeni peshkom,kuanto tiempo a pie,хау лонг уил ит тейк он фут,куанто тьемпо а пье,jau long uil it teik on fut,skolko vremeni peshkom,NPC
46,10,4,About fifteen minutes.,Около пятнадцати минут.,Unos quince minutos.,okolo pyatnadtsati minut,unos kince minutos,эбаут фифтин минутс,унос кинсе минутос,ebaut fiftin minuts,okolo piatnadtsati minut,User
47,10,5,That's doable. Thank you!,Это реально. Спасибо!,Eso es factible. ¡Gracias!,eto realno spasibo,eso es faktible grasias,зэтс дуэбл сенк ю,эсо эс фак tib ле грасиас,dats duebl zank iu,eto realno spasibo,NPC
48,10,6,Have a good read!,Приятного чтения!,¡Que tengas buena lectura!,priyatnogo chteniya,ke tengas buena lektura,хэв э гуд рид,ке тенгас буэна лектура,jev a gud rid,priiatnogo chteniia,User
