id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
17,5,1,Education access is crucial.,Доступ к образованию критически важен.,El acceso a la educación es crucial.,dostup k obrazovaniiu kriticheski vazhen,el ak seso a la ed ukasion es krus ial,edukeishn ak ses is krushl,el ak seso a la ed ukasion es krus ial,ed ukasión ak seso es krusial,dostup k obrazovaniiu kriticheski vazhen,NPC
18,5,2,"Yes, quality education for everyone.","Да, качественное образование для всех.","Sí, educación de calidad para todos.",da kachestvennoe obrazovanie dlia vsekh,si ed ukasion de kal idad para todos,ies kualiti edukeishn for evriuan,si ed ukasion de kal idad para todos,ies ed ukasión de kalidá para todos,da kachestvennoe obrazovanie dlia vsekh,User
19,5,3,Should schools be public or private?,Должны ли школы быть государственными или частными?,¿Deberían las escuelas ser públicas o privadas?,dolzhny li shkoly byt gosudarstvennymi ili chastnymi,de ber ian las es kuelas ser púb likas o pri badas,shud skuls bi publik or praiveit,de ber ian las es kuelas ser púb likas o pri badas,shud es kuelas ser púb likas o pri badas,dolzhni li shkoli bit gosudarstvennimi ili chastnimi,NPC
20,5,4,Mostly public to ensure equality.,В основном государственные для обеспечения равенства.,Mayormente públicas para garantizar la igualdad.,v osnovnom gosudarstvennye dlia obespecheniia ravenstva,ma ior mente púb likas para garan tisar la i gualdad,mostli publik tu ensur ikualiti,ma ior mente púb likas para garan tisar la i gualdad,ma iorm ente púb likas para garantir la igualdá,v osnovnom gosudarstvennie dlia obespecheniia ravenstva,User
21,6,1,Immigration policies need reform.,Политика иммиграции нуждается в реформе.,Las políticas de inmigración necesitan reforma.,politika immigratsii nuzhdaetsia v reforme,las pol i tikas de inmi grasion neses itan reforma,imigreishn polisis nid ri form,las pol i tikas de inmi grasion neses itan reforma,inmigración pol í ticas neses itan reforma,politika immigratsii nuzhdaetsia v reforme,NPC
22,6,2,"True, fair rules for newcomers.","Верно, справедливые правила для новоприбывших.","Cierto, reglas justas para los recién llegados.",verno spravedlivye pravila dlia novopribyvshikh,serto re glas x ustas para los res ien le gados,tru fer ruls for niukamers,serto re glas x ustas para los res ien le gados,serto reglas justas para los res ien llegados,verno spravedlivie pravila dlia novopribivshij,User
23,6,3,What changes would you suggest?,Какие изменения вы бы предложили?,¿Qué cambios sugerirías?,kakie izmeneniia vy by predlozhili,ke kam b ios su ge ri rias,guat cheindzis ud iu sudzest,ke kam b ios su ge ri rias,ke kam bios sugerirías,kakie izmeneniia vi bi predlozhili,NPC
24,6,4,Faster processing and support programs.,Быструю обработку и программы поддержки.,Procesamiento más rápido y programas de apoyo.,bystрую obrabotku i programmy podderzhki,proses a miento mas rap ido i progra mas de apo yo,faster pro ses ing and suport pro grams,proses a miento mas rap ido i progra mas de apo yo,proses a miento más ráp ido i progra mas de apoyo,bistriiu obrabotku i program mi podderzhki,User
25,7,1,Social media influences politics too much.,Социальные сети слишком сильно влияют на политику.,Las redes sociales influyen demasiado en la política.,sotsialnye seti slishkom silno vliiaiut na politiku,las redes sos ia les in fl uyen de masiado en la pol i t ika,soshl midia influ ens is pol itiks tu much,las redes sos ia les in fl uyen de masiado en la pol i t ika,redes sos ia les influen dem asiado en la pol í tica,sotsialnie seti slishkom silno vliiaiut na politiku,NPC
26,7,2,"I see that, but it spreads information fast.","Я вижу это, но оно быстро распространяет информацию.","Lo veo, pero difunde la información rápidamente.",ia vizhu eto no ono bystro rasprostraniaet informatsiiu,lo beo pero difunde la infor masion rap i da mente,ai si dat bat it spreds infor meishn fest,lo beo pero difunde la infor masion rap i da mente,lo veo pero difunde la informasión ráp idamente,ia vizhu eto no ono bist ro rasprostraniaet informatsiiu,User
27,7,3,Does it create echo chambers?,Создает ли оно эхо-камеры?,¿Crea cámaras de eco?,sozdaet li ono ekho-kamery,kre a ka ma ras de e ko,dus it krikeit eko cheim bers,kre a ka ma ras de e ko,krea kam á ras de eco,sozdaet li ono ekho-kameri,NPC
28,7,4,"Yes, people only see their views.","Да, люди видят только свои взгляды.","Sí, la gente solo ve sus opiniones.",da liudi vidiat tolko svoi vzgliady,si la xente solo be sus o pin iones,ies pipol onli si der veus,si la xente solo be sus o pin iones,si la zente solo ve sus opiniones,da liudi vidiat tolko svoi vzgliady,User
29,7,5,We need better media literacy.,Нам нужна лучшая медиаграмотность.,Necesitamos una mayor alfabetización mediática.,nam nuzhna luchshaia mediagramotnost,nes esi ta mos una ma ior al fa be ti sa sion me di a t ika,ui nid bet er midia lit er esi,nes esi ta mos una ma ior al fa be ti sa sion me di a t ika,neses itamos una mayor alfabetis asión mediática,nam nuzhna luchshaia mediagramotnost,NPC
30,7,6,Education on that would help.,Образование по этому помогло бы.,La educación sobre eso ayudaría.,obrazovanie po etomu pomoglo by,la ed ukasion so bre eso a iu da ria,edukeishn on dat ud help,la ed ukasion so bre eso a iu da ria,ed ukasión sobre eso ayudaría,obrazovanie po etomu pomoglo bi,User
31,8,1,Poverty is a global challenge.,Бедность глобальная проблема.,La pobreza es un desafío global.,bednost globalnaia problema,la po bre sa es un de saf io glo bal,pov erti is a global chel endj,la po bre sa es un de saf io glo bal,pobre sa es un des afío global,bednost globalnaia problema,NPC
32,8,2,We need programs to fight it.,Нам нужны программы для борьбы с ней.,Necesitamos programas para combatirla.,nam nuzhny programmy dlia borby s nei,nes esi ta mos progra mas para ko m ba tirla,ui nid pro grams tu fait it,nes esi ta mos progra mas para ko m ba tirla,neses itamos progra mas para ko mbatirla,nam nuzhni program mi dlia borbi s nei,User
33,8,3,What role for international aid?,Какая роль для международной помощи?,¿Qué rol para la ayuda internacional?,kakaia rol dlia mezhdunarodnoi pomoshchi,ke rol para la a iu da in ter nas ional,guat rol for inter neshnl eid,ke rol para la a iu da in ter nas ional,ke rol para la ayuda internasionál,kakaia rol dlia mezhdunarodnoi pomoshchi,NPC
34,8,4,"Essential, but local efforts too.","Необходима, но и местные усилия.","Esencial, pero también esfuerzos locales.",neobkhodima no i mestnye usiliia,esen s ial pero ta m bién es fuer sos lo kales,isen shal bat lokl ef orts tu,esen s ial pero ta m bién es fuer sos lo kales,esen sial pero ta m bién es fuer sos lokales,neobkhodima no i mestnie usiliia,User
35,8,5,Sustainable development is key.,Устойчивое развитие ключ.,El desarrollo sostenible es clave.,ustoychivoe razvitie kliu ch,el des arroyo sos te ni ble es klabe,sustein ebl divelop ment is ki,el des arroyo sos te ni ble es klabe,desarrollo sos tenible es clave,ustoychivoe razvitie kliuch,NPC
36,8,6,Invest in communities wisely.,Инвестировать в сообщества разумно.,Invertir en comunidades sabiamente.,investirovat v soobshchestva razumno,in ber tir en ko mu ni da des sa bi a mente,invest in kom iun itis uais li,in ber tir en ko mu ni da des sa bi a mente,invertir en ko munidades sabi amente,investirovat v soobshchestva razumno,User
37,9,1,Human rights must be protected.,Права человека должны защищаться.,Los derechos humanos deben protegerse.,prava cheloveka dolzhny zashchishchatsia,los der ekhos u ma nos deben prote jer se,hi u man raits must bi protekted,los der ekhos u ma nos deben prote jer se,derechos humanos deben prote jerse,prava cheloveka dolzhni zashchishchatsia,NPC
38,9,2,"Agreed, no exceptions.","Согласен, без исключений.","De acuerdo, sin excepciones.",soglasen bez iskluchenii,de akuerdo sin es sep s io nes,egreid no ek sep shns,de akuerdo sin es sep s io nes,de akuerdo sin eseps iones,soglasen bez iskluchenii,User
39,9,3,What about freedom of speech?,А как насчет свободы слова?,¿Y qué pasa con la libertad de expresión?,a kak naschet svobody slova,i ke pasa kon la li ber tad de es pres ion,guat abaut fri dom of speech,i ke pasa kon la li ber tad de es pres ion,guat abaut libertad de es pres ión,a kak naschet svobody slova,NPC
40,9,4,"Vital, but with responsibility.","Витально, но с ответственностью.","Vital, pero con responsabilidad.",vitalno no s otvetstvennostiu,bi tal pero kon res pon sa bi li dad,vaitl bat uidh res pon si bil iti,bi tal pero kon res pon sa bi li dad,bital pero kon res ponsa bilidá,vitalno no s otvetstvennostiu,User
41,9,5,Balance is important.,Баланс важен.,El equilibrio es importante.,balans vazhen,el e ki li brio es im por tante,belans is important,el e ki li brio es im por tante,equilibrio es importante,balans vazhen,NPC
42,9,6,"Yes, protect without limiting.","Да, защищать без ограничений.","Sí, proteger sin limitaciones.",da zashchishchat bez ogranichenii,si prote jer sin li mi ta s io nes,ies protekt uidhout lim it ing,si prote jer sin li mi ta s io nes,si prote jer sin limitas iones,da zashchishchat bez ogranichenii,User
43,10,1,Corruption harms democracy.,Коррупция вредит демократии.,La corrupción daña la democracia.,korruptsiia vredit demokratii,la korup s ion da nia la de mo kra si a,korap shn har ms dimok rese,la korup s ion da nia la de mo kra si a,korups ión dañ a la demo kra sia,korruptsiia vredit demokratii,NPC
44,10,2,"True, transparency is needed.","Верно, нужна прозрачность.","Cierto, se necesita transparencia.",verno nuzhna prozrachnost,serto se neses ita trans pa ren si a,tru trans per en si is nided,serto se neses ita trans pa ren si a,serto se neses ita trans parensia,verno nuzhna prozrachnost,User
45,10,3,How to fight it effectively?,Как эффективно с ней бороться?,¿Cómo combatirla efectivamente?,kak effektivno s nei boret sa,k o mo ko m ba tirla e fek ti ba mente,jau tu fait it efektiv li,k o mo ko m ba tirla e fek ti ba mente,kó mo ko mbatirla efektiva mente,kak effektivno s nei boret sa,NPC
46,10,4,Strong laws and oversight.,Сильные законы и надзор.,Leyes fuertes y supervisión.,silnye zakony i nadzot,le yes fuer tes i su per bi si on,strong los and over sait,le yes fuer tes i su per bi si on,leyes fuertes y super bisión,silnie zakoni i nadzot,User
47,10,5,Public participation helps.,Участие общественности помогает.,La participación pública ayuda.,uchastie obshchestvennosti pomogaet,la par ti si pas ion púb l ika a iu da,publik par ti si peishn helps,la par ti si pas ion púb l ika a iu da,participas ión púb lica ayuda,uchastie obshchestvennosti pomogaet,NPC
48,10,6,Empower citizens fully.,Полностью наделить граждан властью.,Empoderar plenamente a los ciudadanos.,polnostiu nadelit grazhdan vlastiu,em po de rar plena mente a los si u da danos,em pau er si tiz ns fuli,em po de rar plena mente a los si u da danos,em p oderar plenamente a los si udá danos,polnostiu nadelit grazhdan vlastiu,User
