id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
25,7,1,What terms for the partnership?,Какие условия для партнерства?,¿Qué términos para la asociación?,kakie usloviia dlia partnerstva,ke ter mi nos pa ra la a so si asion,uat terms for de part ner ship,ke ter mi nos pa ra la a so si asion,ke térmi nos para la asosi asión,kakie usloviia dlia partnerstva,NPC
26,7,2,"50-50 profit share, equal input.","50-50 доля прибыли, равный вклад.","50-50 de reparto de ganancias, aportación igual.",50-50 dolia pribyli ravnyi vklad,50-50 de re par to de ga nan si as a por tas ion i gual,50-50 profit sher ik uel in put,50-50 de re par to de ga nan si as a por tas ion i gual,50-50 de reparto de ga nan sias aportas ión igual,50-50 dolia pribyli ravnyi vklad,User
27,7,3,I want 60-40 in my favor.,Я хочу 60-40 в мою пользу.,Quiero 60-40 a mi favor.,ia khochu 60-40 v moi u polzu,kie ro 60-40 a mi fa bor,ai uant 60-40 in mai fei vor,kie ro 60-40 a mi fa bor,quiero 60-40 a mi favor,ia khochu 60-40 v moi u polzu,NPC
28,7,4,Thats unfair. Meet at 55-45?,Это несправедливо. Встретимся на 55-45?,Eso es injusto. ¿Nos encontramos en 55-45?,eto nespravedlivo vstre timsia na 55-45,e so es in xus to nos en kon tra mos en 55-45,dats un fer mit at 55-45,e so es in xus to nos en kon tra mos en 55-45,eso es in jus to nos en kon tra mos en 55-45,eto nespravedlivo vstre timsia na 55-45,User
29,7,5,"Agreed, 55-45 split.","Согласен, раздел 55-45.","De acuerdo, reparto 55-45.",soglasen razdel 55-45,de a kuer do re par to 55-45,egreid 55-45 split,de a kuer do re par to 55-45,de akuerdo reparto 55-45,soglasen razdel 55-45,NPC
30,7,6,Signed. Partners now.,Подписано. Теперь партнеры.,Firmado. Socios ahora.,podpisano teper partnery,fir ma do so si os a o ra,saind part ners nau,fir ma do so si os a o ra,fir mado socios ahora,podpisano teper partnery,User
31,8,1,Negotiate salary for the job.,Обсудите зарплату за работу.,Negocia el salario para el puesto.,obsudite zarplatu za rabotu,ne go sia el sa la rio pa ra el pues to,neg oshi eit sal eri for de job,ne go sia el sa la rio pa ra el pues to,nego sia el sa lario para el pues to,obsudite zarplatu za rabotu,NPC
32,8,2,Starting offer 50000 annually.,Начальная предложение 50000 ежегодно.,Oferta inicial de 50000 al año.,nachalno e predlozhenie 50000 ezhegodno,o fer ta i ni si al de 50000 al a ño,start ing of er 50000 an iu al i,o fer ta i ni si al de 50000 al a ño,oferta inis ial de 50000 al año,nachalno e predlozhenie 50000 ezhegodno,User
33,8,3,I expect 60000 with benefits.,Я ожидаю 60000 с льготами.,Espero 60000 con beneficios.,ia ozhidaiu 60000 s lgotami,es pe ro 60000 kon be ne fi si os,ai ek spekt 60000 uidh ben e fits,es pe ro 60000 kon be ne fi si os,es pero 60000 kon benefis ios,ia ozhidaiu 60000 s lgotami,NPC
34,8,4,Budget tight. 55000 plus bonuses?,Бюджет ограничен. 55000 плюс бонусы?,Presupuesto ajustado. ¿55000 más bonos?,biudzhet ogranichen 55000 plius bonusy,pres u pues to a xus ta do 55000 mas bo nos,bad jet tait 55000 plius bon us iz,pres u pues to a xus ta do 55000 mas bo nos,pres u pues to a jus tado 55000 más bonos,biudzhet ogranichen 55000 plius bonusy,User
35,8,5,Acceptable. Include health insurance.,Приемлемо. Включите медицинскую страховку.,Aceptable. Incluye seguro médico.,priemlemo vkliuchite meditsinskuiu strakhovku,a sep ta ble in kl u ye se gu ro me di ko,ak sept ebl in klud jelth in shur ans,a sep ta ble in kl u ye se gu ro me di ko,ak sep ta ble in kluye se gu ro mé diko,priemlemo vkliuchite meditsinskuiu strakhovku,NPC
36,8,6,Done. Welcome to the team.,Готово. Добро пожаловать в команду.,Hecho. Bienvenido al equipo.,gotovo dobro pozhalovat v komandu,e cho bien be ni do al e kwi po,dan uel kam tu de tim,e cho bien be ni do al e kwi po,e cho bien be nido al e kipo,gotovo dobro pozhalovat v komandu,User
37,9,1,Bargain for better service plan.,Поторгуйтесь за лучший план обслуживания.,Regatea por un mejor plan de servicio.,potorguitsia za luchshii plan obsluzhivaniia,re ga tea por un me hor plan de ser bi sio,bar gein for bet er serv is plan,re ga tea por un me hor plan de ser bi sio,rega tea por un me yor plan de ser bisio,potorguitsia za luchshii plan obsluzhivaniia,NPC
38,9,2,Basic plan 20 dollars monthly.,Базовый план 20 долларов в месяц.,Plan básico 20 dólares mensuales.,bazovyi plan 20 dollarov v mes iats,plan ba si ko 20 do la res men su a les,beisik plan 20 dollars man th li,plan ba si ko 20 do la res men su a les,plan básiko 20 dólares mensuales,bazovyi plan 20 dollarov v mes iats,User
39,9,3,Include unlimited data for 25?,Включите неограниченные данные за 25?,¿Incluye datos ilimitados por 25?,vkliuchite neogranichennye danny e za 25,in kl u ye da tos i li mi ta dos por 25,in klud an lim it ed deit a for 25,in kl u ye da tos i li mi ta dos por 25,in kluye datos ilimi ta dos por 25,vkliuchite neogranichennye danny e za 25,NPC
40,9,4,"No, but 30 for unlimited calls too.","Нет, но 30 за неограниченные звонки тоже.","No, pero 30 por llamadas ilimitadas también.",net no 30 za neogranichennye zvonki tozhe,no pe ro 30 por lla ma das i li mi ta das ta m bién,no bat 30 for an lim it ed kolz tu,no pe ro 30 por lla ma das i li mi ta das ta m bién,no pero 30 por lla ma das ilimi ta das ta m bién,net no 30 za neogranichennye zvonki tozhe,User
41,9,5,Deal at 25 with data and calls.,Сделка за 25 с данными и звонками.,Acuerdo en 25 con datos y llamadas.,sdelka za 25 s dannymi i zvon kami,a kuer do en 25 kon da tos i lla ma das,dil at 25 uidh deit a and kolz,a kuer do en 25 kon da tos i lla ma das,akuerdo en 25 kon datos y lla ma das,sdelka za 25 s dannymi i zvonkami,NPC
42,9,6,Signed up. Thanks for the deal.,Записался. Спасибо за сделку.,Registrado. Gracias por el acuerdo.,zap isalsia spasibo za sdelku,re xis tra do gra si as por el a kuer do,saind up zanks for de dil,re xis tra do gra si as por el a kuer do,re xis tra do grá sias por el akuerdo,zap isalsia spasibo za sdelku,User
43,10,1,Negotiate trade terms fairly.,Обсудите условия торговли справедливо.,Negocia términos comerciales justamente.,obsudite usloviia torgovli spravedlivo,ne go sia ter mi nos ko mer si a les xus ta men te,neg oshi eit treid terms fer li,ne go sia ter mi nos ko mer si a les xus ta men te,nego sia térmi nos ko mer siales jus ta mente,obsudite usloviia torgovli spravedlivo,NPC
44,10,2,"Equal exchange, no extras.","Равный обмен, без дополнительных.","Intercambio igual, sin extras.",ravnyi obmen bez dopolnitelnykh,in ter kam bio i gual sin eks tras,ik uel ek sch eindj no eks tras,in ter kam bio i gual sin eks tras,inter kam bio igual sin eks tras,ravnyi obmen bez dopolnitelnykh,User
45,10,3,Add free shipping?,Добавить бесплатную доставку?,¿Añadir envío gratis?,dobavit besplatnuiu dostavku,a ña dir en bi o gra tis,ad fri ship ing,a ña dir en bi o gra tis,a ñadir en bí o gratis,dobavit besplatnuiu dostavku,NPC
46,10,4,Only if volume increases.,Только если объем вырастет.,Solo si el volumen aumenta.,tolko esli obem vyra stet,so lo si el bo lu men a u men ta,on li if vol ium in kris iz,so lo si el bo lu men a u men ta,solo si el bo lu men au men ta,tolko esli obem vyra stet,User
47,10,5,Promise double order next time.,Обещаю двойной заказ в следующий раз.,Prometo el doble de pedido la próxima vez.,obesha iu dvoinoi zakaz v sleduiushchii raz,pro me to el do ble de pe di do la proks i ma bes,prom is daubl order nekst ta im,pro me to el do ble de pe di do la proks i ma bes,pro meto el do ble de pedido la proks ima bes,obesha iu dvoinoi zakaz v sleduiushchii raz,NPC
48,10,6,Agreed. Free shipping included.,Согласен. Бесплатная доставка включена.,De acuerdo. Envío gratis incluido.,soglasen besplatnaia dostavka vkliuchena,de a kuer do en bí o gra tis in klui do,egreid fri ship ing in klud ed,de a kuer do en bí o gra tis in klui do,de akuerdo en bí o gratis in klui do,soglasen besplatnaia dostavka vkliuchena,User
