id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,3,3,How to stop deforestation?,Как остановить вырубку лесов?,¿Cómo detener la deforestación?,kak ostanovit vyrubku lesov,k o mo de te ner la de for es ta sion,jau tu stop defor isteishn,k o mo de te ner la de for es ta sion,kó mo detener la deforestas ión,kak ostanovit vyrubku lesov,NPC
12,3,4,Plant trees and enforce rules.,Сажайте деревья и соблюдайте правила.,Planta árboles y aplica las normas.,sazhaite derevia i sobliudaiute pravila,plan ta a r bo les i a pli ka las nor mas,plant triz and enfors ruls,plan ta a r bo les i a pli ka las nor mas,planta árboles y aplika las normas,sazhaite derevia i sobliudaiute pravila,User
13,4,1,Water conservation saves lives.,Сохранение воды спасает жизни.,La conservación del agua salva vidas.,sokhranenie vody spasaet zhizni,la kons er ba sion del a gua sal ba bi das,u ot er kons er veishn seivz laivz,la kons er ba sion del a gua sal ba bi das,konservas ión del agua salva vidas,sokhranenie vody spasaet zhizni,NPC
14,4,2,"True, fix leaks and reuse water.","Верно, чинить протечки и повторно использовать воду.","Cierto, arregla fugas y reutiliza el agua.",verno chirnit protechki i povtorno ispolzovat vodu,ser to a re gla fu gas i re u ti li sa el a gua,tru fiks liks and riuz u ot er,ser to a re gla fu gas i re u ti li sa el a gua,cierto arregla fugas y reuti liza el agua,verno chirnit protechki i povtorno ispolzovat vodu,User
15,4,3,What about daily habits?,А как насчет ежедневных привычек?,¿Y qué pasa con los hábitos diarios?,a kak naschet ezhednevnykh privychki,i ke pasa kon los a bi tos di a r ios,guat abaut deili jebits,i ke pasa kon los a bi tos di a r ios,guat abaut há bits diarios,a kak naschet ezhednevnykh privychki,NPC
16,4,4,Short showers and full loads in machines.,Короткие души и полные загрузки в машинах.,Duchas cortas y cargas completas en las máquinas.,korotkie dushi i polnye zagruzki v mashinakh,du chas kor tas i kar gas ko m ple tas en las ma ki nas,short shau ers and ful lods in mashins,du chas kor tas i kar gas ko m ple tas en las ma ki nas,duchas kor tas y kar gas ko mpletas en las máquinas,korotkie dushi i polnye zagruzki v mashinakh,User
17,5,1,Biodiversity keeps ecosystems healthy.,Биоразнообразие сохраняет экосистемы здоровыми.,La biodiversidad mantiene los ecosistemas saludables.,bioraznoobrazie sokhranaiet ekosistemy zdorovymi,la bio di ber si dad man tiene los e ko sis te mas sa lu da bles,baiodai vers iti kipz ikosistems jel thi,la bio di ber si dad man tiene los e ko sis te mas sa lu da bles,biodiversidá mantiene los ecosis temas salu dá bles,bioraznoobrazie sokhranaiet ekosistemy zdorovymi,NPC
18,5,2,"Yes, protect animals and plants.","Да, защищайте животных и растения.","Sí, protege a los animales y plantas.",da zashchishchaiute zhivotnykh i rasteniia,si pro te je a los a ni ma les i plan tas,ies protekt an iml z and plants,si pro te je a los a ni ma les i plan tas,si protege a los ani males y plantas,da zashchishchaiute zhivotnykh i rasteniia,User
19,5,3,Why is it important for us?,Почему это важно для нас?,¿Por qué es importante para nosotros?,pochemu eto vazhno dlia nas,por ke es im por tante pa ra nos o tros,uai is it important for as,por ke es im por tante pa ra nos o tros,por ké es importante para noso tros,pochemu eto vazhno dlia nas,NPC
20,5,4,It provides food and medicine.,Оно дает еду и лекарства.,Proporciona comida y medicinas.,ono daet edu i lekarstva,pro por s io na ko mi da i me di si nas,it providz fud and medisin,pro por s io na ko mi da i me di si nas,propor siona ko mida y medi sinas,ono daet edu i lekarstva,User
21,6,1,Sustainable farming helps soil.,Устойчивые методы земледелия помогают почве.,La agricultura sostenible ayuda al suelo.,ustoychivye metody zemledeliia pomogaiut pochve,la a gri kul tu ra sos te ni ble a iu da al sue lo,sustein ebl farming jelps soil,la a gri kul tu ra sos te ni ble a iu da al sue lo,agri kul tura sos tenible ayuda al suelo,ustoychivie metody zemledeliia pomogaiut pochve,NPC
22,6,2,"Good, use natural fertilizers.","Хорошо, используйте натуральные удобрения.","Bien, usa fertilizantes naturales.",khorosho ispolzuite naturalnye udobreniia,bien u sa fer ti li san tes na tu ra les,gud iuz net shral ferti laizerz,bien u sa fer ti li san tes na tu ra les,bien usa fer tilisantes natu rales,khorosho ispolzuite naturalnye udobreniia,User
23,6,3,What about crop rotation?,А как насчет севооборота?,¿Y qué pasa con la rotación de cultivos?,a kak naschet sevoborota,i ke pasa kon la ro ta sion de kul ti bos,guat abaut krop rot eishn,i ke pasa kon la ro ta sion de kul ti bos,guat abaut rotas ión de kul tivos,a kak naschet sevoborota,NPC
24,6,4,Excellent way to keep soil rich.,Отличный способ сохранить почву плодородной.,Excelente manera de mantener el suelo fértil.,otlichnyi sposob sokhranit pochvu plodorodnoi,ek se len te ma ne ra de man te ner el sue lo fer til,eks elent wei tu kip soil rich,ek se len te ma ne ra de man te ner el sue lo fer til,eks elente manera de mantener el suelo fér til,otlichnyi sposob sokhranit pochvu plodorodnoi,User
25,7,1,Plastic pollution harms oceans.,Загрязнение пластиком вредит океанам.,La contaminación plástica daña los océanos.,zagriaznenie plastikom vredit okeanam,la kon ta mi nas ion plas ti ka da nia los o se a nos,plastik polu shn har ms oushnz,la kon ta mi nas ion plas ti ka da nia los o se a nos,kontaminas ión plás tica daña los o se á nos,zagriaznenie plastikom vredit okeanam,NPC
26,7,2,"Sad, but we can use less plastic.","Грустно, но мы можем использовать меньше пластика.","Triste, pero podemos usar menos plástico.",grustno no my mozhem ispolzovat menshe plastika,tris te pe ro po de mos u sar me nos plas ti ko,sed bat ui ken iuz les plastik,tris te pe ro po de mos u sar me nos plas ti ko,triste pero podemos usar me nos plás tico,grustno no mi mozhem ispolzovat menshe plastika,User
27,7,3,How to clean up beaches?,Как очистить пляжи?,¿Cómo limpiar las playas?,kak ochistit pliashchi,k o mo lim pi ar las pla yas,jau tu klin up bitchiz,k o mo lim pi ar las pla yas,kó mo lim piar las pla yas,kak ochistit pliashchi,NPC
28,7,4,Organize clean-up events regularly.,Организуйте регулярные мероприятия по очистке.,Organiza eventos de limpieza regularmente.,organizuite reguliarnye meropriiatiia po ochistke,or ga ni sa e ben en tos de lim pi esa re gu lar mente,organ aiz klin up iv ents re gular li,or ga ni sa e ben en tos de lim pi esa re gu lar mente,organiza eventos de lim pies a regular mente,organizuite reguliarnie meropriiatiia po ochistke,User
29,7,5,Involve schools and communities.,Вовлекайте школы и сообщества.,Involucra escuelas y comunidades.,vovlekaiute shkoly i soobshchestva,in bo lu kra es kue las i ko mu ni da des,in volv skuls and kom iun itiz,in bo lu kra es kue las i ko mu ni da des,in volu kra es kuelas y ko munidades,vovlekaiute shkoli i soobshchestva,NPC
30,7,6,Great idea for long-term change.,Отличная идея для долгосрочных изменений.,Gran idea para cambios a largo plazo.,otlichnaia ideia dlia dolgostrokhnykh izmenenii,gran i de a pa ra kam bi os a lar go pla so,greit idea for long term cheindzh,gran i de a pa ra kam bi os a lar go pla so,gran idea para kam bios a lar go plazo,otlichnaia ideia dlia dolgostrokhnykh izmenenii,User
31,8,1,Carbon footprint matters daily.,Углеродный след важен ежедневно.,La huella de carbono importa diariamente.,uglerodnyi sled vazhen ezhednevno,la u e lla de kar bo no im por ta di a r ia mente,kar bon futo print mat ers deili,la u e lla de kar bo no im por ta di a r ia mente,huella de kar bono importa diariamente,uglerodnyi sled vazhen ezhednevno,NPC
32,8,2,"Yes, track and reduce it.","Да, отслеживайте и снижайте его.","Sí, rastrea y reduce.",da otslezhivaiute i snizhaiute ego,si ras tre a i re dus e,ies trak and ridius it,si ras tre a i re dus e,si rastrea y re duse,da otslezhivaiute i snizhaiute ego,User
33,8,3,What simple steps to take?,Какие простые шаги предпринять?,¿Qué pasos simples tomar?,kakie prostye shagi predpriniat,ke pa sos sin ples to mar,guat simpl ste ps tu teik,ke pa sos sin ples to mar,ke pas os sin ples tomar,kakie prostye shagi predpriniat,NPC
34,8,4,Walk or bike instead of drive.,Ходите или ездите на велосипеде вместо езды на машине.,Camina o anda en bicicleta en lugar de conducir.,khodite ili ezhdite na velosipede vmesto ezdy na mashine,ka mi na o an da en bi si kle ta en lu gar de kon du sir,uok or baik insted of draiv,ka mi na o an da en bi si kle ta en lu gar de kon du sir,camina o anda en bis ikleta en lu gar de kon du sir,khodite ili ezhdite na velosipede vmesto ezdy na mashine,User
35,8,5,Eat local and seasonal food.,Ешьте местную и сезонную еду.,Come comida local y de temporada.,eshchite mestnuiu i sezonnuiu edu,ko me ko mi da lo kal i de tem po ra da,it lokl and sisinl fud,ko me ko mi da lo kal i de tem po ra da,come ko mida lo kal y de tem porada,eshchite mestnuiu i sezonnuiu edu,NPC
36,8,6,That lowers emissions a lot.,Это сильно снижает выбросы.,Eso reduce las emisiones mucho.,eto silno snizhaet vybrosy,e so re dus e las e mi sio nes mu cho,dat lourz imishns a lot,e so re dus e las e mi sio nes mu cho,eso re duse las emis iones mu cho,eto silno snizhaet vybrosy,User
37,9,1,Green cities need more parks.,Зеленые города нуждаются в больше парках.,Las ciudades verdes necesitan más parques.,zelenye goroda nuzh daiutsia v bolshe par kakh,las si u da des ber des ne ses i tan mas par kes,grin sitiz nid mor par ks,las si u da des ber des ne ses i tan mas par kes,siudades ber des neses itan más par kes,zelenie goroda nuzh daiutsia v bolshe par kakh,NPC
38,9,2,"Agreed, for clean air and health.","Согласен, для чистого воздуха и здоровья.","De acuerdo, para aire limpio y salud.",soglasen dlia chistogo vozdukha i zdorovia,de a kuer do pa ra a ire lim pi o i sa lud,egreid for klin er and jelse,de a kuer do pa ra a ire lim pi o i sa lud,de akuerdo para aire lin pio y sa lud,soglasen dlia chistogo vozdukha i zdorovia,User
39,9,3,How to encourage planting?,Как поощрять посадку?,¿Cómo fomentar la plantación?,kak pooshchriat posadku,k o mo fos men tar la plan ta sion,jau tu en kur idj planting,k o mo fos men tar la plan ta sion,kó mo fomentar la plantas ión,kak pooshchriat posadku,NPC
40,9,4,Community gardens and subsidies.,Садовые сообщества и субсидии.,Jardines comunitarios y subsidios.,sadoye soobshchestva i subsidii,jar di nes ko mu ni ta r ios i sub si di os,kom iun iti gard nz and sub sidiz,jar di nes ko mu ni ta r ios i sub si di os,jardines ko munita rios y sub sidios,sadoye soobshchestva i subsidii,User
41,9,5,Involve kids in projects.,Вовлекайте детей в проекты.,Involucra a los niños en proyectos.,vovlekaiute detei v proekty,in bo lu kra a los ni nios en pro yek tos,in volv kidz in pro dj ekts,in bo lu kra a los ni nios en pro yek tos,in volu kra a los ni ños en pro yek tos,vovlekaiute detei v proekty,NPC
42,9,6,Fun way to teach sustainability.,Веселый способ научить устойчивости.,Manera divertida de enseñar sostenibilidad.,veselyi sposob nauchit ustoichivosti,ma ne ra di ber ti ba de en se n iar sos te ni bi li dad,fan wei tu tich sustein ebil iti,ma ne ra di ber ti ba de en se n iar sos te ni bi li dad,manera diverti da de en se ñar sostenibi lidá,veselyi sposob nauchit ustoichivosti,User
43,10,1,Electric cars reduce pollution.,Электромобили снижают загрязнение.,Los autos eléctricos reducen la contaminación.,elektromobili snizhaiut zagriaznenie,los au tos e lek tri kos re du sen la kon ta mi nas ion,ilektrik karz ridius pol u shn,los au tos e lek tri kos re du sen la kon ta mi nas ion,autos eléc tricos re du sen la kontaminas ión,elektromobili snizhaiut zagriaznenie,NPC
44,10,2,"Good, but charging stations needed.","Хорошо, но нужны зарядные станции.","Bien, pero se necesitan estaciones de carga.",khorosho no nuzhny zaryadnye stantsii,bien pe ro se neses i tan es ta s io nes de kar ga,gud bat char jing steishns nided,bien pe ro se neses i tan es ta s io nes de kar ga,bien pero se neses itan es taciones de kar ga,khorosho no nuzhni zaryadnie stantsii,User
45,10,3,What about public transport?,А как насчет общественного транспорта?,¿Y qué pasa con el transporte público?,a kak naschet obshchestvennogo transporta,i ke pasa kon el trans por te púb li ko,guat abaut publik trans port,i ke pasa kon el trans por te púb li ko,guat abaut trans porte púb lico,a kak naschet obshchestvennogo transporta,NPC
46,10,4,Improve buses and trains first.,Сначала улучшайте автобусы и поезда.,Mejora los autobuses y trenes primero.,sначала uluchshaiute avtobusy i poezda,me jo ra los au to bu ses i tre nes pri me ro,im pruv bus iz and trein z ferst,me jo ra los au to bu ses i tre nes pri me ro,me jora los au to buses y tre nes primero,snachala uluchshaiute avtobusy i poezda,User
47,10,5,Make them affordable and clean.,Делайте их доступными и чистыми.,Hazlos asequibles y limpios.,delaiute ikh dostupnymi i chistymi,as los a se qui bles i lin pi os,meik dem aford ebl and klin,as los a se qui bles i lin pi os,hazlos a se qui bles y lin pios,delaiute ikh dostupnimi i chistimi,NPC
48,10,6,That encourages more use.,Это поощряет большее использование.,Eso fomenta un mayor uso.,eto pooshchriaet bolshee ispolzovanie,e so fos men ta un ma ior u so,dat en kur idj mor iuz,e so fos men ta un ma ior u so,eso fomen ta un mayor uso,eto pooshchriaet bolshee ispolzovanie,User
