id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,3,3,Great! Do you have it in blue?,Отлично! Есть в синем?,¡Genial! ¿La tiene en azul?,otlichno est v sinem,jenial la tiene en asul,грейт ду ю хэв ит ин блю,хениаль ла тьене эн асул,greit du iu jev it in bliu,otlichno est v sinem,User
12,3,4,"Yes, right here.","Да, вот здесь.","Sí, aquí mismo.",da vot zdes,si aki mismo,йес райт хир,си аки мисмо,ies rait jir,da vot zdes,NPC
13,4,1,"Hi, I’d like to return this.","Привет, я хочу вернуть это.","Hola, quiero devolver esto.",privet ia khochu vernut eto,ola kiero debolber esto,хай айд лайк ту ритёрн зис,ола кьеро девольвер эсто,jai aid laik tu ritiorn dis,privet ia jochu vernut eto,User
14,4,2,Do you have the receipt?,У вас есть чек?,¿Tiene el recibo?,u vas est chek,tiene el resibo,ду ю хэв зэ рисиит,тьене эль ресибо,du iu jev de risiit,u vas est chek,NPC
15,4,3,"Yes, here it is.","Да, вот он.","Sí, aquí está.",da vot on,si aki esta,йес хир ит из,си аки эста,ies jir it iz,da vot on,User
16,4,4,No problem. Cash or back to card?,Без проблем. Наличными или на карту?,Sin problema. ¿Efectivo o a la tarjeta?,bez problem nalichnymi ili na kartu,sin problema efektibo o a la tarjeta,ноу проблем кэш ор бэк ту кард,син проблем эфэктиво о а ла тархета,nou problem kesh or bek tu kard,bez problem nalichnimi ili na kartu,NPC
17,5,1,How much for the tomatoes?,Сколько стоят помидоры?,¿Cuánto cuestan los tomates?,skolko stoyat pomidory,kuanto kuestan los tomates,хау мач фор зэ томэйтоуз,куанто куэстан лос томатес,jau mach for de tomeitouz,skolko stoiat pomidori,User
18,5,2,Two dollars a pound.,Два доллара за фунт.,Dos dólares la libra.,dva dollara za funt,dos dolares la libra,ту долларз э паунд,дос доларес ла либра,tu dollars a paund,dva dollara za funt,NPC
19,5,3,"I’ll take one pound, please.","Возьму один фунт, пожалуйста.","Tomaré una libra, por favor.",vozmu odin funt pozhaluysta,tomare una libra por fabor,айл тэйк уан паунд плиз,томарэ уна либра пор фавор,ail teik uan paund pliz,vozmu odin funt pozhaluista,User
20,5,4,Here you are. Anything else?,"Вот, пожалуйста. Ещё что-нибудь?",Aquí tiene. ¿Algo más?,vot pozhaluysta eshchyo chto-nibud,aki tiene algo mas,хир ю ар энисинг элс,аки тьене альго мас,jir iu ar enising els,vot pozhaluista eshchio chto-nibud,NPC
21,6,1,Welcome! What would you like?,Добро пожаловать! Что будете?,¡Bienvenido! ¿Qué desea?,dobro pozhalovat chto budete,bienbenido ke desea,уэлком уот ууд ю лайк,бьенвенидо ке десеа,uelkom uot uud iu laik,dobro pozhalovat chto budete,NPC
22,6,2,"A medium latte, please.","Латте среднего размера, пожалуйста.","Un latte mediano, por favor.",latte srednego razmera pozhaluysta,un latte mediano por fabor,э мидиам латтэ плиз,ун латте медиано пор фавор,a midiam latte pliz,latte srednego razmera pozhaluista,User
23,6,3,For here or to go?,Здесь или с собой?,¿Para aquí o para llevar?,zdes ili s soboy,para aki o para yebar,фор хир ор ту гоу,пара аки о пара йевар,for jir or tu gou,zdes ili s soboi,NPC
24,6,4,"To go, thanks.","С собой, спасибо.","Para llevar, gracias.",s soboy spasibo,para yebar grasias,ту гоу сенкс,пара йевар грасиас,tu gou zenks,s soboi spasibo,User
25,7,1,This jacket is nice. How much?,Эта куртка хороша. Сколько?,Esta chaqueta es bonita. ¿Cuánto?,eta kurtka khorosha skolko,esta chaketa es bonita kuanto,зис джэкет из найс хау мач,эста чакета эс бонита куанто,dis djeket iz nais jau mach,eta kurtka jorosha skolko,User
26,7,2,"Normally one hundred, but for you – eighty.","Обычно сто, но для вас — восемьдесят.","Normalmente cien, pero para ti — ochenta.",obychno sto no dlya vas vosemdesyat,normalmente sien pero para ti ochenta,нормалли уан хандред бат фор ю — эйти,нормальменте сьен перо пара ти — очента,normali uan jandred bat for iu — eiti,obichno sto no dlia vas vosemdesiat,NPC
27,7,3,Can you do seventy?,Можно семьдесят?,¿Puedes hacer setenta?,mozhno semdesyat,puedes aser setenta,кэн ю ду сэвнти,пуэдес асер сетента,ken iu du sevnti,mojno semdesiat,User
28,7,4,"Seventy-five, final offer.",Семьдесят пять — последнее предложение.,"Setenta y cinco, oferta final.",semdesyat pyat poslednee predlozhenie,setenta i sinko oferta final,сэвнти-файв файнал оффер,сетента и синко офэрта финаль,sevnti-faiv fainal offer,semdesiat piat poslednee predlojenie,NPC
29,7,5,Deal. I’ll take it.,Договорились. Беру.,Hecho. Me la llevo.,dogovorilis beru,echo me la yebo,дил айл тэйк ит,эчо ме ла йево,dil ail teik it,dogovorilis beru,User
30,7,6,Great choice! Cash or card?,Отличный выбор! Наличными или картой?,¡Buena elección! ¿Efectivo o tarjeta?,otlichnyy vybor nalichnymi ili kartoy,buena eleksion efektibo o tarjeta,грейт чойс кэш ор кард,буэна элексьон эфэктиво о тархета,greit chois kesh or kard,otlichnii vibor nalichnimi ili kartoi,NPC
31,8,1,"Hello, do you have painkillers?","Здравствуйте, у вас есть обезболивающее?","Hola, ¿tienen analgésicos?",zdravstvuite u vas est obezbolivayushchee,ola tienen analgesikos,хэллоу ду ю хэв пэйнкиллерз,ола тьенен аналхесикос,jellou du iu jev peinkillers,zdravstvuite u vas est obezbolivaiushchee,User
32,8,2,"Yes, over-the-counter or prescription?","Да, без рецепта или по рецепту?","Sí, ¿de venta libre o con receta?",da bez retsepta ili po retseptu,si de benta libre o kon reseta,йес овер-зэ-каунтер ор прескрипшн,си де вента либре о кон ресета,ies over-de-kaunter or preskripshn,da bez retsepta ili po retseptu,NPC
33,8,3,"Over-the-counter, please.","Без рецепта, пожалуйста.","De venta libre, por favor.",bez retsepta pozhaluysta,de benta libre por fabor,овер-зэ-каунтер плиз,де вента либре пор фавор,over-de-kaunter pliz,bez retsepta pozhaluista,User
34,8,4,This one is good. Ten dollars.,Это хорошее. Десять долларов.,Este es bueno. Diez dólares.,eto khoroshee desyat dollarov,este es bueno dies dolares,зис уан из гуд тен долларз,эсте эс буэно дьес доларес,dis uan iz gud ten dollars,eto joroshee desiat dollarov,NPC
35,8,5,Perfect. Do you take mobile pay?,Отлично. Принимаете мобильную оплату?,Perfecto. ¿Aceptan pago móvil?,otlichno prinimayete mobilnuyu oplatu,perfekto aseptan pago mobil,перфект ду ю тэйк мобайл пэй,перфекто асептан паго мобил,perfekt du iu teik mobail pei,otlichno prinimaete mobilnuiu oplatu,User
36,8,6,"Yes, scan here.","Да, отсканируйте здесь.","Sí, escanee aquí.",da otskaniruyte zdes,si eskanee aki,йес скэн хир,си эсканеэ аки,ies sken jir,da otskaniruite zdes,NPC
37,9,1,"Fill it up with regular, please.","Залейте полный бак обычного, пожалуйста.","Llene el tanque con regular, por favor.",zaleyte polnyy bak obychnogo pozhaluysta,yene el tanke kon regular por fabor,фил ит ап уиз рэгьюлар плиз,йене эль танке кон регулар пор фавор,fil it ap uid regiular pliz,zaleite polnii bak obichnogo pozhaluista,User
38,9,2,Sure. Cash or card?,Конечно. Наличными или картой?,Claro. ¿Efectivo o tarjeta?,konechno nalichnymi ili kartoy,klaro efektibo o tarjeta,шур кэш ор кард,кларо эфэктиво о тархета,shur kesh or kard,konechno nalichnimi ili kartoi,NPC
39,9,3,Card at the pump.,Картой у колонки.,Tarjeta en la bomba.,kartoy u kolonki,tarjeta en la bomba,кард эт зэ памп,тархета эн ла бомба,kard et de pamp,kartoi u kolonki,User
40,9,4,Go ahead. Need a receipt?,Проезжайте. Нужен чек?,Adelante. ¿Necesita recibo?,proezzhayte nuzhen chek,adelante nesesita resibo,гоу эхэд нид э рисиит,аделанте несесита ресибо,gou ejed nid a risiit,proezzjaite nujen chek,NPC
41,9,5,"Yes, please.","Да, пожалуйста.","Sí, por favor.",da pozhaluysta,si por fabor,йес плиз,си пор фавор,ies pliz,da pozhaluista,User
42,9,6,Here you go. Have a safe trip!,"Вот, пожалуйста. Счастливого пути!",Aquí tiene. ¡Buen viaje!,vot pozhaluysta schastlivogo puti,aki tiene buen biaje,хир ю гоу хэв э сэйф трип,аки тьене буэн вьяже,jir iu gou jev a seif trip,vot pozhaluista schastlivogo puti,NPC
43,10,1,"Hi, I’m here to pick up an order.","Привет, я забираю заказ.","Hola, vengo a recoger un pedido.",privet ia zabirayu zakaz,ola bengo a rekoger un pedido,хай айм хир ту пик ап эн ордер,ола венго а рекохер ун педидо,jai aim jir tu pik ap en order,privet ia zabiraiu zakaz,User
44,10,2,"Name, please?","Имя, пожалуйста?","¿Nombre, por favor?",imya pozhaluysta,nombre por fabor,нэйм плиз,номбре пор фавор,neim pliz,imia pozhaluista,NPC
45,10,3,It’s under Anna.,Под именем Анна.,Está a nombre de Anna.,pod imenem anna,esta a nombre de anna,итс андер анна,эста а номбре де анна,its ander anna,pod imenem anna,User
46,10,4,Found it. Let me get it from the back.,Нашёл. Сейчас принесу сзади.,Lo encontré. Lo traigo del fondo.,nashyol seychas prinesu szadi,lo encontre lo traigo del fondo,фаунд ит лет ми гет ит фром зэ бэк,ло энконтре ло трайго дель фондо,faund it let mi get it from de bek,nashol seichas prinesu szadi,NPC
47,10,5,Thank you. All set?,Спасибо. Всё готово?,Gracias. ¿Todo listo?,spasibo vsyo gotovo,grasias todo listo,сенк ю ол сет,грасиас тодо листо,zank iu ol set,spasibo vsio gotovo,User
48,10,6,"Yes, have a great day!","Да, хорошего дня!","Sí, ¡que tenga un buen día!",da khoroshego dnya,si ke tenga un buen dia,йес хэв э грейт дэй,си ке тенга ун буэн диа,ies jev a greit dei,da joroshego dnia,NPC
