id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,3,3,Exciting! Whats the title?,Волнующе! Какое название?,¡Emocionante! ¿Cuál es el título?,volnuiushche kakoe nazvanie,emosionante kual es el titulo,ek saiting guats ze taitl,emosionante kual es el titulo,ek saiting guats ze taitl,volnuiushche kakoe nazvanie,NPC
12,3,4,"Romeo and Juliet, a timeless classic.","Ромео и Джульетта, вечная классика.","Romeo y Julieta, un clásico atemporal.",Romeo i Dzhul etta vechnaia klassika,romeo i julieta un klasiko atemporal,romeo and dzuli et a timeless klasik,romeo i julieta un klasiko atemporal,romeo and dzuli et a timeless klasik,Romeo i Dzhul etta vechnaia klassika,User
13,4,1,How about local festivals this season?,А как насчёт местных фестивалей в этом сезоне?,¿Qué tal los festivales locales esta temporada?,a kak naschiot mestnyx festival ei v etom sezone,ke tal los festibales lokales esta tem porada,jau abaut lokel festivels zis sezon,ke tal los festibales lokales esta tem porada,jau abaut lokel festivels zis sezon,a kak naschiot mestnyx festival ei v etom sezone,NPC
14,4,2,Im interested in the film festival.,Я интересуюсь кинофестивалем.,Tengo interés en el festival de cine.,ia interesuius kinofestivalem,tengo interes en el festival de sine,aim interes ted in ze film festival,tengo interes en el festival de sine,aim interes ted in ze film festival,ia interesuius kinofestivalem,User
15,4,3,Great choice. Any particular films youre excited about?,Отличный выбор. Какие фильмы вас особенно волнуют?,Buena elección. ¿Algunas películas en particular que te emocionen?,otlichnyi vybor kakie fil mi vas osobenno volnuiut,buena eleksion algunas pelikulas en partikular ke te emos ionen,greit choise eni partikular films ior eksaited abaut,buena eleksion algunas pelikulas en partikular ke te emos ionen,greit choise eni partikular films ior eksaited abaut,otlichnyi vybor kakie fil mi vas osobenno volnuiut,NPC
16,4,4,The new documentary on street art.,Новый документальный фильм о стрит-арте.,El nuevo documental sobre arte callejero.,novyi dokumental nyi fil m o strit-arte,el nuevo dokumental sobre arte kal ejero,ze niu dokiumenteri on strit art,el nuevo dokumental sobre arte kal ejero,ze niu dokiumenteri on strit art,novyi dokumental nyi fil m o strit-arte,User
17,5,1,Do you enjoy opera performances?,Вам нравятся оперные представления?,¿Te gustan las representaciones de ópera?,vam nraviat sia opernye predstavleniia,te gustan las representasiones de opera,du iu enjoi opera performenses,te gustan las representasiones de opera,du iu enjoi opera performenses,vam nraviat sia opernye predstavleniia,NPC
18,5,2,"Yes, the drama is captivating.","Да, драма завораживает.","Sí, el drama es cautivador.",da drama zavorazhivaiet,si el drama es kautibador,ies ze drama is keptiveiting,si el drama es kautibador,ies ze drama is keptiveiting,da drama zavorazhivaiet,User
19,5,3,Agreed. Favorite opera house?,Согласен. Любимый оперный театр?,De acuerdo. ¿Casa de ópera favorita?,soglasen liubimyi opernyi teatr,de akuerdo kasa de opera favor ita,egreed feivorit operajaus,de akuerdo kasa de opera favor ita,egreed feivorit operajaus,soglasen liubimyi opernyi teatr,NPC
20,5,4,"La Scala in Milan, magnificent.","Ла Скала в Милане, великолепно.","La Scala en Milán, magnífica.",La Skala v Milane velichaisno,la skala en milan magnifika,la skala in milan magnificent,la skala en milan magnifika,la skala in milan magnificent,La Skala v Milane velichaisno,User
21,6,1,Have you tried poetry readings?,Вы пробовали поэтические чтения?,¿Has probado lecturas de poesía?,vi probovali poeticheskie chteniia,as probado le kturas de posia,jev iu traid po etri ridings,as probado le kturas de posia,jev iu traid po etri ridings,vi probovali poeticheskie chteniia,NPC
22,6,2,"Not yet, but Id like to.","Пока нет, но я бы хотел.","Todavía no, pero me gustaría.",poka net no ia bi xotel,todabia no pero me gustaria,not yet bat aid lajk tu,todabia no pero me gustaria,not yet bat aid lajk tu,poka net no ia bi xotel,User
23,6,3,You should. Whats a good starting poet?,Стоит. Какой хороший поэт для начала?,Deberías. ¿Qué poeta es bueno para empezar?,stoit kakoi xoroshii poet dlia nachala,deberias ke poeta es bueno para em pesar,iu shud guats a gud starting poet,deberias ke poeta es bueno para em pesar,iu shud guats a gud starting poet,stoit kakoi xoroshii poet dlia nachala,NPC
24,6,4,"Rumi, his words touch the soul.","Руми, его слова трогают душу.","Rumi, sus palabras tocan el alma.",Rumi ego slova trogaiut dushu,rumi sus palabras tokan el alma,rumi jiz uords tach ze soul,rumi sus palabras tokan el alma,rumi jiz uords tach ze soul,Rumi ego slova trogaiut dushu,User
25,7,1,The ballet season is starting. Any recommendations?,Сезон балета начинается. Есть рекомендации?,La temporada de ballet está comenzando. ¿Alguna recomendación?,sezon baleta nachinaietsia iest rekomendatsii,la tem porada de ballet esta kom ensando alguna rekomendas ion,ze ballet sezon is starting eni rekomendeshns,la tem porada de ballet esta kom ensando alguna rekomendas ion,ze ballet sezon is starting eni rekomendeshns,sezon baleta nachinaietsia iest rekomendatsii,NPC
26,7,2,"Swan Lake, its graceful and emotional.","Лебединое озеро, грациозное и эмоциональное.","El lago de los cisnes, es grácil y emocional.",Lebedinoe ozero grac ioznoe i emotsional noe,el lago de los sisnes es grasil i emosional,suen leik its greisful and emoushnel,el lago de los sisnes es grasil i emosional,suen leik its greisful and emoushnel,Lebedinoe ozero grac ioznoe i emotsional noe,User
27,7,3,Classic pick. Who is your favorite dancer?,Классический выбор. Кто ваш любимый танцор?,Elección clásica. ¿Quién es tu bailarín favorito?,klassicheskii vybor kto vas liubimyi tant sor,eleksion klasika kien es tu bailarin favor ito,klasik pik ju iz ior feivorit danser,eleksion klasika kien es tu bailarin favor ito,klasik pik ju iz ior feivorit danser,klassicheskii vybor kto vas liubimyi tant sor,NPC
28,7,4,"Natalia Osipova, her technique is flawless.","Наталья Осипова, её техника безупречна.","Natalia Osipova, su técnica es impecable.",Natal ia Osipova ee texnika bezuprechna,natalia osipova su teknika es im pekable,nat aliia osipova jer tehnika is floules,natalia osipova su teknika es im pekable,nat aliia osipova jer tehnika is floules,Natal ia Osipova ee texnika bezuprechna,User
29,7,5,Impressive. Have you seen her live?,Впечатляюще. Вы видели её вживую?,Impresionante. ¿La has visto en vivo?,vpechatliaiushche vi videli ee v zhivuiu,impresionante la as bisto en bibo,im presiv jev iu sin jer laiv,impresionante la as bisto en bibo,im presiv jev iu sin jer laiv,vpechatliaiushche vi videli ee v zhivuiu,NPC
30,7,6,"Once, unforgettable experience.","Один раз, незабываемый опыт.","Una vez, experiencia inolvidable.",odin raz nezabyvaemyi opyt,una bes es periensia in ol bidable,uans an forget ab l ekspir iens,una bes es periensia in ol bidable,uans an forget ab l ekspir iens,odin raz nezabyvaemyi opyt,User
31,8,1,Literary festivals are inspiring. Attended any?,Литературные фестивали вдохновляют. Посещали?,Los festivales literarios son inspiradores. ¿Has asistido a alguno?,literaturnye festivali vdoxnovliaiut poseshchali,los festibales literarios son inspiradores as asistido a alguno,literari festivels ar inspiring atend ed eni,los festibales literarios son inspiradores as asistido a alguno,literari festivels ar inspiring atend ed eni,literaturnye festivali vdoxnovliaiut poseshchali,NPC
32,8,2,"Yes, the book fair last year was great.","Да, книжная ярмарка в прошлом году была отличной.","Sí, la feria del libro del año pasado fue genial.",da knizhnaia iarmarka v proshlom godu bila otlichnoi,si la feria del libro del ano pasado fue x enial,ies ze buk fer lest iir uos greit,si la feria del libro del ano pasado fue x enial,ies ze buk fer lest iir uos greit,da knizhnaia iarmarka v proshlom godu bila otlichnoi,User
33,8,3,Sounds fun. What drew you there?,Звучит весело. Что вас привлекло?,Suena divertido. ¿Qué te atrajo?,zvuchit veselo chto vas privleklo,suena dibertido ke te atra jo,saunds fun guat dru iu zer,suena dibertido ke te atra jo,saunds fun guat dru iu zer,zvuchit veselo chto vas privleklo,NPC
34,8,4,The author signings and discussions.,Автограф-сессии авторов и обсуждения.,Las firmas de autores y discusiones.,avtograf-sessii avtorov i obsuzhdeniia,las firmas de autores i diskusiones,ze autor signingz and diskashns,las firmas de autores i diskusiones,ze autor signingz and diskashns,avtograf-sessii avtorov i obsuzhdeniia,User
35,8,5,Engaging format. Planning to go again?,Захватывающий формат. Планируете снова?,Formato atractivo. ¿Planeas ir de nuevo?,zaxvatyvaiushchii format planiruete snova,formato atra ktibo planeas ir de nuevo,en gei jing format pleining tu go agen,formato atra ktibo planeas ir de nuevo,en gei jing format pleining tu go agen,zaxvatyvaiushchii format planiruete snova,NPC
36,8,6,"Definitely, next years event.","Обязательно, следующее мероприятие года.","Definitivamente, el evento del próximo año.",obiazatelno sleduiushchee meropriiatiye goda,definitibamente el evento del proksimo ano,def initli nekst iirs event,definitibamente el evento del proksimo ano,def initli nekst iirs event,obiazatelno sleduiushchee meropriiatiye goda,User
37,9,1,Street art tours are fascinating. Tried one?,Экскурсии по стрит-арту увлекательны. Пробовали?,Los tours de arte callejero son fascinantes. ¿Has probado uno?,ekskursii po strit-artu uvlekatel ny probovali,los tours de arte kal ejero son fas inantes as probado uno,strit art tours ar fasineiting traid uan,los tours de arte kal ejero son fas inantes as probado uno,strit art tours ar fasineiting traid uan,ekskursii po strit-artu uvlekatel ny probovali,NPC
38,9,2,"Yes, in Berlin, full of creativity.","Да, в Берлине, полно креативности.","Sí, en Berlín, lleno de creatividad.",da v Berline polno kreativnosti,si en berlin lleno de kreatibidad,ies in berlin ful of kreitiviti,si en berlin lleno de kreatibidad,ies in berlin ful of kreitiviti,da v Berline polno kreativnosti,User
39,9,3,Awesome city for that. Favorite mural?,Отличный город для этого. Любимая фреска?,Gran ciudad para eso. ¿Mural favorito?,otlichnyi gorod dlia etogo liubimaia freska,gran siudad para eso mural favor ito,eu som siti for dat feivorit miurel,gran siudad para eso mural favor ito,eu som siti for dat feivorit miurel,otlichnyi gorod dlia etogo liubimaia freska,NPC
40,9,4,"The East Side Gallery, iconic.","Восточная галерея, иконическая.","La Galería del Lado Este, icónica.",Vostochnaia galereia ikonich eskaia,la galeria del lado este ikonika,ze ist said galeri ikonik,la galeria del lado este ikonika,ze ist said galeri ikonik,Vostochnaia galereia ikonich eskaia,User
41,9,5,Timeless. What inspired the artists?,Вечное. Что вдохновило художников?,Atemporal. ¿Qué inspiró a los artistas?,vechnoe chto vdoxnovilo xudozhnikov,atemporal ke inspir o a los artistas,taimles guat inspir d ze artists,atemporal ke inspir o a los artistas,taimles guat inspir d ze artists,vechnoe chto vdoxnovilo xudozhnikov,NPC
42,9,6,"The fall of the Berlin Wall, history in color.","Падение Берлинской стены, история в цвете.","La caída del Muro de Berlín, historia en color.",pad enie Berlinskoi steny istoriia v tsvete,la kaida del muro de berlin istoria en kolor,ze fol of ze berlin uol jistori in kaler,la kaida del muro de berlin istoria en kolor,ze fol of ze berlin uol jistori in kaler,pad enie Berlinskoi steny istoriia v tsvete,User
43,10,1,Craft fairs showcase local talent. Interested?,Ярмарки ремесел демонстрируют местный талант. Интересно?,Las ferias de artesanía muestran talento local. ¿Interesado?,iarmarki remesel demonstriruiut mestnyi talant interesno,las ferias de artesania muestran talento lokal interes ado,kraft ferz shukeis lokel tal ent interes ted,las ferias de artesania muestran talento lokal interes ado,kraft ferz shukeis lokel tal ent interes ted,iarmarki remesel demonstriruiut mestnyi talant interesno,NPC
44,10,2,"Yes, I enjoy handmade crafts.","Да, я люблю handmade изделия.","Sí, me gustan las artesanías hechas a mano.",da ia liubliu xendmeid izdelii a,si me gustan las artesanias echas a mano,ies ai enjoi jendmeid kra fts,si me gustan las artesanias echas a mano,ies ai enjoi jendmeid kra fts,da ia liubliu xendmeid izdelii a,User
45,10,3,Nice. What catches your eye most?,Хорошо. Что вам больше всего нравится?,Bien. ¿Qué te llama más la atención?,xorosho chto vam bol she vsego nravitsia,bien ke te llama mas la atension,nais guat ketshis ior ai most,bien ke te llama mas la atension,nais guat ketshis ior ai most,xorosho chto vam bol she vsego nravitsia,NPC
46,10,4,"Pottery and jewelry, unique pieces.","Гончарное дело и ювелирка, уникальные вещи.","Cerámica y joyería, piezas únicas.",goncharnoe delo i iuvelirka unikal nye veshi,seramika i jo eria piesas unikas,pot eri and dzhu el ri iun ik pi sis,se ramika i jo eria piesas unikas,pot eri and dzhu el ri iun ik pi sis,goncharnoe delo i iuvelirka unikal nye veshi,User
47,10,5,Artistic. Ever bought something special?,Художественно. Когда-нибудь покупали что-то особенное?,Artístico. ¿Alguna vez has comprado algo especial?,xudozhestvenno kogda-nibud pokupali chto-to osobennoe,ar tistiko alguna bes as comprado algo espesial,art is tik ev er ba ut sam sing speshal,ar tistiko alguna bes as comprado algo espesial,art is tik ev er ba ut sam sing speshal,xudozhestvenno kogda-nibud pokupali chto-to osobennoe,NPC
48,10,6,"Yes, a hand-painted vase last summer.","Да, расписную вазу прошлым летом.","Sí, un jarrón pintado a mano el verano pasado.",da raspisnu iu vazu proshlym letom,si un jarron pintado a mano el verano pasado,ies a jend peinted veis lest sam er,si un jarron pintado a mano el verano pasado,ies a jend peinted veis lest sam er,da raspisnu iu vazu proshlym letom,User
