id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
17,5,1,Police? There's a car accident here!,Полиция? Здесь авария!,¡Policía! ¡Hay un accidente de auto aquí!,politsiya zdes avariya,polisia ai un aksidente de auto aki,полис зэрс э кар эксидент хир,полисья ай ун аксидентe де ауто аки,polis zers a kar eksident jir,politsiia zdes avariia,User
18,5,2,Are you safe? Anyone hurt?,Вы в безопасности? Кто-то пострадал?,¿Está a salvo? ¿Alguien herido?,vy v bezopasnosti kto-to postradal,esta a salvo alguien erido,ар ю сэйф эниуан хёрт,эста а сальво альгьен эридо,ar iu seif eniuan jurt,vi v bezopasnosti kto-to postradal,NPC
19,5,3,"Yes, one person is trapped inside.","Да, один человек застрял внутри.","Sí, una persona está atrapada dentro.",da odin chelovek zastryal vnutri,si una persona esta atrapada dentro,йес уан пёрсон из трэпт инсайд,си уна персона эста атрапада дентро,ies uan person iz trept insaid,da odin chelovek zastryal vnutri,User
20,5,4,Don't try to move them. Help is on the way.,Не пытайтесь их вытащить. Помощь уже едет.,No intente moverlos. La ayuda viene en camino.,ne pytaytes ikh vytashchit pomoshch uzhe yedet,no intente moverlos la aiuda viene en kamino,донт трай ту мув зэм хэлп из он зэ уэй,но интенте моверлос ла айуда вьене эн камино,dont trai tu muv zem jelp iz on de uei,ne pita ites ij vitashchit pomoshch uzhe edet,NPC
21,6,1,I think I'm having a heart attack!,"Кажется, у меня сердечный приступ!",¡Creo que estoy teniendo un infarto!,kazhetsya u menya serdechnyy pristup,kreo ke estoi teniendo un infarto,ай зинк айм хэвин э харт этэк,крео ке эстой теньендо ун инфарто,ai zink aim jevin a jart etek,kazhetsia u menia serdechnii pristup,User
22,6,2,Sit down and stay calm. Chew an aspirin if you have it.,"Сядьте и сохраняйте спокойствие. Разжуйте аспирин, если есть.",Siéntese y mantenga la calma. Mastique una aspirina si la tiene.,syadte i sokhranyayte spokoynstvie razzhuyte aspirin esli est,sientese i mantenga la kalma mastike una aspirina si la tiene,сит даун энд стэй калм чу эн эспирин иф ю хэв ит,сьентесе и мантенга ла кальма мастике уна аспирина си ла тьене,sit daun and stei kalm chu an espirin if iu jev it,siadte i sojraniaite spokoistvie razzhuite aspirin esli est,NPC
23,6,3,I don't have any. It hurts so much!,У меня нет. Очень больно!,No tengo. ¡Duele tanto!,u menya net ochen bolno,no tengo duele tanto,ай донт хэв эни ит хёртс соу мач,но тенго дуэле танто,ai dont jev eni it jurts sou mach,u menia net ochen bolno,User
24,6,4,Ambulance is two minutes away. Keep breathing.,Скорая через две минуты. Продолжайте дышать.,La ambulancia está a dos minutos. Siga respirando.,skoraya cherez dve minuty prodolzhayte dyshat,la ambulansia esta a dos minutos siga respirando,эмбьюлэнс из ту минитис эуэй кип бризиинг,ла амбулансия эста а дос минуты сига респи,embulens iz tu minitis auei kip briziing,skoraia cherez dve minuti prodolzhaite dishit,NPC
25,7,1,Hello? I need help! My baby won't wake up!,Алло? Помогите! Мой малыш не просыпается!,¡Hola? ¡Necesito ayuda! ¡Mi bebé no despierta!,allo pomogite moy malysh ne prosypaetsya,ola nesesito aiuda mi bebe no despierta,хэллоу ай нид хэлп май бэйби уонт уэйк ап,ола несесито айуда ми бебе но деспьерта,jelou ai nid jelp mai beibi uont ueik ap,allo pomogite moi malish ne prosipaetsia,User
26,7,2,How old is the baby? Is he breathing?,Сколько малышу? Он дышит?,¿Cuántos meses tiene el bebé? ¿Respira?,skolko malyshu on dyshit,kuantos meses tiene el bebe respira,хау олд из зэ бэйби из хи бризиинг,куантос месес тьене эль бебе респира,jau old iz de beibi iz ji briziing,skolko malishu on dishit,NPC
27,7,3,"Six months. Yes, but very weakly.","Шесть месяцев. Да, но очень слабо.","Seis meses. Sí, pero muy débilmente.",shest mesyatsev da no ochen slabo,seis meses si pero mui debilmente,сикс манз йес бат вэри уикли,сейс месес си перо муй дебільменте,siks manz ies bat veri uikli,shest mesi atsev da no ochen slabo,User
28,7,4,Pat his back gently. Help is coming fast.,Похлопайте его по спинке. Помощь уже близко.,Dé palmaditas suaves en la espalda. La ayuda viene rápido.,pokhlopayte ego po spinke pomoshch uzhe blizko,de palmaditas suabes en la espalda la aiuda viene rapido,пэт хиз бэк джентли хэлп из каминг фаст,де пальмадитас суавес эн ла эспальда ла айуда вьене рапидо,pet jiz bek jentli jelp iz kaming fast,pojlopaite ego po spinke pomoshch uzhe blizko,NPC
29,7,5,He opened his eyes! He's crying!,Он открыл глаза! Он плачет!,¡Abrió los ojos! ¡Está llorando!,on otkryl glaza on plachet,abrio los ojos esta yorando,хи опенд хиз айз хиз крайинг,абрио лос охос эста йорандо,ji opend jiz aiz jiz kraing,on otkril glaza on plachet,User
30,7,6,That's good. Keep him upright until help arrives.,Это хорошо. Держите его вертикально до приезда помощи.,Eso es bueno. Manténgalo erguido hasta que llegue ayuda.,eto khorosho derzhite ego vertikalno do priezda pomoshchi,eso es bueno mantengalo erguido asta ke yegue aiuda,зэтс гуд кип хим апрайт антил хэлп эрайвз,эсо эс буэно мантенгало эргуидо аста ке йеге айуда,dats gud kip jim aprait until jelp araivz,eto jorosho derzhite ego vertikalno do priezda pomoshchi,NPC
31,8,1,There's a gas smell in my apartment!,В квартире пахнет газом!,¡Huele a gas en mi apartamento!,v kvartire pakhet gazom,uele a gas en mi apartamento,зэрс э гэс смэл ин май эпартмент,уэле а гас эн ми апартаменто,zers a ges smel in mai apartament,v kvartire pajnet gazom,User
32,8,2,Leave now! Don't turn on any lights!,Выходите немедленно! Не включайте свет!,¡Salga ahora! ¡No encienda ninguna luz!,vykhodite nemedlenno ne vklyuchayte svet,salga ahora no ensienda ningun lus,лив нау донт тёрн он эни лайтс,сальга аора но энсьенда нигун лус,liv nau dont tern on eni laits,vijodite nemedlenno ne vkliuchaite svet,NPC
33,8,3,I'm out. What about my cat?,Я на улице. А что с моей кошкой?,Estoy afuera. ¿Y mi gato?,ia na ulitse a chto s moyey koshkoy,estoi afuera i mi gato,айм аут уот эбаут май кэт,эстой афвера и ми гато,aim aut guat abaut mai ket,ia na ulitse a chto s moei koshkoi,User
34,8,4,Firefighters will check. Stay away from the building.,Пожарные проверят. Держитесь подальше от дома.,Los bomberos revisarán. Aléjese del edificio.,pozharnye proveryat derzhites podalshe ot doma,los bomberos rebisaran alejese del edificio,файрфайтерз уил чек стэй эуэй фром зэ билдинг,лос бомберос ревисар ан алехесе дель эдифисьо,fairfaiterz uil chek stei auei from de bilding,pozharnie proveriat derzhites podalshe ot doma,NPC
35,8,5,"Okay, I'm across the street.","Хорошо, я через дорогу.","Bien, estoy al otro lado de la calle.",khorosho ia cherez dorogu,bien estoi al otro lado de la kaye,окэй айм экрос зэ стрит,бьен эстой аль отро ладо де ла кайе,okei aim akros de strit,jorosho ia cherez dorogu,User
36,8,6,Good. Help is here now.,Отлично. Помощь уже здесь.,Bien. La ayuda ya está aquí.,otlichno pomoshch uzhe zdes,bien la aiuda ya esta aki,гуд хэлп из хир нау,бьен ла айуда я эста аки,gud jelp iz jir nau,otlichno pomoshch uzhe zdes,NPC
37,9,1,I cut my hand badly with a knife!,Я сильно порезал руку ножом!,¡Me corté la mano muy mal con un cuchillo!,ia silno porezal ruku nozhom,me korte la mano mui mal kon un kuchiyo,ай кат май хэнд бэдли уиз э найф,ме корте ла мано муй маль кон ун кучильо,ai kat mai jend bedli uiz a naif,ia silno porezal ruku nozhom,User
38,9,2,Wrap it in a clean towel. Apply pressure.,Оберните чистым полотенцем. Прижмите.,Envuélvalo en una toalla limpia. Aplique presión.,obernite chistym polotentsem prizhмите,envuelvalo en una toaya limpia aplike presion,рэп ит ин э клин тауэл эплай прэшэр,энвуэльвало эн уна тоайя лимпья аплике пресьон,rep it in a klin tauel aplai presher,obernite chistim polotentsem prizhmite,NPC
39,9,3,It's bleeding a lot!,Кровь идёт сильно!,¡Está sangrando mucho!,krov idyot silno,esta sangrando mucho,итс блидинг э лот,эста санграндо мучо,its bliding a lot,krov idet silno,User
40,9,4,Raise your arm above your heart. We're sending help.,Поднимите руку выше сердца. Высылаем помощь.,Levante el brazo por encima del corazón. Enviamos ayuda.,podnimite ruku vyshe serdtsa vysylaem pomoshch,levante el braso por ensima del korason enviamos aiuda,рэйз ёр арм эбав ёр харт уир сендинг хэлп,леванте эль брасо пор энсима дель корасон энвиамос айуда,reiz ior arm abav ior jart uir sending jelp,podnimite ruku vishe serdtsa visilaem pomoshch,NPC
41,9,5,"Okay, I'm doing it. Hurry please!","Хорошо, делаю. Пожалуйста, быстрее!","Bien, lo estoy haciendo. ¡Por favor, rápido!",khorosho delayu pozhaluysta bystreye,bien lo estoi asiendo por favor rapido,окэй айм дуинг ит хурри плиз,бьен ло эстой асьендо пор фавор рапидо,okei aim duing it jurri pliz,jorosho delaiu pozhaluista bistree,User
42,9,6,Two minutes away. Stay on the line.,Две минуты. Оставайтесь на связи.,A dos minutos. Quédese en la línea.,dve minuty ostavaytes na svyazi,a dos minutos kedese en la linea,ту минитис эуэй стэй он зэ лайн,а дос минуты кедесе эн ла линиа,tu minitis auei stei on de lain,dve minuti ostava ites na sviazi,NPC
43,10,1,My wife is in labor! The baby is coming!,У моей жены схватки! Ребёнок рождается!,¡Mi esposa está de parto! ¡El bebé viene!,u moyey zheny skhvatki rebyonok rozhdaetsya,mi esposa esta de parto el bebe viene,май уайф из ин лэйбор зэ бэйби из каминг,ми эспоса эста де парто эль бебе вьене,mai uaif iz in leibor de beibi iz kaming,u moei zheni sjvatki rebi onok rozhdaetsia,User
44,10,2,Is this her first baby?,Это первый ребёнок?,¿Es su primer bebé?,eto pervyy rebyonok,es su primer bebe,из зис хёр фёрст бэйби,эс су примэр бебе,iz zis jer first beibi,eto pervii rebi onok,NPC
45,10,3,"No, second. The contractions are close!","Нет, второй. Схватки частые!","No, segundo. ¡Las contracciones están cerca!",net vtoroy skhvatki chastye,no segundo las kontraksiones estan serka,ноу секонд зэ контрекшнз ар клоз,но сегундо лас контраксьонес эстан серка,nou sekond de kontrekshnz ar kloz,net vtoroi sjvatki chastie,User
46,10,4,Get clean towels and warm water. Guide her to breathe.,Возьмите чистые полотенца и тёплую воду. Помогите ей дышать.,Consiga toallas limpias y agua tibia. Guíela a respirar.,vozmite chistye polotentsa i tyopluyu vodu pomogite yey dyshat,consiga toayas limpias i agua tibia giela a respirar,гет клин тауэлз энд уорм уотэр гайд хёр ту брииз,консига тоайяс лимпьяс и агуа тибья гьела а респирар,get klin tauelz and uorm uoter gaid jer tu briiz,voz mite chistie polotentsa i tiopluiu vodu pomogite ei dishit,NPC
47,10,5,She's pushing! I see the head!,Она тужится! Я вижу головку!,¡Está empujando! ¡Veo la cabeza!,ona tuzhitsya ia vizhu golovku,esta empuxando veo la kabesa,шиз пушинг ай си зэ хэд,эста эмпухандо вео ла кабеса,shiz pushing ai si de jed,ona tuzhitsia ia vizhu golovku,User
48,10,6,Support the head gently. Ambulance is almost here.,Поддерживайте головку мягко. Скорая почти здесь.,Sostenga la cabeza con suavidad. La ambulancia está llegando.,podderzhivayte golovku myagko skoraya pochti zdes,sostenga la kabesa kon suavidad la ambulansia esta yegando,сэппорт зэ хэд джентли эмбьюлэнс из олмоуст хир,состенга ла кабеса кон суавидат ла амбулансия эста йегандо,saport de jed jentli embulens iz olmoust jir,podderzhivaite golovku miagko skoraia pochti zdes,NPC
