id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
17,5,1,Tell me about your favorite sport.,Расскажите о вашем любимом спорте.,Cuéntame sobre tu deporte favorito.,rasskazhite o vashem liubimom sporte,kuentame sobre tu deporte favor ito,тел ми эбаут иор фэйворит спорт,куэн та ме собре ту депор те фавори то,tel mi abaut ior feivorit sport,rasskazhite o vashem liubimom sporte,NPC
18,5,2,"Swimming, it keeps me fit and calm.","Плавание, оно держит меня в форме и спокойной.","Nadar, me mantiene en forma y tranquila.",plavanie ono derzhit menia v forme i spokoynoi,nadar me mantiene en forma i tranquila,суимминг ит кирпс ми фит энд кэм,надар ме ман Tiene en forma i tranquila,suiming it kips mi fit and kalm,plavanie ono derzhit menia v forme i spokoynoi,User
19,5,3,Great choice. Pool or open water?,Отличный выбор. Бассейн или открытая вода?,Buena elección. ¿Piscina o agua abierta?,otlichnii vybor bassein ili otkritaia voda,buena eleksion pisina o agua abierta,greit choise pul or open uater,buena eleksion pisina o agua abierta,greit choise pul or open uater,otlichnii vybor bassein ili otkritaia voda,NPC
20,5,4,Open water for the adventure feel.,Открытая вода для ощущения приключения.,Agua abierta por la sensación de aventura.,otkritaia voda dlia oshchushcheniia prikliucheniia,agua abierta por la sensasion de aventura,open uoter for de advencher fil,agua abierta por la sensasion de aventura,open uoter for de advencher fil,otkritaia voda dlia oshchushcheniia prikliucheniia,User
21,6,1,Do you enjoy cooking as a hobby?,Вам нравится готовить как хобби?,¿Te gusta cocinar como pasatiempo?,vam nravitsia gotovit kak xobbi,te gusta kokinar komo pasatiempo,ду ю инджой кукинг эз э хобби,те gusta kokinar komo pasatiempo,du iu enjoi kukin as a jobi,vam nravitsia gotovit kak xobbi,NPC
22,6,2,"Absolutely, especially baking desserts.","Абсолютно, особенно выпечка десертов.","Absolutamente, especialmente hornear postres.",absoliutno osobenno vypechka desertov,absolutamente especialmente or near postres,абсолютли эспешали бэйкинг десертс,абсолютаменте эспе сьяль менте ор near пострэс,absoliutli espe shali beiking desserts,absoliutno osobenno vypechka desertov,User
23,6,3,Yummy! What’s your signature dish?,Вкусно! Какое ваше фирменное блюдо?,¡Delicioso! ¿Cuál es tu plato estrella?,vkusno kakoe vashe firmennoe blyudo,delisioso kual es tu plato est rella,i umi! guats ior signatshur dish,vkusno kakoe vashe firmennoe blyudo,i umi! guats ior signatshur dish,vkusno kakoe vashe firmennoe blyudo,NPC
24,6,4,Chocolate cake with fresh berries.,Шоколадный торт со свежими ягодами.,Tarta de chocolate con bayas frescas.,shokoladnyi tort so svezhimi iagodami,tarta de shokol ate kon bayas frescas,шоколейт кэйк уиз фреш берриз,тарта де шоколате кон байас фреск ас,shokol eit keik uid fresh beriz,shokoladnyi tort so svezhimi iagodami,User
25,7,1,I’ve taken up gardening lately. Do you garden?,Я недавно занялся садоводством. Вы занимаетесь садоводством?,Últimamente me he aficionado a la jardinería. ¿Tú jardineas?,ia nedavno zanialsia sadovodstvom vi zanimaietes sadovodstvom,ultimamente me e afisionado a la jardinería tu jardineas,aiv teiken ap gardning leitli du iu garden,u lti ma men te me e a fi si ona do a la har dine ria tu har dine as,aiv teiken ap gardning leitli du iu garden,ia nedavno zanialsia sadovodstvom vi zanimaietes sadovodstvom,NPC
26,7,2,"Yes, I have a small herb garden on my balcony.","Да, у меня маленький травяной сад на балконе.","Sí, tengo un pequeño jardín de hierbas en mi balcón.",da u menia malen kii travianoi sad na balkone,si tengo un pekeño jardín de yervas en mi balsón,ьес ай хэв э смол хёрб гарден он май балкони,си тэн го ун пекеньо хар дин де иэр бас эн ми балкон,ies ai jev a smol herb garden on mai balkoni,da u menia malen kii travianoi sad na balkone,User
27,7,3,Wonderful! What herbs do you grow?,Прекрасно! Какие травы вы выращиваете?,¡Maravilloso! ¿Qué hierbas cultivas?,prekrasno kakie travi vi vyrashchivaete,maravilloso ke yervas kultivas,уандерфул уот хёрбс ду ю гроу,ма ра ви льй о со ке иэр бас кул ти вас,uonderful guat herbs du iu grou,prekrasno kakie travi vi vyrashchivaete,NPC
28,7,4,"Basil, mint, and rosemary mostly.","В основном базилик, мята и розмарин.","Principalmente albahaca, menta y romero.",v osnovnom bazilik m iata i rozmarin,principalmente albahaca menta y romero,bazil mint and rozmarin mos tli,principalmente albajaka menta i romero,bazil mint and rozmarin mos tli,v osnovnom bazilik m iata i rozmarin,User
29,7,5,Perfect for cooking. Any tips for beginners?,Идеально для готовки. Есть советы для новичков?,Perfecto para cocinar. ¿Algún consejo para principiantes?,idealno dlia gotovki iest soveti dlia novichkov,perfecto para kokinar algun kons exo para prinsipiantes,перфект фор кукинг эни типс фор бигинерс,перфекто пара кокинар альгун конс ехо пара прин сипи антэс,perfekt for kukin eni tips for biginers,idealno dlia gotovki iest soveti dlia novichkov,NPC
30,7,6,Start with easy plants and plenty of sunlight.,Начните с простых растений и много солнца.,Empieza con plantas fáciles y mucha luz solar.,nashnite s prostyx rastenii i mnogo solntsa,empiesa kon plantas fasiles i mucha lus solar,start uid iz i plents and plenti of sunlait,empiesa kon plantas fasiles i mucha lus solar,start uid iz i plents and plenti of sunlait,nashnite s prostyx rastenii i mnogo solntsa,User
31,8,1,Photography is my passion. What about you?,Фотография — моя страсть. А у вас?,La fotografía es mi pasión. ¿Y tú?,fotografiia moia strast a u vas,fotografia es mi pasion i tu,fotografi is mai pashen guat abaut iu,fotografi a es mi pasion i tu,fotografi is mai pashen guat abaut iu,fotografiia moia strast a u vas,NPC
32,8,2,I’m into birdwatching on weekends.,Я увлекаюсь наблюдением за птицами по выходным.,Me dedico a observar aves los fines de semana.,ia uvlekaius nabliudieniem za ptitsami po vykhodnym,me dediko a observar aves los fines de semana,айм инту бёрдучинг он уикэндс,ме де дико а об сер вар aves лос фиネス де семана,aim intu birduatching on uikends,ia uvlekaius nabliudieniem za ptitsami po vykhodnym,User
33,8,3,Fascinating! Best spots you recommend?,"Захватывающе! Лучшие места, которые вы рекомендуете?",¡Fascinante! ¿Mejores lugares que recomiendas?,zaxvativaiushche! luchshie mesta kotorye vi rekomenduete,fas inante mejores lugares ke rekomiendas,fasineiting! best spots iu rekomend,фас инанте мэ й орес лугарэс ке ре коми эндас,fasineiting! best spots iu rekomend,zaxvativaiushche! luchshie mesta kotorye vi rekomenduete,NPC
34,8,4,Local parks early in the morning.,Местные парки рано утром.,Parques locales temprano por la mañana.,mestnye parki rano utrom,parkes lokales tem prano por la mañana,lokal parks erli in de morning,mestnye parki rano utrom,lokal parks erli in de morning,mestnye parki rano utrom,User
35,8,5,I’ll try that. Do you use any special gear?,Я попробую. Вы используете какое-то специальное оборудование?,Lo intentaré. ¿Usas equipo especial?,ia poprobuiu vi ispol zuete kakoe-to spetsial noe oborudovanie,lo intentare usas equipo espesial,айл трай дэт ду ю юз эни спешиал гиар,ло ин тен та ре у сас э кви по эспес иаль,ail trai dat du iu iuz eni speshal gir,ia poprobuiu vi ispol zuete kakoe-to spetsial noe oborudovanie,NPC
36,8,6,Just binoculars and a notebook.,Просто бинокль и блокнот.,Solo binoculares y un cuaderno.,prosto binokl i bloknot,solo binoculares i un kuaderno,джаст бинакьюларс энд э нотбук,соло биноку ларэс и ун куадэрно,dzhast binokulars and a notbuk,prosto binokl i bloknot,User
37,9,1,I collect vintage records. Seen any good ones lately?,Я коллекционирую виниловые пластинки. Видели недавно хорошие?,Colecciono discos de vinilo vintage. ¿Has visto alguno bueno últimamente?,ia kolektsioniruiu vinilovye plastinki videli nedavno xoroshie,koleksiono diskos de binilo bintage as bisto alguno bueno ultimamente,ай коллект винтаж рекордс син эни гуд уанз лэйтли,ко лек си о но дискос де ви ни ло винтаж ас бисто аль гу но ульти ма мен те,ai kolekt vintaj re kords sin eni gud uanz leitli,ia kolektsioniruiu vinilovye plastinki videli nedavno xoroshie,NPC
38,9,2,"Cool hobby! I prefer digital music, but records sound warmer.","Крутое хобби! Я предпочитаю цифровую музыку, но пластинки звучат теплее.","¡Genial pasatiempo! Prefiero música digital, pero los discos suenan más cálidos.",krutoe xobbi ia predpochitaitu tsifrovuiu muzyku no plastinki zvuchat teplee,genial pasatiempo preferiero musika digital pero los diskos suenan mas kalidos,kul jobi! ай префер дитьитал мюзик бат рекордс саунд уормэр,хениаль па са тьемпо пре фьеро мусика ди хиталь перо лос дискос суэ нан мас кали дос,kul jobi! ai prefer digital miuzik bat re kords saund uarmer,krutoe xobbi ia predpochitaitu tsifrovuiu muzyku no plastinki zvuchat teplee,User
39,9,3,"True, that analog warmth. Where do you find them?","Верно, эта аналоговая теплота. Где вы их находите?","Cierto, ese calor analógico. ¿Dónde los encuentras?",verno eta anal ogovaia teplota gde vi ix naxodite,si erto ese kalor analojiko donde los enkuentras,тру дэт аналог уормт уэр ду ю файнд зэм,сьер то эсэ ка лор а на ло хи ко дон де лос эн куэн трас,tru dat analog uormt uer du iu find zem,verno eta anal ogovaia teplota gde vi ix naxodite,NPC
40,9,4,Flea markets and online auctions.,Блошиные рынки и онлайн-аукционы.,Mercados de pulgas y subastas en línea.,bloshinye rynki i onlain-auktsioni,merkados de pulgas i subastas en linea,фли мэркитс энд онлайн окшнз,мерка дос де пуль гас и су бас тас эн ли нэа,fli merkits and onlain okshns,bloshinye rynki i onlain-auktsioni,User
41,9,5,Smart hunting grounds. Ever score a rare find?,Умные места для охоты. Когда-нибудь находили редкость?,Buenas zonas de caza. ¿Alguna vez has encontrado algo raro?,umnie mesta dlia oxoti kogda-nibud naxodili redkost,buenas zonas de kasa alguna bes as enk ontrado algo raro,смарт хантинг граундс эвер скор э рер файнд,буэ нас зо нас де ка са аль гу на бес ас эн кон тра до аль го раро,smart janting graunds ev er skor a rer find,umnie mesta dlia oxoti kogda-nibud naxodili redkost,NPC
42,9,6,"Yes, a first pressing of my favorite album.","Да, первое издание моего любимого альбома.","Sí, una primera edición de mi álbum favorito.",da pervoe izdanie moego liubimogo al boma,si una primera edision de mi album favor ito,ьес э ферст прессинг оф май фэйворит альбом,си уна примера э дис ион де ми альбом фавори то,ies a ferst presing of mai feivorit album,da pervoe izdanie moego liubimogo al boma,User
43,10,1,Traveling solo has become my new hobby. Thoughts?,Путешествовать в одиночку стало моим новым хобби. Что думаете?,Viajar solo se ha convertido en mi nuevo pasatiempo. ¿Qué piensas?,puteshestvovat v odinchuku stalo moim novym xobbi chto dumaiete,viajar solo se a konbertido en mi nuevo pasatiempo ke piensas,тревелинг соло хэз бикэм май нью хобби соуз,ви а хар соло сэ а кон бер ти до эн ми нуэ во па са тьемпо ке пи эн сас,tr eveling solo j as bikem mai niu jobi thoughts,puteshestvovat v odinchuku stalo moim novym xobbi chto dumaiete,NPC
44,10,2,Sounds liberating. Where to next?,Звучит освобождающе. Куда дальше?,Suena liberador. ¿A dónde a continuación?,zvuchit osvobozhdaiushche kuda dalshe,suena liberador a donde a kon tinuasion,saunds libereiting uer tu nekst,zvuchit osvobozhdaiushche kuda dalshe,saunds libereiting uer tu nekst,zvuchit osvobozhdaiushche kuda dalshe,User
45,10,3,Maybe Southeast Asia for the culture.,"Возможно, Юго-Восточная Азия за культурой.",Tal vez el Sudeste Asiático por la cultura.,vozmozhno iugo-vostochnaia aziia za kultur oi,tal bes el sudeste as iatiko por la kultura,мэйби саут ист эйжа фор зэ калчер,таль бес эль суд эс те аси ати ко пор ла кул ту ра,meibi sa ut ist eizha for de kultur,vozmozhno iugo-vostochnaia aziia za kultur oi,NPC
46,10,4,Exciting choice. Safe travels!,Волнующий выбор. Счастливого пути!,¡Elección emocionante! ¡Buen viaje!,volnuiushchii vybor schastlivogo puti,eleksion emos ionante buen bi aje,эк сайтинг чойс сейф трэвэлз,э лек сион э мо си о нан те буэн ви а хэ,ek saiting choise seif trevelz,volnuiushchii vybor schastlivogo puti,User
47,10,5,Thanks! You should try it sometime.,Спасибо! Вам стоит попробовать когда-нибудь.,¡Gracias! Deberías probarlo alguna vez.,spasibo vam stoit poprobovat kogda-nibud,gracias deberias probarlo alguna bes,zanks ю шуд трай ит самтайм,гра си ас де бе ри ас про бар ло аль гу на бес,zanks! iu shud trai it samtaim,spasibo vam stoit poprobovat kogda-nibud,NPC
48,10,6,Definitely on my list now.,Теперь точно в моём списке.,Definitivamente en mi lista ahora.,teper tochno v moem spiske,definitibamente en mi lista ahora,дефинитли он май лист нау,де фи ни ти ва мен те эн ми листа а о ра,def initli on mai list nau,teper tochno v moem spiske,User
