id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
16,4,4,Just one mile. Build up slowly.,Всего одну милю. Увеличивайте постепенно.,Solo una milla. Aumenta poco a poco.,vsego odnu milyu uvelichivayte postepenno,solo una miya aumenta poko a poko,джаст уан майл билд ап слоули,соло уна мийя аумэнта поко а поко,jast uan mail bild ap slouli,vsego odnu miliu uvelichivaite postepenno,User
17,5,1,Want to try yoga with me tomorrow?,Хочешь попробовать йогу со мной завтра?,¿Quieres probar yoga conmigo mañana?,khochesh poprobovat yogu so mnoy zavtra,kieres probar ioga konmigo manyana,уонт ту трай йога уиз ми тумороу,кьерес пробар йога конмиго маньана,uont tu trai ioga uiz mi tumorou,jochesh poprobovat iogu so mnoi zavtra,NPC
18,5,2,Yes! What do I wear?,Да! Что надеть?,Sí. ¿Qué me pongo?,da chto nadet,si ke me pongo,йес уот ду ай уэр,си ке ме понго,ies guat du ai uer,da chto nadet,User
19,5,3,Comfortable clothes and a mat if you have one.,"Удобную одежду и коврик, если есть.",Ropa cómoda y una colchoneta si tienes.,udobnuyu odezhdu i kovrik esli est,ropa komoda i una kolchoneta si tienes,комфэртэбл клоуз энд э мэт иф ю хэв уан,ропа комода и уна кольчонета си тьенес,komfertebl klouz and a met if iu jev uan,udobnuiu odezhdu i kovrik esli est,NPC
20,5,4,I have a mat. What time?,У меня есть коврик. Во сколько?,Tengo colchoneta. ¿A qué hora?,u menya est kovrik vo skolko,tengo kolchoneta a ke ora,ай хэв э мэт уот тайм,тенго кольчонета а ке ора,ai jev a met guat taim,u menia est kovrik vo skolko,User
21,6,1,The pool is open. Want to swim laps?,Бассейн открыт. Хочешь поплавать дорожки?,La piscina está abierta. ¿Quieres nadar carriles?,basseyn otkryt khochesh poplavat dorozhki,la pisina esta abierta kieres nadar karriles,зэ пул из оупэн уонт ту свим лэпс,ла писина эста абьерта кьерес надар каррилес,de pul iz oupen uont tu suim leps,bassein otkrit jochesh poplavat dorozhki,NPC
22,6,2,Sure! How many laps is a mile?,Конечно! Сколько дорожек — миля?,Claro. ¿Cuántos largos son una milla?,konechno skolko dorozhek — milya,klaro kuantos largos son una miya,шур хау мэни лэпс из э майл,кларо куантос ларгос сон уна мийя,shur jau meni leps iz a mail,konechno skolko dorozhek — milia,User
23,6,3,About thirty-two. Take breaks when tired.,"Около тридцати двух. Отдыхайте, когда устанете.",Alrededor de treinta y dos. Descansa cuando estés cansado.,okolo tridtsati dvukh otdykhayte kogda ustanete,alrededor de treinta i dos deskansa kuando estes kansado,эбаут зёрти-ту тэйк брэйкс уэн тайрд,альредадор де трента и дос десканса куандо эстес кансадо,abaut zerti-tu teik breiks uen taird,okolo tridtsati dvuj otdijajte kogda ustanete,NPC
24,6,4,Okay. I'll bring goggles.,Хорошо. Возьму очки.,Bien. Traeré goggles.,khorosho vozmu ochki,bien traere gogles,окэй айл бринг гогглз,бьен траэрэ гоглес,okei ail bring goglz,jorosho vozmu ochki,User
25,7,1,Hello! Ready for tennis lessons?,Привет! Готовы к урокам тенниса?,¡Hola! ¿Listo para clases de tenis?,privet gotovy k urokam tennisa,ola listo para klases de tenis,хэллоу рэди фор тэнис леснз,ола листо пара класес де тенис,jelou redi for tenis lesnz,privet gotovi k urokam tennisa,NPC
26,7,2,Yes. Do you provide rackets?,Да. Даёте ракетки?,Sí. ¿Proporcionan raquetas?,da dayote raketki,si proporcionan raketas,йес ду ю провайд рэкитс,си пропорсьонан ракетас,ies du iu provaid rekits,da daete raketki,User
27,7,3,We have some. Or bring your own.,У нас есть. Или приносите свою.,Tenemos algunas. O trae la tuya.,u nas est ili prinosite svoyu,tenemos algunas o trae la tuya,уи хэв сам ор бринг ёр оун,тенемос альгунас о траэ ла туя,ui jev sam or bring ior oun,u nas est ili prinosite svoiu,NPC
28,7,4,I'll bring mine. What time Saturday?,Принесу свою. Во сколько в субботу?,Traeré la mía. ¿A qué hora el sábado?,prinesu svoyu vo skolko v subbotu,traere la mia a ke ora el sabado,айл бринг майн уот тайм сэтердэй,траэрэ ла миа а ке ора эль сабадо,ail bring main guat taim seterdei,prinesu svoiu vo skolko v subbotu,User
29,7,5,9 AM. Wear sneakers and a hat.,В 9 утра. Наденьте кроссовки и кепку.,9 AM. Usa tenis y gorra.,v 9 utra nadente krossovki i kepku,9 am usa tenis i gorra,9 эйэм уэр сниикэрз энд э хэт,9 ам уса тенис и горра,9 eiem uer snikerz and a jet,v 9 utra nadente krossovki i kepku,NPC
30,7,6,Perfect. See you on the court!,Идеально. До встречи на корте!,¡Perfecto! Nos vemos en la cancha.,idealno do vstrechi na korte,perfekto nos bemos en la kancha,перфект си ю он зэ корт,перфекто нос вемос эн ла канча,perfekt si iu on de kort,idealno do vstrechi na korte,User
31,8,1,We're starting a cycling group. Join us!,Мы создаём велогруппу. Присоединяйся!,Estamos formando un grupo de ciclismo. ¡Únete!,my sozdayem velogruppu prisoyedinyaysya,estamos formando un grupo de siklismo unete,уир стартинг э сайклинг груп джойн ас,эстамос формандо ун групо де сиклисмо унете,uir starting a saikling grup join as,mi sozdaem velogruppu prisoediniaisia,NPC
32,8,2,Cool! How far do you ride?,Круто! Как далеко ездите?,¡Genial! ¿Qué tan lejos pedalean?,kruto kak daleko yezdite,henial ke tan lehos pedalean,кул хау фар ду ю райд,хениаль ке тан лехос педалеан,kul jau far du iu raid,kruto kak daleko ezdite,User
33,8,3,Ten miles on weekends. Helmets required.,Десять миль по выходным. Шлемы обязательны.,Diez millas los fines de semana. Cascos obligatorios.,desyat mily po vykhodnym shlemy obyazatelny,dies miyas los fines de semana kaskos obligatorios,тен майлз он уикэндз хэлметс риквайрд,дьес мийяс лос финес де семана каскос облигаториос,ten mailz on uikendz jelmetz rikvaid,desiat mil po vihodnim shlemi obiazatelni,NPC
34,8,4,I have a bike and helmet. When's the first ride?,У меня есть велик и шлем. Когда первая поездка?,Tengo bici y casco. ¿Cuándo es el primer paseo?,u menya est velik i shlem kogda pervaya poyezdka,tengo bisi i kasko kuando es el primer paseo,ай хэв э байк энд хэлмет уэнз зэ фёрст райд,тенго биси и каско куандо эс эль примэр пасео,ai jev a baik and jelmet uenz de ferst raid,u menia est velik i shlem kogda pervaia poezdka,User
35,8,5,This Sunday at 8 AM from the park.,В это воскресенье в 8 утра из парка.,Este domingo a las 8 AM desde el parque.,v eto voskresenye v 8 utra iz parka,este domingo a las 8 am desde el parke,зис сандэй эт 8 эйэм фром зэ парк,эсте доминго а лас 8 ам дэсде эль парке,dis sandei at 8 eiem from de park,v eto voskresenie v 8 utra iz parka,NPC
36,8,6,I'll be there. Can't wait!,Буду. Не могу дождаться!,Estaré ahí. ¡No puedo esperar!,budu ne mogu dozhdatsya,estare ai no puedo esperar,айл би зэр кэнт уэйт,эстарэ ай но пуэдо эсперар,ail bi der kent ueit,budu ne mogu dozhdatsia,User
37,9,1,Want to hike with us on Saturday?,Хочешь пойти в поход с нами в субботу?,¿Quieres hacer senderismo con nosotros el sábado?,khochesh poyti v pokhod s nami v subbotu,kieres aser senderismo kon nosotros el sabado,уонт ту хайк уиз ас он сэтердэй,кьерес асер сендерисмо кон носотрос эль сабадо,uont tu jaik uiz as on seterdei,jochesh poiti v pojod s nami v subbotu,NPC
38,9,2,Yes! How hard is the trail?,Да! Насколько сложная тропа?,Sí. ¿Qué tan difícil es el sendero?,da naskolko slozhnaya tropa,si ke tan difisil es el sendero,йес хау хард из зэ трэйл,си ке тан дифисиль эс эль сендеро,ies jau jard iz de treil,da naskolko slozhnaia tropa,User
39,9,3,"Easy, about three miles round trip.","Лёгкая, около трёх миль туда-обратно.","Fácil, unas tres millas de ida y vuelta.",lyogkaya okolo tryokh mily tuda-obratno,fasil unas tres miyas de ida i buelta,изи эбаут зри майлз раунд трип,фасиль унас трес мийяс де ида и вуэльта,izi abaut zri mailz raund trip,liogkaia okolo trioj mil tuda-obratno,NPC
40,9,4,Perfect. I'll bring snacks and water.,Идеально. Возьму перекус и воду.,Perfecto. Traeré snacks y agua.,idealno vozmu perekus i vodu,perfekto traere snacks i agua,перфект айл бринг снэкс энд уотэр,перфекто траэрэ снэкс и агуа,perfekt ail bring sneks and uoter,idealno vozmu perekus i vodu,User
41,9,5,Meet at the trailhead at 9 AM.,Встречаемся у начала тропы в 9 утра.,Nos vemos en el inicio del sendero a las 9 AM.,vstrechayemsya u nachala tropy v 9 utra,nos bemos en el inicio del sendero a las 9 am,мит эт зэ трэйлхэд эт 9 эйэм,нос вемос эн эль инисио дель сендеро а лас 9 ам,mit at de treiljhed at 9 eiem,vstrechaemsia u nachala tropi v 9 utra,NPC
42,9,6,See you there! This will be fun.,До встречи! Будет весело.,¡Nos vemos! ¡Va a ser divertido!,do vstrechi budet veselo,nos bemos ba a ser dibertido,си ю зэр зис уил би фан,нос вемос ва а сер дивертидо,si iu der dis uil bi fan,do vstrechi budet veselo,User
43,10,1,We're doing a fitness challenge. Want in?,Мы проводим фитнес-челлендж. Хочешь участвовать?,Estamos haciendo un desafío de fitness. ¿Te unes?,my provodim fitnes-chellendzh khochesh uchastvovat,estamos asiendo un desafio de fitnes te unes,уир дуинг э фитнес чэллендж уонт ин,эстамос асьендо ун десафио де фитнес те унес,uir duing a fitnes chellendj uont in,mi provodim fitnes-chellendzh jochesh uchastvovat,NPC
44,10,2,Yes! What do we have to do?,Да! Что нужно делать?,Sí. ¿Qué tenemos que hacer?,da chto nuzhno delat,si ke tenemos ke aser,йес уот ду уи хэв ту ду,си ке тенемос ке асер,ies guat du ui jev tu du,da chto nuzhno delat,User
45,10,3,Thirty push-ups and squats every day for a month.,Тридцать отжиманий и приседаний каждый день месяц.,Treinta flexiones y sentadillas todos los días por un mes.,tridtsat otzhimaniy i prisedaniy kazhdyy den mesyats,treinta fleksiones i sentadiyas todos los dias por un mes,зёрти пуш-апс энд сквотс эври дэй фор э манз,трента флексьонес и сентадийяс тодос лос диас пор ун мес,zerti push-aps and skvots evri dei for a manz,tridtsat otzhimanii i prisedanii kazhdii den mesiats,NPC
46,10,4,I can do that. How do we track it?,Могу. Как отслеживать?,Puedo hacerlo. ¿Cómo lo registramos?,mogu kak otslezhivat,puedo aserlo komo lo rehistramos,ай кэн ду зэт хау ду уи трэк ит,пуэдо асерло комо ло рехистрамос,ai ken du det jau du ui trek it,mogu kak otslezhivat,User
47,10,5,Take a photo or mark a calendar.,Сфотографируйте или отметьте в календаре.,Toma una foto o marca un calendario.,sfotografiruyte ili otmette v kalendare,toma una foto o marka un kalendario,тэйк э фотоу ор марк э кэлендэр,тома уна фото о марка ун календарио,teik a fotou or mark a kelender,sfotografiruite ili otmette v kalendare,NPC
48,10,6,Got it! Let the challenge begin!,Понял! Пусть челлендж начнётся!,¡Entendido! ¡Que comience el desafío!,ponyal pust chellendzh nachnyotsya,entendido ke komiense el desafio,гот ит лет зэ чэллендж бигин,энтендидо ке комьенсе эль десафио,got it let de chellendj bigin,ponial pust chellendzh nachniotsia,User
