id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
16,4,4,We'll name them and divide your property.,Назовём их и разделим имущество.,Los nombraremos y dividiremos tu propiedad.,nazovyom ikh i razdelim imushchestvo,los nombraremos i dibidiremos tu propriedad,уил нэйм зэм энд дивайд ёр проперти,лос номбраремос и дибидиремос ту пропрьедад,uil neim dem and divaid ior properti,nazoviem ij i razdelim imushchestvo,User
17,5,1,My boss didn't pay me for overtime.,Мой босс не заплатил за сверхурочные.,Mi jefe no me pagó las horas extras.,moy boss ne zaplatil za sverkhurochnye,mi hefe no me pago las oras ekstras,май босс диднт пэй ми фор оувертайм,ми хефе но ме паго лас орас экстрас,mai boss didnt pei mi for ouvertaim,moi boss ne zaplatil za sverjurochnie,NPC
18,5,2,How many hours? Do you have records?,Сколько часов? У вас есть записи?,¿Cuántas horas? ¿Tienes registros?,skolko chasov u vas est zapisi,kuantas oras tienes registros,хау мэни ауэрз ду ю хэв рекордж,куантас орас тьенес рехистрос,jau meni auerz du iu jev rekordj,skolko chasov u vas est zapisi,User
19,5,3,Ten hours last month. I wrote them down.,Десять часов в прошлом месяце. Я записал.,Diez horas el mes pasado. Los anoté.,desyat chasov v proshlom mesyatse ia zapisal,dies oras el mes pasado los anote,тен ауэрз ласт манз ай рот зэм даун,дьес орас эль мес пасадо лос аноте,ten auerz last manz ai rot dem daun,desiat chasov v proshlom mesi atse ia zapisal,NPC
20,5,4,Great. We can file a wage claim.,Отлично. Подадим жалобу на зарплату.,Genial. Podemos presentar una queja salarial.,otlichno podadim zhalobu na zarplatu,henial podemos presentar una keha salarial,грэйт уи кэн файл э уэйдж клэйм,хениаль подемос пресэнтар уна кеха салариаль,greit ui ken fail a ueij kleim,otlichno podadim zhalobu na zarplatu,User
21,6,1,I'm getting divorced. What's next?,Я развожусь. Что дальше?,Me estoy divorciando. ¿Qué sigue?,ia razvozhus chto dalshe,me estoi diborsiando ke sige,айм геттинг дивоурст уотс некст,ме эстой диборсиандо ке сиге,aim getting divourst guats nekst,ia razvozhus chto dalshe,NPC
22,6,2,Do you have a prenup? Any kids?,Есть брачный договор? Дети есть?,¿Tienes acuerdo prenupcial? ¿Hijos?,est brachnyy dogovor deti est,tienes acuerdo prenupsial ijos,ду ю хэв э принап эни кидз,тьенес акуэрдо пренупсьяль ихос,du iu jev a prinap eni kidz,est brachnii dogovor deti est,User
23,6,3,"No prenup. One child, age five.","Нет договора. Один ребёнок, пять лет.","Sin prenup. Un hijo, cinco años.",net dogovora odin rebyonok pyat let,sin prenup un ijo sinko anyos,ноу принап уан чайлд эйдж файв,син пренуп ун ихо синко аньос,nou prinap uan chaild eidj faiv,net dogovora odin rebi onok piat let,NPC
24,6,4,We'll file for custody and support.,Подадим на опеку и алименты.,Presentaremos por custodia y manutención.,podadim na opeku i alimenty,presentaremos por kustodia i manutension,уил файл фор кастоди энд саппорт,пресентаремос пор кустодия и манутенсьон,uil fail for kastodi and saport,podadim na opeku i alimenty,User
25,7,1,"Hello, I need to register my business.","Здравствуйте, мне нужно зарегистрировать бизнес.","Hola, necesito registrar mi negocio.",zdravstvuite mne nuzhno zaregistrirovat biznes,ola nesesito rehistrar mi negocio,хэллоу ай нид ту реджистэр май бизнес,ола несесито рехистрар ми негоцио,jelou ai nid tu rejister mai biznes,zdravstvuite mne nuzhno zaregistrirovat biznes,NPC
26,7,2,What type? Sole owner or company?,Какой тип? Индивидуальный или компания?,¿Qué tipo? ¿Propietario único o empresa?,kakoy tip individualnyy ili kompaniya,ke tipo propietario uniko o empresa,уот тайп соул оунэр ор компани,ке типо пропьетарио унико о эмпреса,guat taip soul oun er or kompani,kakoi tip individualnii ili kompaniia,User
27,7,3,"Just me, a small online shop.","Только я, маленький интернет-магазин.","Solo yo, una tiendita en línea.",tolko ia malenkiy internet-magazin,solo io una tiendita en linea,джаст ми э смол онлайн шоп,соло йо уна тьендита эн линеа,jast mi a smol onlain shop,tolko ia malenkii internet-magazin,NPC
28,7,4,You need a sole proprietorship form.,Вам нужна форма ИП.,Necesitas un formulario de propietario único.,vam nuzhna forma ip,nesesitas un formulario de propietario uniko,ю нид э соул пропрайэтэршип форм,несеситас ун формулярио де пропьетарио унико,iu nid a soul propraietership form,vam nuzhna forma ip,User
29,7,5,How much does it cost?,Сколько это стоит?,¿Cuánto cuesta?,skolko eto stoit,kuanto kuesta,хау мач даз ит кост,куанто куэста,jau mach daz it kost,skolko eto stoit,NPC
30,7,6,Fifty dollars plus a small annual fee.,Пятьдесят долларов плюс небольшая годовая плата.,Cincuenta dólares más una pequeña cuota anual.,pyatdesyat dollarov plyus nebolshaya godovaya plata,sinkuenta dolares mas una pekenya kuota anual,фифти долларз плас э смол эннюал фи,синкуэнта доларес мас уна пекенья куота ануаль,fifti dolarz plas a smol eniual fi,piatdesiat dollarov plius nebolshaia godovaia plata,User
31,8,1,Someone is using my photos online.,Кто-то использует мои фото в интернете.,Alguien está usando mis fotos en línea.,kto-to ispolzuet moi foto v internete,algien esta usando mis fotos en linea,самуан из юзинг май фотоз онлайн,альгьен эста усандо мис фотос эн линеа,samuan iz iuzing mai fotoz onlain,kto-to ispolzuet moi foto v internete,NPC
32,8,2,Do you own the copyright?,У вас авторские права?,¿Tienes los derechos de autor?,u vas avtorskie prava,tienes los derechos de autor,ду ю оун зэ копирайт,тьенес лос деречос де аутор,du iu oun de kopirait,u vas avtorskie prava,User
33,8,3,"Yes, I took them myself.","Да, я сам их сделал.","Sí, yo las tomé.",da ia sam ikh sdelal,si io las tome,йес ай тук зэм майселф,си йо лас томе,ies ai tuk dem maiself,da ia sam ij sdelal,NPC
34,8,4,We can send a takedown notice.,Можем отправить требование об удалении.,Podemos enviar un aviso de retiro.,mozhem otpravit trebovanie ob udalenii,podemos enbiar un abiso de retiro,уи кэн сенд э тэйкдаун нотис,подемос энбиар ун ависо де ретиро,ui ken send a teikdaun notis,mozhem otpravit trebovanie ob udalenii,User
35,8,5,How long will that take?,Сколько это займёт?,¿Cuánto tardará eso?,skolko eto zaymyot,kuanto tardara eso,хау лонг уил зэт тэйк,куанто тардара эсо,jau long uil det teik,skolko eto zaimiot,NPC
36,8,6,UsuallyUsually one to two weeks.,Обычно от одной до двух недель.,Normalmente de una a dos semanas.,obychno ot odnoy do dvukh nedel,normalmente de una a dos semanas,южуэли уан ту ту уикс,нормальменте де уна а дос семанас,iuzhu eli uan tu tu uiks,obichno ot odnoi do dvuj nedel,User
37,9,1,I signed a bad lease. Can I break it?,Я подписал плохой договор аренды. Можно расторгнуть?,Firmé un mal contrato de renta. ¿Puedo romperlo?,ia podpisal plokhoy doghey dogovor arendy mozhno rastorgnut,firme un mal kontrato de renta puedo romperlo,ай сайнд э бэд лис кэн ай брэйк ит,фирме ун маль контрато де рента пуэдо ромперло,ai saind a bed lis ken ai breik it,ia podpisal plojoj dogovor arendi mozhno rastorgnut,NPC
38,9,2,Only if they broke rules too.,Только если они тоже нарушили правила.,Solo si ellos también rompieron reglas.,tolko esli oni tozhe narushili pravila,solo si eyos tambien rompieron reglas,онли иф зэй броук рулз ту,соло си эйос тамбьен ромпьерон реглас,onli if dei brouk rulz tu,tolko esli oni tozhe narushili pravila,User
39,9,3,The heat doesn't work in winter.,Отопление не работает зимой.,La calefacción no funciona en invierno.,otoplenie ne rabotaet zimoy,la kalefaksion no funsiona en inbierno,зэ хит дазнт уорк ин уинтэр,ла калефаксьон но функсьона эн инбьерно,de jit daznt uork in uinter,otoplenie ne rabotaet zimoi,NPC
40,9,4,That's a breach. We can help you move out.,Это нарушение. Поможем вам съехать.,Eso es un incumplimiento. Te ayudaremos a mudarte.,eto narushenie pomozhem vam syekhat,eso es un inkumplimiento te aiudaremos a mudarte,зэтс э бриич уи кэн хэлп ю мув аут,эсо эс ун инкумплимьенто те айударемос а мударте,dats a briich ui ken jelp iu muv aut,eto narushenie pomozhem vam siejat,User
41,9,5,Thank you! When can we start?,Спасибо! Когда начнём?,¡Gracias! ¿Cuándo podemos empezar?,spasibo kogda nachnyom,grasias kuando podemos empesar,сенк ю уэн кэн уи старт,грасиас куандо подемос эмпесар,zank iu uen ken ui start,spasibo kogda nachniom,NPC
42,9,6,I'll draft the letter today.,Сегодня составлю письмо.,Redactaré la carta hoy.,ia segodnya sostavlyu pismo,redaktare la karta oi,айл драфт зэ леттэр тудэй,редактаре ла карта ой,ail draft de letter tudei,ia segodnia sostavliu pismo,User
43,10,1,Do I need a lawyer for small claims court?,Нужен ли адвокат в суде мелких исков?,¿Necesito un abogado para la corte de reclamos menores?,nuzhen li advokat v sude melkih iskov,nesesito un abogado para la korte de reklamos menores,ду ай нид э лойер фор смол клэймз корт,несесито ун абогадо пара ла корте де рекламос менорес,du ai nid a loier for smol kleimz kort,nuzhen li advokat v sude melkij iskov,NPC
44,10,2,"No, you can represent yourself.","Нет, можете сами.","No, puedes representarte solo.",net mozhete sami,no puedes representarte solo,ноу ю кэн репрезент ёрселф,но пуэдес репресентарте соло,nou iu ken reprezent iorself,net mozhete sami,User
45,10,3,"The limit is five thousand dollars, right?","Лимит — пять тысяч долларов, да?","El límite es cinco mil dólares, ¿verdad?",limit pyat tysyach dollarov da,el limite es sinko mil dolares berdad,зэ лимит из файв заузэнд долларз райт,эль лимите эс синко миль доларес вердад,de limit iz faiv zauzend dolarz rait,limit piat tisiach dollarov da,NPC
46,10,4,Yes. Bring all your proof.,Да. Принесите все доказательства.,Sí. Trae todas tus pruebas.,da prinesite vse dokazatelstva,si trae todas tus pruebas,йес бринг ол ёр пруф,си траэ тодас тус пруэбас,ies bring ol ior pruf,da prinesite vse dokazatelstva,User
47,10,5,I have receipts and messages.,У меня есть чеки и сообщения.,Tengo recibos y mensajes.,u menya est cheki i soobshcheniya,tengo resibos i mensahes,ай хэв рисиитс энд месседжиз,тенго ресибос и менсахес,ai jev risiits and mesedjiz,u menia est cheki i soobshcheniia,NPC
48,10,6,Perfect. We'll file next week.,Отлично. Подадим на следующей неделе.,Perfecto. Presentaremos la próxima semana.,otlichno podadim na sleduyushchey nedele,perfekto presentaremos la proksima semana,перфект уил файл некст уик,перфекто преセンторемос ла проксима семана,perfekt uil fail nekst uik,otlichno podadim na sleduiushei nedele,User
