id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,3,3,How long has this been happening?,Как давно это происходит?,¿Cuánto tiempo lleva pasando esto?,kak davno eto proiskhodit,kuanto tiempo yeba pasando esto,хау лонг хэз зис бин хэппенинг,куанто тьемпо йева пасандо эсто,jau long jez zis bin jappening,kak davno eto proisjodit,NPC
12,3,4,About a week. It hurts here.,Около недели. Болит вот здесь.,Hace una semana. Me duele aquí.,okolo nedeli bolit vot zdes,ase una semana me duele aki,эбаут э уик ит хёртс хир,асе уна семана ме дуэле аки,abaut a uik it jurts jir,okolo nedeli bolit vot zdes,User
13,4,1,Would you like some pain relief?,Хотите обезболивающее?,¿Quieres algo para el dolor?,khotite obezbolivayushchee,kieres algo para el dolor,ууд ю лайк сам пэйн рилиф,кьерес альго пара эль долор,ud iu laik sam pein rilif,joti te obezboliva iushchee,NPC
14,4,2,"Yes, please. My back hurts a lot.","Да, пожалуйста. У меня сильно болит спина.","Sí, por favor. Me duele mucho la espalda.",da pozhaluysta u menia silno bolit spina,si por favor me duele mucho la espalda,йес плиз май бэк хёртс э лот,си пор фавор ме дуэле мучо ла эспальда,ies pliz mai bek jurts a lot,da pozhaluista u menia silno bolit spina,User
15,4,3,Any injury or heavy lifting?,Была травма или поднимали что-то тяжёлое?,¿Alguna lesión o levantaste algo pesado?,byla travma ili podnimali chto-to tyazhyoloe,alguna lesion o levantaste algo pesado,эни инджури ор хэви лифтинг,альгуна лесион о левантасте альго песадо,eni injuri or jevi lifting,bila travma ili podnimali chto-to tiazhioloe,NPC
16,4,4,I moved furniture yesterday.,Я вчера двигал мебель.,Moví muebles ayer.,ia vchera dvigal mebel,movi muebles ayer,ай мувд фёрничэр йестэрдэй,мови муэблес айер,ai muvd furnicher iesterdei,ia vchera dvigal mebel,User
17,5,1,Let's check your blood pressure.,Давайте измерим ваше давление.,Vamos a tomarte la presión.,davayte izmerim vashe davlenie,bamos a tomarte la presion,летс чек ёр блад прэшэр,ваммос а томарте ла пресьон,lets chek ior blad presher,davayte izmerim vashe davlenie,NPC
18,5,2,Okay. I hope it's normal.,"Хорошо. Надеюсь, оно в норме.",Bien. Espero que esté normal.,khorosho nadeius ono v norme,bien espero ke este normal,окэй ай хоуп итс нормал,бьен эсперо ке эсте нормаль,okei ai joup its normal,jorosho nadeius ono v norme,User
19,5,3,It's a bit high. Do you feel dizzy?,Чуть высокое. Вы чувствуете головокружение?,Está un poco alta. ¿Te sientes mareado?,chut vysokoe vy chuvstvuyete golovokruzhenie,esta un poko alta te sientes mareado,итс э бит хай ду ю фил диззи,эста ун поко альта те сьентес мареадо,its a bit jai du iu fil dizi,chut visokoe vi chuvstvuete golovokruzhenie,NPC
20,5,4,"Sometimes, yes.","Иногда, да.","A veces, sí.",inogda da,a beses si,самтаймз йес,а весес си,samtaimz ies,inogda da,User
21,6,1,What medicine are you taking?,Какие лекарства вы принимаете?,¿Qué medicamentos tomas?,kakie lekarstva vy prinimayete,ke medicamentos tomas,уот медисин ар ю тэйкинг,ке медикаментос томас,guat medisin ar iu teiking,kakie lekarstva vi prinimaete,NPC
22,6,2,Just vitamins and allergy pills.,Только витамины и таблетки от аллергии.,Solo vitaminas y pastillas para la alergia.,tolko vitaminy i tabletki ot allergii,solo bitaminas i pastiyas para la alergia,джаст вайтаминз энд эллерджи пилз,соло витаминас и пастийяс пара ла алерхиа,jast vaitaminz and elerji pilz,tolko vitaminy i tabletki ot allergii,User
23,6,3,Good. Any allergies to medicine?,Хорошо. Есть аллергия на лекарства?,Bien. ¿Alguna alergia a medicamentos?,khorosho est allergiya na lekarstva,bien alguna alergia a medicamentos,гуд эни эллерджиз ту медисин,бьен альгуна алерхиа а медикаментос,gud eni elerjiz tu medisin,jorosho est allergia na lekarstva,NPC
24,6,4,"No, I don't think so.","Нет, кажется нет.","No, creo que no.",net kazhetsya net,no kreo ke no,ноу ай донт зинк соу,но крео ке но,nou ai dont zink sou,net kazhetsia net,User
25,7,1,"Hello, I'm Dr. Patel. How are you feeling today?","Здравствуйте, я доктор Патель. Как вы себя чувствуете сегодня?","Hola, soy el Dr. Patel. ¿Cómo te sientes hoy?",zdravstvuite ia doktor patel kak vy sebya chuvstvuyete segodnia,ola soi el doktor patel komo te sientes oi,хэллоу айм доктор пэтэл хау ар ю филинг тудэй,ола сой эль доктор патэль комо те сьентес ой,jelou aim doktor petel jau ar iu filing tudei,zdravstvuite ia doktor patel kak vi sebia chuvstvuete segodnia,NPC
26,7,2,Not great. I have a rash on my arm.,Не очень. У меня сыпь на руке.,No muy bien. Tengo una erupción en el brazo.,ne ochen u menia syp na ruke,no mui bien tengo una erupcion en el braso,нот грэйт ай хэв э рэш он май арм,но муй бьен тенго уна эрупсьон эн эль брасо,not greit ai jev a resh on mai arm,ne ochen u menia sip na ruke,User
27,7,3,When did it appear?,Когда она появилась?,¿Cuándo apareció?,kogda ona poyavilas,kuando aparecio,уэн дид ит эппир,куандо апаресьо,uen did it apir,kogda ona poiavilas,NPC
28,7,4,Last night. It itches a lot.,Вчера вечером. Очень чешется.,Anoche. Me pica mucho.,vchera vecherom ochen cheshetsya,anoche me pika mucho,ласт найт ит ичэз э лот,аноче ме пика мучо,last nait it iches a lot,vchera vecherom ochen cheshetsia,User
29,7,5,Let me see. Avoid scratching.,Давайте посмотрю. Не чешите.,Déjame ver. Evita rascarte.,davayte posmotryu ne cheshite,dejame ber ebitar raskarte,лет ми си эвойд скрэтчинг,дехаме вер эвита раскарте,let mi si avoid skratching,davayte posmotriu ne cheshite,NPC
30,7,6,"Okay, I'll try. Thank you.","Хорошо, постараюсь. Спасибо.","Bien, lo intentaré. Gracias.",khorosho postarayus spasibo,bien lo intentare grasias,окэй айл трай сенк ю,бьен ло интентаре грасиас,okei ail trai zank iu,jorosho postaraius spasibo,User
31,8,1,Your test results are back.,Результаты анализов готовы.,Tus resultados de pruebas están listos.,rezultaty analizov gotovy,tus resultados de pruebas estan listos,ёр тест ризалтс ар бэк,тус результатос де пруэбас эстан листос,ior test rizults ar bek,rezultati analizov gotovi,NPC
32,8,2,What do they say?,Что они показывают?,¿Qué dicen?,chto oni pokazyvayut,ke disen,уот ду зэй сэй,ке дисен,guat du zei sei,chto oni pokazivaiut,User
33,8,3,Everything looks normal. You're healthy.,Всё в норме. Вы здоровы.,Todo se ve normal. Estás sano.,vsyo v norme vy zdorovy,todo se be normal estas sano,эвритинг лукс нормал юр хэлзи,тодо се ве нормаль эстас сано,evriting luks normal iur jelzi,vsio v norme vi zdorovi,NPC
34,8,4,That's a relief! Thank you.,Какое облегчение! Спасибо.,¡Qué alivio! Gracias.,kakoe oblegchenie spasibo,ke alibio grasias,зэтс э рилиф сенк ю,ке аливио грасиас,dats a rilif zank iu,kakoe oblegchenie spasibo,User
35,8,5,Come back if anything changes.,"Возвращайтесь, если что-то изменится.",Vuelve si algo cambia.,vozvrashchaytes esli chto-to izmenitsya,buelbe si algo kambia,кам бэк иф энитинг чэйнджиз,вуэльве си альго камбиа,kam bek if eniting cheinjiz,vozvrashchait es esli chto-to izmenitsia,NPC
36,8,6,I will. Goodbye.,Обязательно. До свидания.,Lo haré. Adiós.,obyazatelno do svidaniya,lo are adios,ай уил гудбай,ло аре адьос,ai uil gudbai,obiazatelno do svidaniia,User
37,9,1,We should schedule a follow-up.,Нам нужно назначить повторный приём.,Deberíamos programar un seguimiento.,nam nuzhno naznachit povtornyy priyom,deberiamos programar un seguimiento,уи шуд шедул э фоллоу-ап,дебериамос програмар ун сегуимьенто,ui shud shediul a folou-ap,nam nuzhno naznachit povtornii priom,NPC
38,9,2,When would be good?,Когда удобно?,¿Cuándo sería bueno?,kogda udobno,kuando seria bueno,уэн ууд би гуд,куандо серия буэно,uen ud bi gud,kogda udobno,User
39,9,3,How about next Tuesday at 11 AM?,Как насчёт следующего вторника в 11 утра?,¿Qué tal el próximo martes a las 11 AM?,kak naschyot sleduyushchego vtornika v 11 utra,ke tal el proksimo martes a las 11 am,хау эбаут некст тюздэй ат 11 эйэм,ке таль эль проксимо мартес а лас 11 ам,jau abaut nekst tiuzdei at 11 eiem,kak naschiot sleduiushego vtornika v 11 utra,NPC
40,9,4,That works. See you then.,Подходит. До встречи.,Eso funciona. Nos vemos.,podkhodit do vstrechi,eso funsiona nos bemos,зэт уоркс си ю зэн,эсо функсьона нос вемос,dat guorks si iu zen,podjodit do vstrechi,User
41,9,5,Take care until then.,Берегите себя до тех пор.,Cuídate hasta entonces.,beregite sebya do tekh por,kuidate asta entonses,тэйк кэр антил зэн,куидате аста энтонсес,teik ker until zen,beregite sebia do tej por,NPC
42,9,6,"Thank you, Doctor.","Спасибо, Доктор.","Gracias, Doctor.",spasibo doktor,grasias doktor,сенк ю доктор,грасиас доктор,zank iu doktor,spasibo doktor,User
43,10,1,Do you need a sick note for work?,Вам нужна справка для работы?,¿Necesitas un justificante para el trabajo?,vam nuzhna spravka dlya raboty,nesesitas un justifikante para el trabajo,ду ю нид э сик ноут фор уорк,несеситас ун хустификанте пара эль трабахо,du iu nid a sik nout for uork,vam nuzhna spravka dlia raboti,NPC
44,10,2,"Yes, please. For three days.","Да, пожалуйста. На три дня.","Sí, por favor. Por tres días.",da pozhaluysta na tri dnia,si por favor por tres dias,йес плиз фор зри дэйз,си пор фавор пор трес диас,ies pliz for zri deiz,da pozhaluista na tri dnia,User
45,10,3,Here you go. Rest well.,"Вот, пожалуйста. Отдыхайте хорошо.",Aquí tienes. Descansa bien.,vot pozhaluysta otdykhayte khorosho,aki tienes deskansa bien,хир ю гоу рэст уэл,аки тьенес десканса бьен,jir iu gou rest uel,vot pozhaluista otdijajte jorosho,NPC
46,10,4,Thank you so much.,Большое спасибо.,Muchas gracias.,bolshoe spasibo,muchas grasias,сенк ю соу мач,мучас грасиас,zank iu sou mach,bolshoe spasibo,User
47,10,5,Drink plenty of water.,Пейте больше воды.,Bebe mucha agua.,peyte bolshe vody,bebe mucha agua,дринк плэнти оф уотэр,бебе мучо агуа,drink plenti of uoter,peite bolshe vodi,NPC
48,10,6,I will. Goodbye.,Буду. До свидания.,Lo haré. Adiós.,budu do svidaniya,lo are adios,ай уил гудбай,ло аре адьос,ai uil gudbai,budu do svidaniia,User
