id,dialogue_id,dialogue_step,en_text,ru_text,es_text,ru_text_en,es_text_en,en_text_ru,es_text_ru,en_text_es,ru_text_es,speaker
11,4,1,We should plan the next reunion for summer. Any ideas?,Мы должны спланировать следующее воссоединение на лето. Есть идеи?,Deberíamos planear la próxima reunión para el verano. ¿Alguna idea?,my dolzhny splanirovat sleduyushcheye vossoyedineniye na leto yest idei,debemos planear la proksima reunyon para el berano alguna idea,уи шуд плэн зэ нэкст реюнион фор самэр эни айдиаз,дэбэрос планэар ла проксима реунион пара эль беррано альгюна идэа,ui shud plen ze neks reuniyun for summer eni aidias,mi dóushnie splanirobát slidiúushchieie bóssoiiedinieniie na liéto iest idiéi,NPC
12,4,2,Maybe a picnic at the lake. Everyone loves that.,"Может, пикник у озера. Всем это нравится.",Tal vez un picnic en el lago. A todos les encanta eso.,mozhet piknik u ozera vsem eto nravitsya,tal bes un piknik en el lago a todos les enkanta eso,мэйби э пикник эт зэ лэйк эвриван лабс зэт,таль бэс ун пикник эн эль ларо а тодос лэс энканта эсо,meibi a piknik et ze leik evrivan lavs zet,móshet pikník u óziera bsiem iéito nrabítsia,User
13,4,3,Sounds fun. Who will organize the games?,Звучит весело. Кто организует игры?,Suena divertido. ¿Quién organizará los juegos?,zvnuchit veselo kto organizuyet igry,suena dibertido kien orrganisara los yuegós,саундс фан ху уил оррэнайз зэ гэймс,суэна дибэртидо киэн оррэанисара лос юэгос,saunds fan ju uil organaiz ze geims,zbnúshit biéssielo kto orrganizúiiet ígry,NPC
14,4,4,"I can handle that, with the kids' help.","Я могу это взять на себя, с помощью детей.","Yo puedo encargarme de eso, con la ayuda de los niños.",ya mogu eto vzyat na sebya s pomoshchyu detey,yo puedo ensarkarme de eso kon la ayuda de los niños,ай кэн хэндл зэт уиз зэ кидс хэлп,ио пyэдо энсаргармэ дэ эсо кон ла айуда дэ лос ниньос,ai ken jendl zet uiz ze kids jelp,ia mógu iéito bziát na sibíia s pomóshchiu dietiéy,User
15,5,1,Remember when we used to play hide and seek in Grandma's garden?,"Помнишь, как мы играли в прятки в саду бабушки?",¿Recuerdas cuando jugábamos a las escondidas en el jardín de la abuela?,pomnyesh kak my igrali v pryatki v sadu babushki,rekuerdas kuando yugábamos a las eskoncidas en el khar-din de la abwela,римэмбэр уэн уи юзд ту плэй хайд энд сиик ин граммас гардн,рэкэрдас кyандо югавáмос а лас эскондидас эн эль хардин дэ ла абwэла,rimember uen ui yust tu plei jaid end sik in gramas garden,pómniesh kak mi ígrali b priátki b sádiu babúshki,NPC
16,5,2,"Oh yes, those were the best summers. You always found the best spots.","О да, это были лучшие лета. Ты всегда находил лучшие места.","Oh sí, esos fueron los mejores veranos. Siempre encontrabas los mejores escondites.",o da eto byli luchshiye leta ty vsegda nakhodil luchshiye mesta,o si esos fueron los mehores beranos siempre enkont rabas los mehores eskon-dites,ох йес зоз уэр зэ бэст самэрс ю олwэйс фаунд зэ бэст спотс,о си эсос фуэрон лос мэhорес берранос сиэмпрэ энконтрабас лос мэhорес эскондидэс,o yes zoz uer ze best summers yu olueis faund ze best spots,o da iéito bíyli lutchshíiye liéta ti bsiégda nakhodíil lutchshíiye miésta,User
17,5,3,And Dad would pretend not to see us. Good times.,"А папа делал вид, что не видит нас. Хорошие времена.",Y papá fingía no vernos. Buenos tiempos.,a papa delayet vid chto ne vidit nas khoroshiye vremena,i papá fingía no bernos buenos tiemposs,энд дэд ууд притэнд нот ту си ас гуд таймс,и папа финхиа но бэрнос буэнос тиэмпос,end ded ud pretend not tu si as gud taims,a pápa diéiét bíd chto nie bídit nas joróshiye briémiéna,NPC
18,5,4,They were. Do you still visit the old house?,Они были. Ты всё ещё посещаешь старый дом?,Lo fueron. ¿Todavía visitas la vieja casa?,oni byli ty vsyo yeshche posewshchayesh staryy dom,lo fueron todavía bisitas la biela kasa,дэй уэр ду ю стил визит зэ олд хаус,ло фуэрон тодабья биситас ла биэха каса,dei uer du yu stil visit ze old jaus,óni bíyli ti bsio iéshchie posiéiwshchaiesh stáryy dom,User
19,5,5,"Occasionally, it brings back so many memories.","Иногда, это вызывает столько воспоминаний.","De vez en cuando, trae tantos recuerdos.",inogda eto vyzyvayet stolko vospominaniy,de bes en kuando trae tantos rikuerdos,окэйжнли ит брингс бэк со мэни мемориз,дэ бэс эн кyандо траэ танτος рикэрдос,okeishonli it brings bek so meni memoris,inógda iéito bisyáiet stólko bospominánii,NPC
20,5,6,Let's go together next time.,Давай сходим вместе в следующий раз.,Vamos juntos la próxima vez.,davay skhodim vmeste v sleduyushchiy raz,bámost yuntos la proksima bes,лэтс го тугезэр нэкс тайм,бáмос хунтос ла проксима бэс,lets go tuguezer neks taim,dabái sjodím bmestie b sliduiúushchiy raz,User
21,6,1,"Uncle Bob, how are you feeling after the surgery?","Дядя Боб, как ты себя чувствуешь после операции?","Tío Bob, ¿cómo te sientes después de la cirugía?",dyadya bob kak ty sebya chuvstvuyesh posle operatsii,tío bob komo te sientes después de la sirukía,анкл боб хау ар ю фиилинг афтер зэ сёрджэри,тио боб комо тэ сьэнтэс дэспuэс дэ ла сирукиа,ankl bob jau ar yu filing after ze surgery,diádia bób kak ti sibá chutbstbuiesh pósito opierátsii,NPC
22,6,2,"Much better, thanks. The doctor says I'm recovering well.","Гораздо лучше, спасибо. Врач говорит, что я хорошо выздоравливаю.","Mucho mejor, gracias. El doctor dice que me estoy recuperando bien.",gorchazhe lutche spasibo vrach govorit chto ya khorosho vyzdoravlivayu,mucho mehor grasyas el doktor disé ke me estoy rekuperando bien,муч бэттер зэнкс зэ доктор сэйс айм рикавэринг уэл,муcho мэhor грасиас эль доктор дисэ кэ мэ эстой рэкупэрандо бьэн,much betuer zenks ze doktor sez aim rikavering uel,górchazhe lutché spasíibo brásh gobórit chto ia jorósjo bisdoráblibaiu,User
23,6,3,That's a relief. Have you started the exercises?,Это облегчение. Ты начал упражнения?,Eso es un alivio. ¿Has empezado los ejercicios?,eto oblegcheniye ty nachal uprazhneniya,eso es un alibio as empessado los eyersisios,зэтс э рилиф хэв ю стартэд зэ эксэрсайзиз,эсо эс ун а libel io as эмпэсаdo лос эйэрсисиос,zets a rilif jev yu startid ze egsersaizis,iéito obiiezhchiénie ti nachál upráshnieniya,NPC
24,6,4,"Yes, daily walks. What about Aunt Lisa's checkup?","Да, ежедневные прогулки. А как насчёт осмотра тёти Лизы?","Sí, caminatas diarias. ¿Y qué tal la revisión de la tía Lisa?",da yezhednevnyye progulki a kak naschet osmotra tyoti lizy,si kam inatas diarias i ke tal la rebsiyón de la tía lisa,йес дэйли уокс уот эбаут аунт лизас чэк ап,си каминатас диариас и кэ таль ла ребисьон дэ ла тиа лиса,yes deili uoks uot about aunt lizas chekup,da ieshiedniévnye proghúlki a kak nashchiét osmotrá tióti lízy,User
25,6,5,"She's fine, just needs to watch her diet more.","Она в порядке, просто нужно больше следить за диетой.","Está bien, solo necesita vigilar más su dieta.",ona v poryadke prosto nuzhno bolshye sletit za dietoy,esta bien solo nesesita bihilar más su dieta,шиз файн джаст нидс ту уотч хэр дайэт мор,эста бьэн соло нэсэсита бихиляр más су диэта,shis fain yast nids tu uotch jer daiet mor,óna b poriádkié prostó núshno bólshie slieít za dietóy,NPC
26,6,6,"We all should, especially at these feasts.","Мы все должны, особенно на таких пирах.","Todos deberíamos, especialmente en estos banquetes.",my vse dolzhny osobenno na takikh pirakh,todos debimosos especialmente en estos banquetes,уи ол шуд эспэшли эт зиз фистс,тодос дэбэриamos эспэсиальмэнтэ эн эстос банкэтэс,ui ol shud espechiali et zis fists,mi bsié dóushnie osobiéino na takíij piráj,User
27,7,1,I'm thinking of switching jobs. Any advice from you all?,Я думаю сменить работу. Есть советы от вас всех?,Estoy pensando en cambiar de trabajo. ¿Algún consejo de todos ustedes?,ya dumayu smenit rabotu yest sovety ot vas vsekh,estoy pensándo en kam biar de tra baxo algún konséjo de todos ustedes,айм зинкин ов свитчинг джобс эни адвайс фром ю ол,эстой пенсандо эн камбиар дэ трабахо альгún консэхо дэ тодос устэдэс,aim zinking ov switchin yobs eni advais from yu ol,ia dumáiu smiéinit rabótu iest sobiéty ot bas bsiéj,NPC
28,7,2,What field are you considering? Something creative?,В какой области ты рассматриваешь? Что-то творческое?,¿En qué campo lo estás considerando? ¿Algo creativo?,v kakoy oblasti ty rassmatrivaesh chto-to tvorcheskoye,en ke kam po lo estas konsiderando algo kreatibo,уот филд ар ю консидэринг самзинг криэйтив,эн кэ кампо ло эстас консидэрандо альго круэатибо,uot field ar yu konsidering samzing kreativ,b kakóy oblasti ti rassmatríbaiish chto to tborchiéskoie,User
29,7,3,Maybe graphic design. I've always loved art.,"Возможно, графический дизайн. Я всегда любил искусство.",Tal vez diseño gráfico. Siempre he amado el arte.,vozmozhno graficheskiy dizayn ya vsegda lyubil iskusstvo,tal bes disenio grafiko siempre e amado el arte,мэйби график дизайн айв олwэйс лавд арт,таль бэс дисэньо графикo сиэмпрэ э амадо эль артэ,meibi grafik disain aiv olueis lavd art,bosmósno gráficheskiy disáin ia bsiégda liúbil iskusstbó,NPC
30,7,4,Go for it. Remember how your drawings won prizes as a kid?,"Дерзай. Помнишь, как твои рисунки выигрывали призы в детстве?",Adelante. ¿Recuerdas cómo tus dibujos ganaban premios cuando eras niño?,derzhay pomnyesh kak tvoi risunki vyigryvali prizy v detstve,adelante rekuerdas komo tus dibuxos ganaban premios kuando eras niño,го фор ит римэмбэр хау юр дроингс уон прайзиз эз э кид,адэлантэ рэкэрдас комо тус дибухос ганابان прэмиос кyандо эрас ниньо,go for it rimember jau yur droidings uon praizis ez a kid,dierzhái pómniesh kak tboí risúnki biígrybali prízy b diéistvie,User
31,7,5,"True, but it's scary to start over.","Верно, но страшно начинать заново.","Cierto, pero da miedo empezar de nuevo.",verno no strashno nachinat zanovo,siierto pero da miedo em pesar de nubó,тру бат итс скери ту старт оувэр,сиэрто пэро да миэдо эмпэсар дэ нуэбо,tru bat its skeri tu start over,biérno no stráshno nachinát sanóbo,NPC
32,7,6,"We'll support you, no matter what.","Мы поддержим тебя, что бы ни случилось.","Te apoyaremos, pase lo que pase.",my podderzhim tebya chto by ni sluchilos,te apoyaremos pase lo ke pase,уил сэппорт ю но мэтр уот,тэ apoyoarémost pásэ ло кэ пасэ,uil sepport yu no meter uot,mi poddirshím tiébia chto bi ni sluchílos,User
33,8,1,Should we stick to the old Christmas traditions or try something new?,Должны ли мы придерживаться старых рождественских традиций или попробовать что-то новое?,¿Deberíamos mantener las antiguas tradiciones navideñas o probar algo nuevo?,dolzhny li my priderzhivatsya starykh rozhdestvenskikh traditsiy ili poprobovat chto-to novoye,debemosimos mantener las antiguas tradisionés nabideñas o probar algo nuevo,шуд уи стик ту зэ олд крисмас трэдишнс ор трай самзинг нью,дэбэросимос мантэнэр лас антигуас традисионэс набидэньяс о пробар альго нуэбо,shud ui stik tu ze old krismas tradisions or trai samzing niu,dóushnie li mi priédierzhíbatsia stáryj róshestbiéienskikh tradítsii ili poprobobát chto to nóboie,NPC
34,8,2,"A mix would be nice. Keep the tree, add a potluck dinner.","Смесь была бы приятной. Сохранить ёлку, добавить ужин-потлак.","Una mezcla sería agradable. Mantener el árbol, agregar una cena potluck.",smes byla by priyatnoy sokhranit yolku dobavit uzhin-potlak,una meskla sería agradable mantener el árbol agregar una sena potluk,э микс уд бэ найс кип зэ три ад э потлак динэр,уна мэскла сэрия аградаблэ мантэнэр эль арбол ахрегар уна сэна потлуk,a miks ud be nais kip ze tri ad a potluk diner,smies bíy la bi priiátnoi sokranít iólku dobábít uzhín potlák,User
35,8,3,Potluck? That could be chaotic with so many cooks.,Потлак? Это может быть хаотично с таким количеством поваров.,¿Potluck? Eso podría ser caótico con tantos cocineros.,potlak eto mozhet byt khayotichno s takim kolichestvom povarov,potluk eso podría ser kaótico kon tantos kokineros,потлак зэт куд бэ кэотик уиз со мэни куks,потлуk эсо пoдрия сэр каотiko кон танτος кокинэррос,potlak zet kud be keotik uiz so meni kuks,potlák iéito móshet bit jaóitichno s takím kolichéstbom pobarób,NPC
36,8,4,But fun! Everyone brings their specialty.,Но весело! Каждый приносит своё фирменное блюдо.,¡Pero divertido! Cada uno trae su plato especial.,no veselo kazhdyy prinosit svoye firmennoye blyudo,pero dibertido kada uno trae su plato espesial,бат фан эвриван брингз зэир спэшлти,пэро дибэртидо када уно траэ су плато эспэсиаль,bat fan evrivan brings zer speshalti,no biéssielo kashdýy prinósit sboióie firmiéinoye blúdo,User
37,8,5,I like that. What about the gift exchange?,Мне нравится. А как насчёт обмена подарками?,Me gusta eso. ¿Y qué tal el intercambio de regalos?,mne nravitsya a kak naschet obmena podarkami,me gusta eso i ke tal el interkam bio de regálos,ай лайк зэт уот эбаут зэ гифт эксчэйндж,мэ gusta эсо и кэ таль эль интеркамбио дэ рэгалос,ai laik zet uot about ze gift exchange,mnié nrabítsia a kak nashchiét obmiéna podárkami,NPC
38,8,6,"Keep it secret Santa style, it's always hilarious.","Сохранить стиль секретного Санты, это всегда забавно.","Mantener el estilo de Secret Santa, siempre es hilarante.",sokhranit stil sekretnogo santy eto vsegda zabavno,man tener el estilo de sekret santa siempre es ilarannte,кип ит сикрэт санта стайл итс олwэйс хилариэс,мантэ нэр эль эстило дэ сэкрэт санта сиэмпрэ эс иларантэ,kip it sikret santa stil its olueis jilaris,sokranít stíil siékriechnago sánty iéito bsiégda sabábnó,User
39,9,1,Has anyone been on a family vacation lately? I'm itching for one.,Кто-нибудь недавно ездил в семейный отпуск? Я так хочу.,¿Alguien ha ido de vacaciones familiares últimamente? Lo deseo tanto.,kto-nibud недавно yezdil v semeynyy otpusk ya tak khochu,alguien a ido de bakasiones familiiáres últimamente lo deseo tanto,хаз энибэди бин он э фэмили вэйкэшн лэйтли айм ичинг фор уан,альгуиэн а идо дэ бакасионэс фамилиарэс úl timamientэ lo дэсэо танто,jás enibodi bin on a family veikeishon leitli aim itching for uan,kto nibúd riéntsie iesdíil b siémiéinyy ótpusk ia tak jochú,NPC
40,9,2,We went to the beach last year. The kids loved it.,Мы ездили на пляж в прошлом году. Детям понравилось.,Fuimos a la playa el año pasado. A los niños les encantó.,my yezdili na plyazh v proshlom godu detyam ponravilos,fuimos a la playa el año pasado a los niños les enkanto,уи wэнт ту зэ бич ласт йир зэ кидс лавд ит,фуимос а ла плая эль аньо pasado a лос ниньос лэс энканто,ui went tu ze bich last yer ze kids lavd it,mi iesdíili na pliazh b próshlom gódu diétiam ponrabílos,User
41,9,3,Which beach? We could all go together next time.,Какой пляж? Мы могли бы поехать все вместе в следующий раз.,¿Qué playa? Podríamos ir todos juntos la próxima vez.,kakoy plyazh my mogli by poekhat vse vmeste v sleduyushchiy raz,ke playa podrimos ir todos yuntos la proksima bes,уич бич уи куд ол го тугезэр нэкс тайм,кэ плая подриemos ир тодос хунтос ла проксима бэс,uich bich ui kud ol go tuguezer neks taim,kakóy pliazh mi móghli bi poieját bsié bmestie b sliduiúushchiy raz,NPC
42,9,4,Florida keys. Affordable and sunny.,Флоридские ключи. Доступно и солнечно.,Las Florida Keys. Asequible y soleado.,floridskiye klyuchi dostupno i solnechno,las florida kis asenkible i soleado,флорида киз аффордабл энд сани,лас флорида кис асэнкиблэ и солэадо,florida kis afordabl end suni,flóridskiye klúchi dostúipno i solnéchno,User
43,9,5,Great idea. But what about costs for a big group?,Отличная идея. Но как с расходами для такой большой группы?,Gran idea. Pero ¿cómo con los gastos para un grupo tan grande?,otlichnaya ideya no kak s raskhodami dlya takoy bolshoy gruppy,gran idea pero komo kon los gastos para un grupo tan grande,грэйт айдиа бат уот эбаут костс фор э биг груп,gran idëa pэро комо кон лос gastos пара ун групо тан грандэ,greit aidia bat uot about costs for a big grup,ótlíchnaia idiéia no kak s raskjodámi dla takóy bólsho y grúppy,NPC
44,9,6,We can share a rental house and split expenses.,Мы можем снять дом в аренду и разделить расходы.,Podemos alquilar una casa y dividir los gastos.,my mozhem snyat dom v arendu i razdelit raskhody,podemos alkilar una kasa i dibidir los gastos,уи кэн шиэр э рэнтл хаус энд сплит экспэнсиз,подemos алькилар уна каса и дэбидир лос gastos,ui ken shier a rental jaus end split expenses,mi móshem sníiat dom b ariéndu i razdiéilit raskjodý,User
45,9,7,Perfect. When should we book?,Идеально. Когда бронировать?,Perfecto. ¿Cuándo reservar?,idealno kogda bronirovat,perfekto kuando reserbar,перфэкт уэн шуд уи бук,перфэkто кyандо рэсэрбар,perfect uen shud ui buk,idiéialno kogdá bronírobát,NPC
46,9,8,"Summer break, to include the grandkids.","Летние каникулы, чтобы включить внуков.","Vacaciones de verano, para incluir a los nietos.",letniye kanikuly chtoby vklyuchit vnukov,bakasyones de berano para in kluyr a los nietos,самэр брейк ту инклуд зэ грандкидс,бакасионэс дэ беррано пара инклuyр а лос ниэtos,summer breik tu ink lud ze grandkids,liétnie kaníkuly chtóby bklúchit bnukób,User
47,10,1,What's the best advice you've gotten from family over the years?,Какой лучший совет вы получили от семьи за эти годы?,¿Cuál es el mejor consejo que has recibido de la familia a lo largo de los años?,kakoy luchshiy sovet vy poluchili ot semyi za eti gody,kual es el mehor konséyo ke as resibido de la familia a lo largo de los años,уотс зэ бэст адвайс юв готн фром фэмили оувэр зэ йирс,куаль эс эль мэhor консэхо кэ ас рэсибидо дэ ла фэмилия а ло ларго дэ лос аньос,uots ze best advais yuv gotn from family over ze yirs,kakóy lutchshíi sobiét bi poliúchili ot siémi za iéti gódy,NPC
48,10,2,"My mom always said, ""Family first, everything else follows.""","Моя мама всегда говорила: ""Семья на первом месте, остальное следует за этим.""","Mi mamá siempre decía: ""La familia primero, todo lo demás sigue.""",moya mama vsegda govorila semya na pervom meste ostalnoye sleduyet za etim,mi mamá siempre desía la familia primero todo lo demás sigue,май мам олwэйс сэйд фэмили фёрст эвризинг эльз фолоз,ми мама сиэмпрэ дэсия ла фэмилия примэро тодo лo demás sigue,mai mam olueis seid family first evriting elz foloz,móia mamá bsiégda goboríla siémiia na pértbom miéstiie ostálinoye slidúiiet za iétim,User
49,10,3,Wise words. Mine was to forgive quickly.,Мудрые слова. Мой был - прощать быстро.,Palabras sabias. El mío era perdonar rápido.,mudryye slova moy byl proshchat khorosho,palabras sabias el mío era perdonar rápido,уайз уордс майн уоз ту форгив куикли,палабрас сабьяс эль mío эра пердонар ráp ido,uaiz uords main uoz tu forgive kuikli,múdryie slová mo y bíyl proshchát korósjo,NPC
50,10,4,That's key in gatherings like this. Any regrets?,Это ключ к таким собраниям. Есть сожаления?,Eso es clave en reuniones como estas. ¿Algún arrepentimiento?,eto klyuch k takim sobraniyam yest sozhaleniya,eso es klabe en reunions komo estas algún arrepentimiento,зэтс ки ту гезэрингс лайк зис эни ригрэтс,эсо эс клабэ эн реунионэс комо эстас альгún арипэнтимьэнто,zets ki tu guzerings laik zis eni rigrets,iéito klúch k takím sobrániyam iest sozhaliénia,User
51,10,5,"Not spending enough time earlier, but now I make up for it.","Не тратил достаточно времени раньше, но теперь наверстываю.","No pasar suficiente tiempo antes, pero ahora lo compenso.",ne tratil dostatochno vremeni ran she no teper navershivayu,no pasar suficiente tiempo antes pero ahora lo kom penso,нот спэндинг энаф тайм эрлиэр бат нау ай мэйк ап фор ит,но пасар суфисьиэнтэ тиэмпо антэс пэро аhora lo kompiénso,not spending enaf taim erlier bat nau ai meik ap for it,nie trátíil dostatóchno briémeni ránshe no tiépiier nabiershíbaiu,NPC
52,10,6,We all do. How about passing on advice to the young ones?,Мы все так делаем. Как насчёт передачи советов молодёжи?,Todos lo hacemos. ¿Qué tal pasar consejos a los jóvenes?,my vse tak delayem kak naschet peredachi sovetov molodezhi,todos lo asemos ke tal pasar konséyos a los yobens,уи ол ду уот эбаут пасинг он адвайс ту зэ янг уанз,тодос lo asemos кэ таль пасар консэyос а лос hobens,ui ol du uot about pasing on advais tu ze yang uanz,mi bsié tak diélaem kak nashchiét priédachí sobiétob molodiéshi,User
53,10,7,Teach them to listen more than talk.,"Научить их слушать больше, чем говорить.",Enseñarles a escuchar más que a hablar.,nauchit ikh slushat bolshye chem govorit,ensieiarles a eskuchar más ke a ablar,тич зэм ту листн мор зэn ток,энсиэярлес а эскuchar más кэ а аблар,tich zem tu listen mor zen tok,nauchít ij slushát bólshie chem goborít,NPC
54,10,8,"Absolutely, it builds stronger bonds.","Абсолютно, это укрепляет связи.","Absolutamente, fortalece los lazos.",absolyutno eto ukreplyayet svyazi,absolutamente fortalesé los lasos,эбсолютли ит билдс стрёнгэр бондс,абсолутамэнтэ форталэсэ лос ласос,absolutli it builds stronger bonds,absoliúutno iéito ukriépliaiet sbási,User
